PokerStars Tournoi #3523430914, No Limit Hold'em
Buy-in : €4.50/€0.50 EUR
1565 joueurs
Dotation totale : €7042.50 EUR 
Tournoi commencé 03/01/2023 17:00:00 CET [03/01/2023 11:00:00 ET]

  1: # BRUX010 # (Brésil), encore en lice
  2: 03Arce (Brésil), encore en lice
  3: 11ooduplica (Argentine), encore en lice
  4: 13lunas (Espagne), encore en lice
  5: 1Fish2Shark_ (France), encore en lice
  6: 1NorthStar1 (Portugal), encore en lice
  7: 21051978 (Portugal), encore en lice
  8: 27nerub [2] (Portugal), encore en lice
  9: 2PaCrRoNdO (Espagne), encore en lice
  10: 2rayomcqueen2 (Espagne), encore en lice
  11: 30/13-137 (Ukraine), encore en lice
  12: 666raul666 (Portugal), encore en lice
  13: 900D (Espagne), encore en lice
  14: 99iazpiroz (Espagne), encore en lice
  15: 9Rounders8 (Espagne), encore en lice
  16: AAlexEdu (Espagne), encore en lice
  17: AHMJ888 (France), encore en lice
  18: ALBUQUI (Espagne), encore en lice
  19: ALEXmvpALEX [2] (Lituanie), encore en lice
  20: AN1964gambler (Portugal), encore en lice
  21: ASER20 (Espagne), encore en lice
  22: AUUUUUUU13 (Espagne), encore en lice
  23: Acinonyx 2.0 [2] (Portugal), encore en lice
  24: AeOUI (France), encore en lice
  25: Afric4-N3gr4 (Espagne), encore en lice
  26: AldoMoro588 (France), encore en lice
  27: Alexis222298 (France), encore en lice
  28: Allies8 (Portugal), encore en lice
  29: AllinKAmA (France), encore en lice
  30: Am0x [2] (Espagne), encore en lice
  31: Amandius28 (Espagne), encore en lice
  32: Anjoel_2 (Portugal), encore en lice
  33: Antonioesp9 (Espagne), encore en lice
  34: Arconte_1 [2] (Espagne), encore en lice
  35: Ariguzbl@ck (Mexique), encore en lice
  36: Attuirmãd4_pt [2] (Portugal), encore en lice
  37: Auspiciouss (France), encore en lice
  38: AwiitaninioO [2] (Espagne), encore en lice
  39: BN-43~54 (Portugal), encore en lice
  40: BOTE82 (Espagne), encore en lice
  41: BUHOVERDE (Espagne), encore en lice
  42: Baboulinet77 (France), encore en lice
