PokerStars Tournoi #3769316137, No Limit Hold'em
Super Satellite
Buy-in : €0.90/€0.10 EUR
133 joueurs
Dotation totale : €119.70 EUR 
Tournoi cible #3769315770 Buy-in : €10.00 EUR
Tournoi commencé 26/06/2024 11:05:00 CET [26/06/2024 5:05:00 ET]

  1: ALGAFE21 (Espagne), encore en lice
  2: AlexisBCK (France), encore en lice
  3: Bengball (Espagne), encore en lice
  4: BhDz-38 [2] (France), encore en lice
  5: Ced1022 (France), encore en lice
  6: DBG59 (France), encore en lice
  7: DodgersTime (France), encore en lice
  8: EvarixtoPro [2] (Espagne), encore en lice
  9: ExcelliumAnt (France), encore en lice
  10: FranciscoDias79 (Portugal), encore en lice
  11: Gisby511 (Espagne), encore en lice
  12: IveyL11 (France), encore en lice
  13: Javiludop77 (Espagne), encore en lice
  14: LEGANES666MC (Espagne), encore en lice
  15: LGalois (Portugal), encore en lice
  16: LILY1207 (France), encore en lice
  17: Labraxio (France), encore en lice
  18: Lacraps20 (France), encore en lice
  19: MadMarxDad (France), encore en lice
  20: MalatestaP (Espagne), encore en lice
  21: Mexaca10 (Espagne), encore en lice
  22: MrBeleko (Espagne), encore en lice
  23: PandaGambler31 (France), encore en lice
  24: SUPERTABOU (France), encore en lice
  25: Synkrox (Espagne), encore en lice
  26: T-KING 1369 (Espagne), encore en lice
  27: Thefab65 (France), encore en lice
  28: Tokk66 (France), encore en lice
  29: YANOFSKY (France), encore en lice
  30: albericia999 (Espagne), encore en lice
  31: alltame (France), encore en lice
  32: arrate_plaza [2] (Espagne), encore en lice
  33: bacmdo [2] (Portugal), encore en lice
  34: bid_maker (Portugal), encore en lice
  35: boubeISback [2] (France), encore en lice
  36: cam91310 (France), encore en lice
  37: capua_1 (Espagne), encore en lice
  38: franklinm16 (Espagne), encore en lice
  39: fue1169 [2] (Espagne), encore en lice
  40: gooldoo (Espagne), encore en lice
  41: iamzvennn (France), encore en lice
  42: imapikas (Espagne), encore en lice
  43: jacquie kim jif [2] (France), encore en lice
  44: jaumatik (Espagne), encore en lice
  45: jesusboba (Espagne), encore en lice
  46: jgarcia91 (Espagne), encore en lice
  47: jlopez2210 (Espagne), encore en lice
  48: julesguilloton (France), encore en lice
  49: kibien5 (Espagne), encore en lice
  50: leministre13 (Espagne), encore en lice
  51: lorena2720 (Espagne), encore en lice
  52: mouzette64100 (France), encore en lice
  53: olibellier (Réunion), encore en lice
  54: paletonevip (Espagne), encore en lice
  55: pituffomalo (Espagne), encore en lice
  56: pops81000 (France), encore en lice
  57: rano27 (France), encore en lice
  58: sebichkoo (Réunion), encore en lice
  59: sevillafc ea (Espagne), encore en lice
  60: teahupoo13 (France), encore en lice
  61: tintinelo (Espagne), encore en lice
  62: toni55554 (Espagne), encore en lice
  63: vnictp (France), encore en lice
  64: wilou1972 (France), encore en lice
  65: xavinata [2] (Espagne), encore en lice
  66: xxouanexx (France), encore en lice
  67: psychoman59 (France), 
  68: edreguerson (Espagne), 
  69: gros5793 (France), 
  70: Ezekielmox (France), 
  71: Ydra99 (Espagne), 
  72: Petrus34000 (France), 
  73: bigmeech76 (France), 
  74: manoliyo53 (Espagne), 
  75: jacquie kim jif (France), 
  76: fue1169 (Espagne), 
  77: PIRULO2 [2] (Espagne), 
  78: ivancc386 (Espagne), 
  79: hugoKBB (France), 
  80: SirAlves1985 (Portugal), 
  81: karoligar (Espagne), 
  82: yiyi2222 (Espagne), 
  83: CatarinaS08 (Portugal), 
  84: bacmdo (Portugal), 
  85: posthum4n_ (Espagne), 
  86: alexpatedepie (France), 
  87: BhDz-38 (France), 
  88: Crabpoo101 (France), 
  89: Cmbretones92 (Espagne), 
  90: Malela7 (France), 
  91: cuevis88 (Espagne), 
  92: juanpzb (Espagne), 
  93: easyrock10 (Portugal), 
  94: antoulartist (France), 
  95: pitmccalloway (France), 
  96: carooizan [2] (Espagne), 
  97: LastLastNoJoke (Portugal), 
  98: MAHOU050556 [2] (Espagne), 
  99: Nalon4 (Espagne), 
  100: xavinata (Espagne), 
  101: boubeISback (France), 
  102: alo566 [2] (Espagne), 
  103: DukS4 (Portugal), 
  104: carooizan (Espagne), 
  105: jjor14 (Espagne), 
  106: Luckismine78 (France), 
  107: cuevis01 (Espagne), 
  108: CLOPIN666 (France), 
  109: alo566 (Espagne), 
  110: mamourette82 (France), 
  111: mclovinBB (France), 
  112: mowglii17 (France), 
  113: Ehlin94 (Espagne), 
  114: PIRULO2 (Espagne), 
  115: arrate_plaza (Espagne), 
  116: Doudou2457 (France), 
  117: fontanazgz (Espagne), 
  118: EvarixtoPro (Espagne), 
  119: el tachun (Espagne), 
  120: chicettecappa (France), 
  121: grand fred1 (France), 
  122: MAHOU050556 (Espagne), 
  123: insomgasy (France), 
  124: FabioTorre1 (Portugal), 
  125: gunzar8 (Espagne), 
  126: JBO11100 (France), 
  127: XaloGP24 (Espagne), 
  128: unaifuentes (Espagne), 
  129: tomass_gar (Espagne), 
  130: manddyemerik (France), 
  131: Mendez442 (Espagne), 
  132: chubiles77 (Espagne), 
  133: JavierVipGarcia (Espagne), 
Vous avez terminé le tournoi (éliminé lors de la main #251199535217).


