PokerStars Tournoi #3519717915, No Limit Hold'em
Buy-in : €4.50/€0.50 EUR
1044 joueurs
Dotation totale : €4698.00 EUR 
Tournoi commencé 01/01/2023 17:00:00 CET [01/01/2023 11:00:00 ET]

  1: &dolar&294 [2] (Espagne), encore en lice
  2: 00trabubu2425 [2] (Espagne), encore en lice
  3: 1$11DUR (Espagne), encore en lice
  4: 11_Seroga_11 [2] (Portugal), encore en lice
  5: 12pico12 (Portugal), encore en lice
  6: 13KKouettes [2] (France), encore en lice
  7: 1488 BURI 1488 (Ukraine), encore en lice
  8: 19_VES_83 (Portugal), encore en lice
  9: 19marisa04 (Portugal), encore en lice
  10: 1GaLo2 (France), encore en lice
  11: 2PaCrRoNdO (Espagne), encore en lice
  12: 2pac2as (France), encore en lice
  13: 36thchambers (France), encore en lice
  14: 4CUATRO4 [2] (Espagne), encore en lice
  15: 52systmmzz (France), encore en lice
  16: 777Bosyak999 (Espagne), encore en lice
  17: @zagor@za [2] (Espagne), encore en lice
  18: AAKKCezar2 (Brésil), encore en lice
  19: AAchavflow [2] (Brésil), encore en lice
  20: ABsalute23 (Kazakhstan), encore en lice
  21: AC-SAUL [2] (Espagne), encore en lice
  22: AROD4REAL (Espagne), encore en lice
  23: AV1670 (Portugal), encore en lice
  24: Afric4-N3gr4 (Espagne), encore en lice
  25: AlGasaax (France), encore en lice
  26: AlexSilva21 (Portugal), encore en lice
  27: AlonPokfull (Espagne), encore en lice
  28: AntonioRamos (Espagne), encore en lice
  29: Antonioesp9 (Espagne), encore en lice
  30: Antoo3169 (France), encore en lice
  31: Arihuli [2] (France), encore en lice
  32: Arse73 (Espagne), encore en lice
  33: Asya_xD (Ukraine), encore en lice
  34: Atto_AA (Portugal), encore en lice
  35: Azarado007 (Portugal), encore en lice
  36: BARJAVEL75 (France), encore en lice
  37: BUENPO [2] (Espagne), encore en lice
  38: BWhaleroos [2] (Finlande), encore en lice
  39: Baby Kitsune (Portugal), encore en lice
  40: Barallete01 (Espagne), encore en lice
  41: Bascu9 (Espagne), encore en lice
  42: Be4rr0cK [2] (Espagne), encore en lice
  43: Benzema crac [2] (Espagne), encore en lice
  44: Benziggystardus (France), encore en lice
  45: Billth2164 (France), encore en lice
  46: Bobop18 (Espagne), encore en lice
  47: BridgeNine [2] (France), encore en lice
  48: Bronsonwy (Portugal), encore en lice
  49: Brutazz [2] (Portugal), encore en lice
  50: Bud Is Life (Brésil), encore en lice
  51: C3PO-36 (Espagne), encore en lice
  52: CHINSO1976 (Espagne), encore en lice
  53: CRACTUS [2] (France), encore en lice
  54: Cabacinha069 (Portugal), encore en lice
  55: Calou69360 [2] (France), encore en lice
  56: CaptKonstadt (France), encore en lice
  57: Captnglou (France), encore en lice
  58: Ciarnor_AA [2] (Espagne), encore en lice
  59: Coelho575 (Portugal), encore en lice
  60: Coin97 [2] (Espagne), encore en lice
  61: CrisR98 (Portugal), encore en lice
  62: DILTUDOUB (France), encore en lice
  63: DaSilvafull7 (Portugal), encore en lice
  64: Daakz (Espagne), encore en lice
  65: Dados15 [2] (Espagne), encore en lice
  66: Dafolhaseca (Portugal), encore en lice
  67: DaisyStick (Portugal), encore en lice
  68: Dajoool (France), encore en lice
  69: DaniMelow81 (Espagne), encore en lice
  70: Danster1968 (Portugal), encore en lice
  71: Danyrass (Espagne), encore en lice
  72: DiogoPoker13 (Portugal), encore en lice
  73: Doly8 (Réunion), encore en lice
  74: DomAzevedo2020 (Portugal), encore en lice
  75: Dorioni12 (Portugal), encore en lice
  76: Duque_copas (Portugal), encore en lice
  77: Dynastie6635 (France), encore en lice
  78: EVPLUS92 (France), encore en lice
  79: EdekJ (Pologne), encore en lice
  80: ElGranStan (Espagne), encore en lice
  81: El_AnGeL_28 (Espagne), encore en lice
  82: EmirDuriu [2] (Portugal), encore en lice
  83: EmixamPS (France), encore en lice
  84: EmmettBr (Réunion), encore en lice
  85: Ermenegildo900 (Espagne), encore en lice
  86: ErwannEva (France), encore en lice
  87: FAPAL1 (Espagne), encore en lice
  88: FagnerRC (Brésil), encore en lice
  89: Floumigene (France), encore en lice
  90: Fosayamen [2] (Espagne), encore en lice
  91: Francesca12399 (Espagne), encore en lice
  92: FreaZeCod (France), encore en lice
  93: Fábio09 (Portugal), encore en lice
  94: G.R.N.35 [2] (Ukraine), encore en lice
  95: GE2224 (France), encore en lice
  96: GOTEDAN (Espagne), encore en lice
  97: GoldDragon28 (Portugal), encore en lice
  98: GouRo1 (France), encore en lice
  99: Gsauer44 [2] (Portugal), encore en lice
  100: Haaanbully (France), encore en lice
  101: Hanouka23b (France), encore en lice
  102: HellMomow (France), encore en lice
  103: Hibs21 (France), encore en lice
  104: HoracioRocha55 (Brésil), encore en lice
  105: IcoNFS (France), encore en lice
  106: Ignatius20 [2] (Espagne), encore en lice
  107: Iker2107 [2] (Espagne), encore en lice
  108: JAAKONRIVER (France), encore en lice
  109: JMD006 (France), encore en lice
  110: JOR_696969 (Espagne), encore en lice
  111: JPGSM (Portugal), encore en lice
  112: Jaumet078 (Espagne), encore en lice
  113: JedisNon (France), encore en lice
  114: JeremPayz (France), encore en lice
  115: Jeylon (Espagne), encore en lice
  116: Jnsapro [2] (Portugal), encore en lice
  117: Jomun67100 (France), encore en lice
  118: Joncent (Espagne), encore en lice
  119: Juakinator90 (Espagne), encore en lice
  120: JuanRamonDur (Espagne), encore en lice
  121: Julius75019 [2] (France), encore en lice
  122: JyGWayne (France), encore en lice
  123: KATANECH25 (France), encore en lice
  124: KOSUJA (Espagne), encore en lice
  125: Kalzonette (France), encore en lice
  126: Kimpowerbo (Espagne), encore en lice
  127: Koalarito (Portugal), encore en lice
  128: Króf Kecifei (Hongrie), encore en lice
  129: LIns1der [2] (France), encore en lice
  130: LOPOW (Portugal), encore en lice
  131: LUIS MAARIO (Portugal), encore en lice
  132: LaBoulermouk (France), encore en lice
  133: Labrav234 [2] (Portugal), encore en lice
  134: Labrik420 (France), encore en lice
  135: Lambwalker13 (Portugal), encore en lice
  136: Laristc88 [2] (Portugal), encore en lice
  137: LeRegDu77 (France), encore en lice
  138: Lipinho1995 (Portugal), encore en lice
  139: LrunrunM (Portugal), encore en lice
  140: LuckySubarik (Ukraine), encore en lice
  141: M.Soobeyran [2] (France), encore en lice
  142: MAITREYODA97125 (Guadeloupe), encore en lice
  143: MERLEPAYS (Réunion), encore en lice
  144: MESTRE1957 [2] (Portugal), encore en lice
  145: MFTM2828 [2] (Portugal), encore en lice
  146: MIABRUNA (Portugal), encore en lice
  147: MSdSS (Portugal), encore en lice
  148: Macurki (Espagne), encore en lice
  149: MadameGulAA (Espagne), encore en lice
  150: Majet_Tolex (France), encore en lice
  151: MangeMonze (France), encore en lice
  152: MarLoF (Portugal), encore en lice
  153: Marestphil (France), encore en lice
  154: Margaux92500 (France), encore en lice
  155: MaxMamba (France), encore en lice
  156: McNuggetJJ [2] (Espagne), encore en lice
  157: Mené10 (Espagne), encore en lice
  158: MiUva1 (Brésil), encore en lice
  159: Migalhas22 (Portugal), encore en lice
  160: MisterAznag (Portugal), encore en lice
  161: Monstick (Espagne), encore en lice
  162: Mr Berthum (France), encore en lice
  163: Mr.LeoIbiza (Espagne), encore en lice
  164: MrCreeps25 (France), encore en lice
  165: MrNw7 (France), encore en lice
  166: Myshav (France), encore en lice
  167: N3v3rB4dRun [2] (France), encore en lice
  168: Nacho Villagrán (Argentine), encore en lice
  169: Napolithym [2] (France), encore en lice
  170: Natacha Luis (Portugal), encore en lice
  171: Neyney59279 (France), encore en lice
  172: Nicokko (France), encore en lice
  173: Niro951 [2] (France), encore en lice
  174: NoTengoFluencia (Espagne), encore en lice
  175: NoamSama (France), encore en lice
  176: OLDBUKOWSKII [2] (Portugal), encore en lice
  177: Odoacro08 [2] (Espagne), encore en lice
  178: OndeSeFolda? (Portugal), encore en lice
  179: Onixstafixe (Portugal), encore en lice
  180: Orbit_ll (Bélarus), encore en lice
  181: Oz1H (France), encore en lice
  182: P1NKMAN_94 (Bélarus), encore en lice
  183: PQ039599 [2] (Portugal), encore en lice
  184: PVA18 (Portugal), encore en lice
  185: Paapaaaa (Espagne), encore en lice
  186: Pacinose (France), encore en lice
  187: Panama197501 [2] (France), encore en lice
  188: Patesavon [2] (France), encore en lice
  189: PereNoel84 (France), encore en lice
  190: Petidíez (Espagne), encore en lice
  191: Phase Aces (Espagne), encore en lice
  192: Pipijam (Espagne), encore en lice
  193: Postiga24 (Portugal), encore en lice
  194: Prometëo (Espagne), encore en lice
  195: PsyDuarte (Portugal), encore en lice
  196: Quixada77 (Brésil), encore en lice
  197: RDas59 (France), encore en lice
  198: RIBEIRO6771 (Portugal), encore en lice
  199: RLenaerts6 (Portugal), encore en lice
  200: ROQ-2006 [2] (Espagne), encore en lice
  201: ROS5WDC [2] (Espagne), encore en lice
  202: RSA_7777 [2] (Portugal), encore en lice
  203: RabouleLargent (France), encore en lice
  204: RafaQuintas2 (Portugal), encore en lice
  205: RaimundGPS [2] (Portugal), encore en lice
  206: Raldona (France), encore en lice
  207: Ramarais [2] (Portugal), encore en lice
  208: RegularEV (Ukraine), encore en lice
  209: Remolob [2] (France), encore en lice
  210: Ri0017 (Ukraine), encore en lice
  211: Ricard1993 [2] (Portugal), encore en lice
  212: RimK183sfn (France), encore en lice
  213: Ritucaxx [2] (Portugal), encore en lice
  214: Romanito30 (Portugal), encore en lice
  215: RosiñaLaza (Espagne), encore en lice
  216: Rudva (Espagne), encore en lice
  217: SAFANORIA (Espagne), encore en lice
  218: STARSCHIPS70 [2] (France), encore en lice
  219: SYL197207 (France), encore en lice
  220: Sambu1998 [2] (Portugal), encore en lice
  221: SashaNebolei (Kazakhstan), encore en lice
  222: Secreud (Autriche), encore en lice
  223: Shifu116 [2] (Portugal), encore en lice
  224: SoDanyMelo (France), encore en lice
  225: Sonia764 (Espagne), encore en lice
  226: Soosa100 (Espagne), encore en lice
  227: SpZ77 (Espagne), encore en lice
  228: Sr.littel (Espagne), encore en lice
  229: TOP3KTGAMA (Portugal), encore en lice
  230: TR_farol (Portugal), encore en lice
  231: TarasTiltenko [2] (Arménie), encore en lice
  232: Technoslb (Portugal), encore en lice
  233: TeddyBear1987 (Lettonie), encore en lice
  234: Theo972Win [2] (France), encore en lice
  235: Ti4goPT (Portugal), encore en lice
  236: Tiago.-R296 [2] (Portugal), encore en lice
  237: Tirapeles (Portugal), encore en lice
  238: Totalbanal1 (France), encore en lice
  239: Tourloup [2] (France), encore en lice
  240: Travalkar7 [2] (France), encore en lice
  241: Travolta_537 (Portugal), encore en lice
  242: TrouNoirPS (France), encore en lice
  243: Turbi84 (Espagne), encore en lice
  244: Txai01 (Brésil), encore en lice
  245: VIG0111 [2] (Espagne), encore en lice
  246: VitorMendes9 (Portugal), encore en lice
  247: Wiiiiiiiiiiiii (Brésil), encore en lice
  248: Williwalleur (France), encore en lice
  249: XexiTrempo (Espagne), encore en lice
  250: YAN01BY [2] (France), encore en lice
  251: Yanakin76 [2] (France), encore en lice
  252: YannickBBman (France), encore en lice
  253: Yasekevicius (Espagne), encore en lice
  254: Zac_2B (France), encore en lice
  255: ZanGusto (Irlande), encore en lice
  256: ZanderCage17 (Portugal), encore en lice
  257: abdelker (France), encore en lice
  258: acrom288 (Espagne), encore en lice
  259: afkmariokart (France), encore en lice
  260: aggressivepl (Portugal), encore en lice
  261: albudeite4 (Espagne), encore en lice
  262: alcionestars (Portugal), encore en lice
  263: alexbarsa10 (Espagne), encore en lice
  264: alexpeluca39 (Espagne), encore en lice
  265: alfonick (Espagne), encore en lice
  266: alhendin28 (Espagne), encore en lice
  267: alliode (France), encore en lice
  268: allmustwin (Lettonie), encore en lice
  269: alonso2332 (Espagne), encore en lice
  270: anacate2 (Espagne), encore en lice
  271: andrelarau (Portugal), encore en lice
  272: androstyle23 (Espagne), encore en lice
  273: aprendis79 (Portugal), encore en lice
  274: arturokio (Espagne), encore en lice
  275: arza63 (Espagne), encore en lice
  276: azahara&antonio (Espagne), encore en lice
  277: aziuq (Espagne), encore en lice
  278: barber1331 (Portugal), encore en lice
  279: basto56 (France), encore en lice
  280: befazfaz (France), encore en lice
  281: begby390 (France), encore en lice
  282: bercikusek [2] (Pologne), encore en lice
  283: bernie.noël2 (France), encore en lice
  284: betty95100 (France), encore en lice
  285: bigkingtimeo (France), encore en lice
  286: blackminou13 [2] (France), encore en lice
  287: blackpool62 (France), encore en lice
  288: bleucielOM (France), encore en lice
  289: bolarinho12 (Portugal), encore en lice
  290: bomba012 (Espagne), encore en lice
  291: borjaetxebe (Espagne), encore en lice
  292: brun007PT (Portugal), encore en lice
  293: bucheron484 (France), encore en lice
  294: bundinhAA (Portugal), encore en lice
  295: caixas_17 [2] (Portugal), encore en lice
  296: cala31194320 (France), encore en lice
  297: camaronmarly (Espagne), encore en lice
  298: canbimbo (Espagne), encore en lice
  299: cantegrel (France), encore en lice
  300: capablanca45 (Espagne), encore en lice
  301: carlosvg16 (Espagne), encore en lice
  302: carvarros (Espagne), encore en lice
  303: catchmybluff23 (Portugal), encore en lice
  304: cats65 (France), encore en lice
  305: catysofia (Portugal), encore en lice
  306: cecacle (France), encore en lice
  307: cecile74 (France), encore en lice
  308: cedrique (Portugal), encore en lice
  309: charbo0602 (France), encore en lice
  310: codor87 (Espagne), encore en lice
  311: conde512 (Portugal), encore en lice
  312: coolstack84 (Espagne), encore en lice
  313: cortex93000 (France), encore en lice
  314: cranus93 [2] (France), encore en lice
  315: craque_hugo1 (Portugal), encore en lice
  316: dafrazao (France), encore en lice
  317: daianas (Espagne), encore en lice
  318: danypr (Espagne), encore en lice
  319: darkyjolie17 (Ukraine), encore en lice
  320: david_maxi85 [2] (Espagne), encore en lice
  321: davidator (France), encore en lice
  322: davidelcranc (Espagne), encore en lice
  323: davidmir (Espagne), encore en lice
  324: devoo0402 (France), encore en lice
  325: dimus34 (France), encore en lice
  326: dini83512 [2] (Espagne), encore en lice
  327: djjohn40 (France), encore en lice
  328: dochsofia (Ukraine), encore en lice
  329: doraemonibz (Espagne), encore en lice
  330: dp sygula (Portugal), encore en lice
  331: dudul22 [2] (France), encore en lice
  332: dylan5900 (France), encore en lice
  333: dylou66 (France), encore en lice
  334: dyus_madiar (Kazakhstan), encore en lice
  335: eLpasfas (Monténégro), encore en lice
  336: edu...koka! (Espagne), encore en lice
  337: el_vivi23 [2] (Espagne), encore en lice
  338: elbostero12 [2] (Espagne), encore en lice
  339: elchicanos88 (France), encore en lice
  340: ercanijo666 (Espagne), encore en lice
  341: erganban (Espagne), encore en lice
  342: espadaits77 (Portugal), encore en lice
  343: espi5169 (Espagne), encore en lice
  344: extazyyy01 [2] (France), encore en lice
  345: fabioscp10 (Portugal), encore en lice
  346: feArlc [2] (Portugal), encore en lice
  347: felfelll69 (France), encore en lice
  348: fgbynight76 [2] (France), encore en lice
  349: fisher0606 (France), encore en lice
  350: flop300 [2] (France), encore en lice
  351: floren04 (Espagne), encore en lice
  352: flowbiz29 (France), encore en lice
  353: freddou33 (France), encore en lice
  354: fruitftw (Ukraine), encore en lice
  355: fs86fs (Portugal), encore en lice
  356: féro13014 (France), encore en lice
  357: gAArfun [2] (France), encore en lice
  358: gadafi00 (Espagne), encore en lice
  359: ganmax20 (Espagne), encore en lice
  360: gasifican868 (Espagne), encore en lice
  361: gauduch (France), encore en lice
  362: gigio1701 (Brésil), encore en lice
  363: gispert75 (Espagne), encore en lice
  364: gissui (France), encore en lice
  365: glesjtonss [2] (France), encore en lice
  366: goliath74270 (France), encore en lice
  367: gregkk21 (France), encore en lice
  368: grembu (Espagne), encore en lice
  369: heisenbergwk (Espagne), encore en lice
  370: himalaya30 (Espagne), encore en lice
  371: huvelin (France), encore en lice
  372: iDaleDuro! (Portugal), encore en lice
  373: intxixu (Espagne), encore en lice
  374: is$ofunny (Kazakhstan), encore en lice
  375: israel171096 (Espagne), encore en lice
  376: istomo (Espagne), encore en lice
  377: itaka_rolm (Portugal), encore en lice
  378: ivanevich (Espagne), encore en lice
  379: ivanvf11 (Espagne), encore en lice
  380: jackshhh [2] (Espagne), encore en lice
  381: jaimejesus [2] (Portugal), encore en lice
  382: jajao6 (Portugal), encore en lice
  383: jamlab (France), encore en lice
  384: jamoneosocio (Espagne), encore en lice
  385: janaslava (France), encore en lice
  386: javipower260 [2] (Espagne), encore en lice
  387: jclara48 [2] (Espagne), encore en lice
  388: jennifer66000 [2] (France), encore en lice
  389: jepa2000 (Espagne), encore en lice
  390: jesulexerez9 (Espagne), encore en lice
  391: jesus220876 (France), encore en lice
  392: jimBQKA (France), encore en lice
  393: jingle07 (France), encore en lice
  394: jjloic77 (France), encore en lice
  395: jkique23 (Espagne), encore en lice
  396: joinx'101 (Portugal), encore en lice
  397: jokacrossPT (Portugal), encore en lice
  398: jpsantoss (Portugal), encore en lice
  399: juny_guitar [2] (Portugal), encore en lice
  400: kaZinhass (Portugal), encore en lice
  401: kapaslb (Portugal), encore en lice
  402: karolinePilo [2] (Portugal), encore en lice
  403: kencomk (Portugal), encore en lice
  404: kevaboay (France), encore en lice
  405: killerfred91 (France), encore en lice
  406: kingSBAUDRS (Portugal), encore en lice
  407: kinga347 [2] (France), encore en lice
  408: kruders (Espagne), encore en lice
  409: la_pulga1205 [2] (Espagne), encore en lice
  410: lanric2 (France), encore en lice
  411: lauraivan10 (Espagne), encore en lice
  412: lcNbkk (France), encore en lice
  413: leald_PT [2] (Portugal), encore en lice
  414: leima12 (Lituanie), encore en lice
  415: lestatt 01 (Espagne), encore en lice
  416: libe rr (Espagne), encore en lice
  417: lifeguard333 (France), encore en lice
  418: lim5521 (France), encore en lice
  419: lobina69 (Portugal), encore en lice
  420: lois7788 [2] (Portugal), encore en lice
  421: lokill8 (Espagne), encore en lice
  422: lomeras28 (Espagne), encore en lice
  423: lordhito01 (Espagne), encore en lice
  424: luzquefusco (Portugal), encore en lice
  425: mafu9 (Portugal), encore en lice
  426: magu135 (Portugal), encore en lice
  427: mamenxu (Espagne), encore en lice
  428: manolo252 (France), encore en lice
  429: manuterium [2] (Espagne), encore en lice
  430: marco jardas (Portugal), encore en lice
  431: marcou727 [2] (France), encore en lice
  432: mariac1944 [2] (Portugal), encore en lice
  433: mariaycosta (Espagne), encore en lice
  434: marioaze (Portugal), encore en lice
  435: marioo1219 (France), encore en lice
  436: marisilla [2] (Espagne), encore en lice
  437: marito23 (France), encore en lice
  438: mariveigui (Portugal), encore en lice
  439: markikou (France), encore en lice
  440: marko13003 (France), encore en lice
  441: martin1527 (Espagne), encore en lice
  442: martosan (Espagne), encore en lice
  443: mattmoile (France), encore en lice
  444: maugeais (France), encore en lice
  445: maxime3245 (France), encore en lice
  446: mcma9 (Espagne), encore en lice
  447: meco20PT (France), encore en lice
  448: melz74500 (France), encore en lice
  449: merleyn666 (France), encore en lice
