PokerStars Tournoi #3978598364, No Limit Hold'em
Super Satellite
Buy-in : €0.90/€0.10 EUR
204 joueurs
Dotation totale : €183.60 EUR 
Tournoi cible #3978598290 Buy-in : €10.00 EUR
Tournoi commencé 02/03/2026 15:05:00 CET [02/03/2026 9:05:00 ET]

  1: Amolline2b (France), encore en lice
  2: KGILLOU1946 (France), encore en lice
  3: Kacikle (France), encore en lice
  4: Ljidk11 [2] (France), encore en lice
  5: Va2nier (France), encore en lice
  6: Viper-Fred (France), encore en lice
  7: azabache70 (Espagne), encore en lice
  8: balle1985 (Espagne), encore en lice
  9: dragao2020 (Portugal), encore en lice
  10: everydaythesame (Portugal), encore en lice
  11: heyy309 (Espagne), encore en lice
  12: jAsAmA80 (Espagne), encore en lice
  13: jrico-2010 (Espagne), encore en lice
  14: lara3128 (Espagne), encore en lice
  15: lucho1950 (Espagne), encore en lice
  16: manolo1953 (Espagne), encore en lice
  17: papou0851 (France), encore en lice
  18: pimi107 (Espagne), encore en lice
  19: roper@99925 (Espagne), encore en lice
  20: rubenroma (Espagne), encore en lice
  21: sergperg305 (Espagne), encore en lice
  22: thesnake75014 (France), encore en lice
  23: trabel_sobre98 (Espagne), encore en lice
  24: psychoman59 (France), 
  25: nork678 (Espagne), 
  26: Chinithekid1 (Portugal), 
  27: EduGalindoT (Espagne), 
  28: DavyTrann (France), 
  29: img130581 (Espagne), 
  30: resiliant92 (France), 
  31: Fépetlamaille (France), 
  32: Garcez_rg (Portugal), 
  33: quidam17 (France), 
  34: AnonymeFCC (France), 
  35: yeraymanu (Espagne), 
  36: GuyFL (France), 
  37: arnoldribs86 (Portugal), 
  38: juanmatracka (Espagne), 
  39: ^TuhRy^ (Espagne), 
  40: GuyNaouek (France), 
  41: gdchef (France), 
  42: coupé2B (France), 
  43: r6c6rd6 (Espagne), 
  44: rosinhastars (Portugal), 
  45: "Zietgeist"1 (Espagne), 
  46: xavi_pmm (Espagne), 
  47: OranNezzar (France), 
  48: M3Beliska (Espagne), 
  49: NeonnoeN [2] (Espagne), 
  50: liham75014 (France), 
  51: marianika3 (Espagne), 
  52: divasilva16 (Portugal), 
  53: rushuuu7 (Espagne), 
  54: verona1900 [2] (Espagne), 
  55: Kapppri (Espagne), 
  56: nfumungui (Espagne), 
  57: RedEyes1906 (Portugal), 
  58: sparvieroPT (Portugal), 
  59: JR1200GS (France), 
  60: Palmera1952 [2] (Espagne), 
  61: terremoto592 (Espagne), 
  62: Jackmart1311 (France), 
  63: Bruno84carvalho (Portugal), 
  64: espingole (France), 
  65: Stars6922 (France), 
  66: fbermejo0 (Espagne), 
  67: Azkkona (Espagne), 
  68: pazads (Portugal), 
  69: marde311 [2] (Espagne), 
  70: najas88 (France), 
  71: jorbys (Espagne), 
  72: 100Kto1k (France), 
  73: mario1400706 [2] (France), 
  74: eldiablo682 (Portugal), 
  75: Joaquin0104 (Espagne), 
  76: mykke17 (France), 
  77: Bourbenkid (France), 
  78: missclick89 (Espagne), 
  79: remixiet (Espagne), 
  80: wuo17 (Espagne), 
  81: Zaldamo158 [2] (France), 
  82: Burrikojo (Espagne), 
  83: tonii64 (Espagne), 
  84: Romansaan (Espagne), 
  85: amazingchiqken (Portugal), 
  86: v1t1n3 (Espagne), 
  87: Unai T A (Espagne), 
  88: nunotauros (Portugal), 
  89: Aa d'Picas (Espagne), 
  90: Assadmell [2] (Espagne), 
  91: fouego210992 (France), 
  92: damefruta (Espagne), 
  93: brubrunne78120 (France), 
  94: josemarinho7138 (France), 
  95: FOLD3BET18 (France), 
  96: colilla33 (Espagne), 
  97: caranalga737 (Espagne), 
  98: croejus73 (France), 
  99: pixmex23pt (Portugal), 
  100: rafael78460 (Portugal), 
  101: Gilo5182 (Portugal), 
  102: claloamti (France), 
  103: boucloss (France), 
  104: usher99270 [2] (Portugal), 
  105: djsenku (Espagne), 
  106: Newbienooby (France), 
  107: asesinos01 (Espagne), 
  108: toniflow223 (Espagne), 
  109: GUYUYUN1 (Espagne), 
  110: robertocilleros (Espagne), 
  111: Bryan88701 [2] (France), 
  112: panceta963 (Espagne), 
  113: vanessamorales (Espagne), 
  114: navarrico76 (Espagne), 
  115: 8Kraken88 (Espagne), 
  116: Lbj411 (France), 
  117: Ljidk11 (France), 
  118: Andreachiva (Espagne), 
  119: Danibolita9 (Espagne), 
  120: tonton75018 (France), 
  121: marde311 (Espagne), 
  122: MontedOru (France), 
  123: Javito004 (Espagne), 
  124: DIEFON (Espagne), 
  125: crisp99 (France), 
  126: josepena06000 (France), 
  127: lol311241 (Espagne), 
  128: NeonnoeN (Espagne), 
  129: AAeduKK343 (Espagne), 
  130: BENJIHRD (Espagne), 
  131: DiNozzo2A (France), 
  132: mario1400706 (France), 
  133: oseznovejo [2] (Espagne), 
  134: ABREUZAO (Portugal), 
  135: RSIMPLES2000 (Portugal), 
  136: SuperFakeHS (Portugal), 
  137: Fredy1311 (France), 
  138: usher99270 (Portugal), 
  139: cielitolin2 (Espagne), 
  140: Bryan88701 (France), 
  141: JEKBerchez (Espagne), 
  142: LENNIKETA (Espagne), 
  143: Zaldamo158 (France), 
  144: K19cirtap (France), 
  145: tydark (Espagne), 
  146: 10_benjiii72 (Espagne), 
  147: jbonvehi [2] (Espagne), 
  148: rodwarf (France), 
  149: oseznovejo (Espagne), 
  150: yanriabov (Espagne), 
  151: andimonroy24 (Espagne), 
  152: Bertinho Gil [2] (Espagne), 
  153: FashionJMPN (Portugal), 
  154: Draghan74 [2] (France), 
  155: Assadmell (Espagne), 
  156: antasisma (Espagne), 
  157: room666 (France), 
  158: Maeschi16 (Espagne), 
  159: imapikas (Espagne), 
  160: diegooson (Espagne), 
  161: franbp8_ (Espagne), 
  162: inad04 (Espagne), 
  163: Draghan74 (France), 
  164: jbonvehi (Espagne), 
  165: tamara965 (Espagne), 
  166: chesky90 (Espagne), 
  167: FALDO-SEVE (Espagne), 
  168: jeroyruloydylan [2] (Espagne), 
  169: Romaocagau26 (Portugal), 
