PokerStars Tournoi #3755520180, No Limit Hold'em
Super Satellite
Buy-in : €0.90/€0.10 EUR
232 joueurs
Dotation totale : €208.80 EUR 
Tournoi cible #3755520074 Buy-in : €10.00 EUR
Tournoi commencé 22/05/2024 15:05:00 CET [22/05/2024 9:05:00 ET]

  1: 1974matrix (France), encore en lice
  2: AA132430KK (France), encore en lice
  3: ALAINBEL (France), encore en lice
  4: Amores.FC (Espagne), encore en lice
  5: Artocarpus148 (France), encore en lice
  6: Avilyon (France), encore en lice
  7: B757200 (Espagne), encore en lice
  8: Btf5757 (Réunion), encore en lice
  9: Carlos 7777 (Espagne), encore en lice
  10: DMAX0704 (France), encore en lice
  11: Datbet69 (Portugal), encore en lice
  12: DonPimentz (Portugal), encore en lice
  13: EDUFIL (Espagne), encore en lice
  14: Ezekielmox (France), encore en lice
  15: Famulen (France), encore en lice
  16: HWAR88 (France), encore en lice
  17: HarmoBlues (France), encore en lice
  18: Ilbaritz (France), encore en lice
  19: ImChopine (France), encore en lice
  20: JVA10 (Portugal), encore en lice
  21: JeanTasse1 (France), encore en lice
  22: Jomafer (Portugal), encore en lice
  23: Juampe00014 (Espagne), encore en lice
  24: KKmoussampAA [2] (France), encore en lice
  25: KTAPULT (France), encore en lice
  26: Katherinehuer8 (Espagne), encore en lice
  27: KingMello97 (Portugal), encore en lice
  28: LaFoudre3362 (France), encore en lice
  29: Laulau2698 (France), encore en lice
  30: LeChatonBleu [2] (France), encore en lice
  31: Mago mangon (Espagne), encore en lice
  32: Mamashark_01 (France), encore en lice
  33: Mdolor59 (Espagne), encore en lice
  34: MrBobWeasley (Portugal), encore en lice
  35: Nalon4 (Espagne), encore en lice
  36: Natoli 76 (Espagne), encore en lice
  37: PHiruh13 (Portugal), encore en lice
  38: Pinocchio1951 (Espagne), encore en lice
  39: PittBZH (France), encore en lice
  40: R063R599 (Espagne), encore en lice
  41: RamonKAPPA (Espagne), encore en lice
  42: ReavenGO (France), encore en lice
  43: Rober El Von (Espagne), encore en lice
  44: Slummp123 [2] (Espagne), encore en lice
  45: St0rM_MinD (Portugal), encore en lice
  46: StefEdberg33 (France), encore en lice
  47: TMN Torero (Portugal), encore en lice
  48: TONYK87BB (France), encore en lice
  49: Ulises2p [2] (Espagne), encore en lice
  50: WhyNotParis (France), encore en lice
  51: XoNinova (Espagne), encore en lice
  52: abdallah1506 (France), encore en lice
  53: amarpe01 (Espagne), encore en lice
  54: aneantimax (France), encore en lice
  55: anestesi4 (Espagne), encore en lice
  56: angelik91210 (France), encore en lice
  57: angelmalaga8 (Espagne), encore en lice
  58: anpereira6 (Portugal), encore en lice
  59: antonio camacho (Espagne), encore en lice
  60: baggio422 (France), encore en lice
  61: basauri 23 (Espagne), encore en lice
  62: basoetxea (Espagne), encore en lice
  63: calabaza19 (Espagne), encore en lice
  64: calemss [2] (Portugal), encore en lice
  65: carlitos5497 (Espagne), encore en lice
  66: cephea (Espagne), encore en lice
  67: chloegbll (France), encore en lice
  68: cholomog17 [2] (Espagne), encore en lice
  69: clonnel74 (France), encore en lice
  70: colas8342 (France), encore en lice
  71: damic7 (France), encore en lice
  72: denialdart (Espagne), encore en lice
  73: dirtymix66 (Réunion), encore en lice
  74: djé68000 (France), encore en lice
  75: dolor_y_dinero (Espagne), encore en lice
  76: domeram13 (France), encore en lice
  77: domingo5760058 (France), encore en lice
  78: eduardo782 (Espagne), encore en lice
  79: ermoya5 (Espagne), encore en lice
  80: extorquidor (Espagne), encore en lice
  81: frekson22 (Espagne), encore en lice
  82: fufu36 (France), encore en lice
  83: gapinet (France), encore en lice
  84: geoserca (Espagne), encore en lice
  85: giorguio (Espagne), encore en lice
  86: hippyhornet (Espagne), encore en lice
  87: jacquie kim jif (France), encore en lice
  88: javelincar (Espagne), encore en lice
  89: jeanloulou70 (France), encore en lice
  90: jeycancoon [2] (France), encore en lice
  91: jonybv13 (Espagne), encore en lice
  92: josepedroc51 (Portugal), encore en lice
  93: jsp202 (Portugal), encore en lice
  94: juanguedez99 (Espagne), encore en lice
  95: krize42 [2] (France), encore en lice
  96: lagartijafarola [2] (Espagne), encore en lice
  97: lototof29 (France), encore en lice
  98: manuterium (Espagne), encore en lice
  99: marcelinorm (Espagne), encore en lice
  100: mazallus1 (Espagne), encore en lice
  101: nono 30390 (France), encore en lice
  102: olgakkld (Espagne), encore en lice
  103: paco_boda (Espagne), encore en lice
  104: pacopill82 (Espagne), encore en lice
  105: palometo (Espagne), encore en lice
  106: pat0064g (France), encore en lice
  107: paulchall (France), encore en lice
  108: picou1963 [2] (France), encore en lice
  109: pmanv (Portugal), encore en lice
  110: pollo04911 (Espagne), encore en lice
  111: popiduran (Espagne), encore en lice
  112: puchuly69 (Espagne), encore en lice
  113: rizstyle (France), encore en lice
  114: sabinajo (Espagne), encore en lice
  115: saraestermacias (Espagne), encore en lice
  116: seletadas (Espagne), encore en lice
  117: serbot131 (Espagne), encore en lice
  118: servijokar (Espagne), encore en lice
  119: shinigami974 (Réunion), encore en lice
  120: snoden23 (France), encore en lice
  121: sobriv (Espagne), encore en lice
  122: sokkat26 (Espagne), encore en lice
  123: tazman4158 (France), encore en lice
  124: tovarishhhhh (Espagne), encore en lice
  125: toñito2000 (Espagne), encore en lice
  126: tsetse1205 (France), encore en lice
  127: turax54 (France), encore en lice
  128: zezetto33 (France), encore en lice
  129: zitoune84 (France), encore en lice
  130: zolti3232 (France), encore en lice
  131: psychoman59 (France), 
  132: LeroySeven7 (Espagne), 
  133: Piter56814 (Portugal), 
  134: kobelco63 (France), 
  135: Slummp123 (Espagne), 
  136: dimex812 (France), 
  137: logleo71 [2] (France), 
  138: missmelly123 (Portugal), 
  139: ivancillow (Espagne), 
  140: LeChatonBleu (France), 
  141: sablaca (Espagne), 
  142: Rippeur77390 (France), 
  143: Ginebras8 (Espagne), 
  144: cholomog17 (Espagne), 
  145: calemss (Portugal), 
  146: picou1963 (France), 
  147: miness30110 (France), 
  148: TichoE (France), 
