PokerStars Tournoi #3933582973, No Limit Hold'em
Super Satellite
Buy-in : €0.90/€0.10 EUR
166 joueurs
Dotation totale : €149.40 EUR 
Tournoi cible #3933582880 Buy-in : €10.00 EUR
Tournoi commencé 07/10/2025 15:05:00 CET [07/10/2025 9:05:00 ET]

  1: BDLF8 (Espagne),  (qualifiés pour le tournoi cible)
  2: Chikichurri (Espagne),  (qualifiés pour le tournoi cible)
  3: MarcMsss (Espagne),  (qualifiés pour le tournoi cible)
  4: NachoCL11 (Espagne),  (qualifiés pour le tournoi cible)
  5: Pougne63 (France),  (qualifiés pour le tournoi cible)
  6: brpBoss26 (Portugal),  (qualifiés pour le tournoi cible)
  7: gottago4 [2] (Portugal),  (qualifiés pour le tournoi cible)
  8: inigo74 (Espagne),  (qualifiés pour le tournoi cible)
  9: jujijuja (Espagne),  (qualifiés pour le tournoi cible)
  10: lucaskiku (Espagne),  (qualifiés pour le tournoi cible)
  11: nafissa06 (France),  (qualifiés pour le tournoi cible)
  12: nomearod7 (Portugal),  (qualifiés pour le tournoi cible)
  13: zelmode956 (France),  (qualifiés pour le tournoi cible)
  14: Edouardo51 (France),  (qualifiés pour le tournoi cible)
  15: psychoman59 (France), €5,00
  16: anthonisoyyo (Espagne), €4,40
  17: Rober09911 (Espagne), 
  18: oskarmata (Espagne), 
  19: Marshall91919 (Espagne), 
  20: airesc (Portugal), 
  21: Supermax1944 (France), 
  22: camaronmarly (Espagne), 
  23: vbender (Espagne), 
  24: shark&dog45 (France), 
  25: betsy1999 (France), 
  26: sashaqs [2] (Espagne), 
  27: ggzetta (Espagne), 
  28: ataplas (France), 
  29: ruipokerl (Portugal), 
  30: emmanono (France), 
  31: joniynene (Espagne), 
  32: Albertolb17 (Espagne), 
  33: nenewason (Espagne), 
  34: HAY38000 (France), 
  35: garsmich965 (France), 
  36: cheli2121 (Espagne), 
  37: FoxAlexoff1 (Portugal), 
  38: spartiate45win (France), 
  39: Pask1895 (Espagne), 
  40: o22kuro20 (Espagne), 
  41: garsitek (Espagne), 
  42: Jose4321ce (Espagne), 
  43: JhonySmith75 (France), 
  44: fbr10 (Portugal), 
  45: IC1966 (Espagne), 
  46: lander73554 (Espagne), 
  47: Jeiler_18 (Espagne), 
  48: Mantequeso (Espagne), 
  49: koeurdetigre (France), 
  50: denraku (France), 
  51: ozanpokerman (France), 
  52: Bencarbon (France), 
  53: Libarchi [2] (France), 
  54: dan1krew (Espagne), 
  55: casporrin (Espagne), 
  56: Meseg (Espagne), 
  57: land3 (Portugal), 
  58: yoone79 (France), 
  59: Tejera82 [2] (Portugal), 
  60: Jesus99742 (Espagne), 
  61: Evaristo1984 (Espagne), 
  62: five of spad (France), 
  63: Miguezpt (Portugal), 
  64: chocolape [2] (Espagne), 
  65: sabino2904 (Espagne), 
  66: Dereksnt (Espagne), 
  67: giogio23dr [2] (Espagne), 
  68: rilo sanchez (Espagne), 
  69: grincheux31 [2] (France), 
  70: carlitos_LPGC (Espagne), 
  71: GAMBLERCOOL (France), 
  72: AN3469 (France), 
  73: jacquie kim jif [2] (France), 
  74: urkel77 [2] (Espagne), 
  75: boue103 (France), 
  76: gampin (Espagne), 
  77: Luis1716 (Espagne), 
  78: papou0851 (France), 
  79: MrFox60 (France), 
  80: NTS583 (Portugal), 
  81: Replica986 (Espagne), 
  82: lambadr92 (Espagne), 
  83: JORGE GAL964 (Portugal), 
  84: aidaloe (Espagne), 
  85: donjhon12 (France), 
  86: ikeraguilar1805 (Espagne), 
  87: JessStr13 (France), 
  88: chiinche (Espagne), 
  89: Driftking540 [2] (France), 
  90: ALLYGAT0R (Espagne), 
  91: thenry03 (Espagne), 
  92: melojinco (Espagne), 
  93: Libarchi (France), 
  94: ominguin (Espagne), 
  95: chocolape (Espagne), 
  96: agathois (France), 
  97: luluholdup (France), 
  98: kobe248MAMBA (Espagne), 
  99: Carlos 7777 [2] (Espagne), 
  100: Marenglen717 (France), 
  101: nachomalgan9 (Espagne), 
  102: europin (Espagne), 
  103: eco406 (Espagne), 
  104: rooniedu31 (France), 
  105: Lomoplateado111 [2] (Espagne), 
  106: sashaqs (Espagne), 
  107: Driftking540 (France), 
  108: cmoreno7777 (Espagne), 
  109: best12358 (Espagne), 
  110: samuelgnzalez (Espagne), 
  111: pokeric62 [2] (France), 
  112: Micaelbs6 (Portugal), 
  113: Carponegro1975 (Espagne), 
  114: FARIÑA1 (Espagne), 
  115: biterr (Espagne), 
  116: Killot30 (Espagne), 
  117: gm7474 (Espagne), 
  118: jeruso79 (Espagne), 
  119: BAGUERABLEU (France), 
  120: simouns12 (France), 
  121: gabino diaz (Espagne), 
  122: TolPe20 (Espagne), 
  123: Tejera82 (Portugal), 
  124: ALAINBEL [2] (France), 
  125: urkel77 (Espagne), 
  126: jjgemma (Espagne), 
  127: pokeric62 (France), 
  128: 0FaTyMuKy0 (Espagne), 
  129: pacosparov (Espagne), 
  130: Lomoplateado111 (Espagne), 
  131: CmValadares7 (Portugal), 
  132: gottago4 (Portugal), 
  133: Andre77705 (Espagne), 
  134: ToTaLzZ (Espagne), 
  135: jacquie kim jif (France), 
  136: Fragosão (Portugal), 
  137: Carlos 7777 (Espagne), 
  138: LLAN24 (France), 
  139: charlyleon92 (Espagne), 
  140: IvIiguel21 (Espagne), 
  141: Cj Nestes (Portugal), 
  142: georgiatiflis (Espagne), 
  143: P3DR15 (Espagne), 
  144: futbeshd (Espagne), 
  145: NicoBoss22 (Espagne), 
  146: RedObiwan (France), 
  147: Pat6647 (France), 
  148: Swimmer721 (Espagne), 
  149: giogio23dr (Espagne), 
  150: LosicanKK (France), 
  151: Dzdz21321 (France), 
  152: ALAINBEL (France), 
  153: Ardeleanu995 (Espagne), 
  154: Maamaa09 (France), 
  155: ginie111 (France), 
  156: Samu2600 (Espagne), 
  157: jndcarreira (Portugal), 
  158: Bozo061978 (France), 
  159: Bary20012 (France), 
  160: N4txo (Espagne), 
  161: RuiFClaroT (Portugal), 
