PokerStars Tournoi #3752666998, No Limit Hold'em
Super Satellite
Buy-in : €0.90/€0.10 EUR
274 joueurs
Dotation totale : €246.60 EUR 
Tournoi cible #3752666500 Buy-in : €10.00 EUR
Tournoi commencé 15/05/2024 15:05:00 CET [15/05/2024 9:05:00 ET]

  1: Amalia2024 (Espagne), encore en lice
  2: AntoineScoti (France), encore en lice
  3: BemDevil [2] (France), encore en lice
  4: Deviates (Portugal), encore en lice
  5: Dillon'em (Portugal), encore en lice
  6: DzZiiNn (France), encore en lice
  7: Ediwan00k (France), encore en lice
  8: FRANER105 (Espagne), encore en lice
  9: Jpiotre (Espagne), encore en lice
  10: MUSTAN75 (Espagne), encore en lice
  11: Macias86697 (Espagne), encore en lice
  12: MarcoSant909 (Portugal), encore en lice
  13: Mario_020102 (Espagne), encore en lice
  14: Nachodn33 (Espagne), encore en lice
  15: Nalon4 (Espagne), encore en lice
  16: Ninjaie86 (France), encore en lice
  17: O p p862 (Espagne), encore en lice
  18: Punaise44 (France), encore en lice
  19: RAC 2015 (Espagne), encore en lice
  20: Ryan0Reilly (France), encore en lice
  21: Sparadro (France), encore en lice
  22: TobleroneA8 (Espagne), encore en lice
  23: TriSimba (Espagne), encore en lice
  24: Xals1984 (Espagne), encore en lice
  25: YounixTv (Réunion), encore en lice
  26: _Pago.Eu_ [2] (Espagne), encore en lice
  27: abderitano1 (Espagne), encore en lice
  28: alexmixo50 (France), encore en lice
  29: booms76140 (France), encore en lice
  30: cantinho9747 (Portugal), encore en lice
  31: chaboargudin (Espagne), encore en lice
  32: chusky87 [2] (Espagne), encore en lice
  33: cococotte31 (France), encore en lice
  34: culopartio (Espagne), encore en lice
  35: dunixe28 (Espagne), encore en lice
  36: el_heniek (Espagne), encore en lice
  37: garsmich965 (France), encore en lice
  38: jonykuarteir (Portugal), encore en lice
  39: jorgesurfero (Espagne), encore en lice
  40: jose54770 (Espagne), encore en lice
  41: juanpe736 (Espagne), encore en lice
  42: juasa487 (Portugal), encore en lice
  43: lifetime134 (Espagne), encore en lice
  44: los3dlrincon (Espagne), encore en lice
  45: maria521 (Espagne), encore en lice
  46: mazallus1 [2] (Espagne), encore en lice
  47: najas88 (France), encore en lice
  48: nohita80 (Espagne), encore en lice
  49: praMASTER99219 (France), encore en lice
  50: tonton82 (Espagne), encore en lice
  51: torrelenes [2] (Espagne), encore en lice
  52: tuchi696 (Espagne), encore en lice
  53: vacancier86 (France), encore en lice
  54: wesly1981 (Espagne), encore en lice
  55: winner552 (Portugal), encore en lice
  56: psychoman59 (France), 
  57: solerber [2] (Espagne), 
  58: IzIkAlL (France), 
  59: Oscarlo22 (Espagne), 
  60: isra069 (Espagne), 
  61: Dtra2797 (France), 
  62: manezamora10 (Espagne), 
  63: Decadisnever (France), 
  64: guiri811975 (Espagne), 
  65: julianintome (Espagne), 
  66: GOLDEN164 (Espagne), 
  67: muxafee (Espagne), 
  68: liham75014 [2] (France), 
  69: Poci02 (Espagne), 
  70: juanlargo9 (Espagne), 
  71: Phalustator (France), 
  72: titoalfer [2] (Espagne), 
  73: R063R599 [2] (Espagne), 
  74: matreco651 [2] (Portugal), 
  75: Pistachp (Espagne), 
  76: Chinito1508 (Espagne), 
  77: les verts 42 (France), 
  78: Kiskito15 (Espagne), 
  79: Nasciment853 (Portugal), 
  80: miguelzu (Espagne), 
  81: star11000 (France), 
  82: tytiiii6 (France), 
  83: elreymoose (Portugal), 
  84: NeeronIV (Espagne), 
  85: Lgoldwood (France), 
  86: donllopo (Espagne), 
  87: mo78117 (France), 
  88: Famulen (France), 
  89: Javinul (Espagne), 
  90: Andreagonzlez30 (Espagne), 
  91: GoNzAlO.cHuLo (Espagne), 
  92: Oxmo 76 (France), 
  93: Gustavinho666 (Espagne), 
  94: Kevin2665 (France), 
  95: miam51 (France), 
  96: NoMercyBlood (Espagne), 
  97: Julieau52210 [2] (France), 
  98: Le Bruscain 83 (France), 
  99: decquer (Espagne), 
  100: Magnum085 [2] (Espagne), 
  101: pablovargas7 (Espagne), 
  102: Akbrawn (Espagne), 
  103: bito7469 (France), 
  104: cacacolas (Espagne), 
  105: ikeeer711 (Espagne), 
  106: jordialonso077 (Espagne), 
  107: Rober El Von (Espagne), 
  108: taquoiman (France), 
  109: 6079javier (Espagne), 
  110: luis frag85 (Portugal), 
  111: eco406 (Espagne), 
  112: ManLok0 (Espagne), 
  113: juju5127 (France), 
  114: albertlouis (France), 
  115: LowFr7 [2] (France), 
  116: gaby59837 (France), 
  117: Foounky [2] (France), 
  118: gililettes (Espagne), 
  119: 270411 (Espagne), 
  120: Mangaka06 (France), 
  121: Flyoba (Espagne), 
  122: leeloo73800 (France), 
  123: Azest5966 (France), 
  124: Batoun888 (France), 
  125: Hejomesi80 (Portugal), 
  126: sumar46 (Espagne), 
  127: jonnhybrav0 (Portugal), 
  128: KevKitty [2] (Espagne), 
  129: bolero333 [2] (Espagne), 
  130: lucchese lucie (France), 
  131: Paradox02 (Portugal), 
  132: manko-87 (Espagne), 
  133: bufalo7777 (Portugal), 
  134: lobo1401 [2] (Espagne), 
  135: OTRACERVEZA (Espagne), 
  136: Porlatrompa (Espagne), 
  137: Ruakaa (France), 
  138: loloviro (France), 
  139: manuelcarp90 (Espagne), 
  140: KKuv (France), 
  141: DNGIBZ01 (Espagne), 
  142: Curra10 (Portugal), 
  143: honradla (Espagne), 
  144: PedroFortuna83 (Portugal), 
  145: Scpcp131 (France), 
  146: TSnake#44 (France), 
  147: ZeiiiKoTV (France), 
  148: misterzorita [2] (Espagne), 
  149: juanecors [2] (Espagne), 
  150: Dario0617 (France), 
  151: 3BeTWhiT93 (Espagne), 
  152: sunnysingh25 (Espagne), 
  153: remix2184 [2] (France), 
  154: hicham13130 (France), 
  155: cagagne567 (France), 
  156: onemilion (France), 
  157: R063R599 (Espagne), 
  158: Magnum085 (Espagne), 
  159: chusky87 (Espagne), 
  160: menobang69 (France), 
  161: usher99270 [2] (Portugal), 
  162: diogo111747 (Portugal), 
