PokerStars Tournoi #3920432088, No Limit Hold'em
Freeroll 
3465 joueurs
€7200.00 EUR ajoutés au prize pool par PokerStars
Dotation totale : €7200.00 EUR 
Tournoi commencé 20/09/2025 10:05:00 CET [20/09/2025 4:05:00 ET]

  1: $h3RIFF (Portugal), encore en lice
  2: $uper$apo$aler (Espagne), encore en lice
  3: (Sotony) (Espagne), encore en lice
  4: 00Mine (Portugal), encore en lice
  5: 0Bred3 (France), encore en lice
  6: 100Escape (Portugal), encore en lice
  7: 100frais (France), encore en lice
  8: 100tifikoh (Espagne), encore en lice
  9: 123nana1973 (Portugal), encore en lice
  10: 1983282 (France), encore en lice
  11: 1992dpm (Espagne), encore en lice
  12: 1Artero (Espagne), encore en lice
  13: 1SiCkLiF3 (France), encore en lice
  14: 1XINO (Espagne), encore en lice
  15: 22_77_3 (France), encore en lice
  16: 23DeepThroat23 (France), encore en lice
  17: 24Adri68 (Espagne), encore en lice
  18: 25DEMETRIO25 (Portugal), encore en lice
  19: 280819911313 (France), encore en lice
  20: 28121974 (Espagne), encore en lice
  21: 291teddy (France), encore en lice
  22: 2AN7 (Espagne), encore en lice
  23: 2T307 (France), encore en lice
  24: 2fish4u (France), encore en lice
  25: 2mike7 (France), encore en lice
  26: 2pac403 (Espagne), encore en lice
  27: 2panzer22 (France), encore en lice
  28: 2weak2slow2 (Réunion), encore en lice
  29: 34Sirina (France), encore en lice
  30: 351MES (France), encore en lice
  31: 3betCapuche (France), encore en lice
  32: 3mili0o0o (Espagne), encore en lice
  33: 3tetons (France), encore en lice
  34: 3ytor (Espagne), encore en lice
  35: 4CUATRO4 (Espagne), encore en lice
  36: 4DaGlorY (Espagne), encore en lice
  37: 55maxi55 (Espagne), encore en lice
  38: 63Ernesto63 (Espagne), encore en lice
  39: 666viti (Espagne), encore en lice
  40: 69charlot69 (France), encore en lice
  41: 766002 (France), encore en lice
  42: 76XELA76 (France), encore en lice
  43: 77 farry (Espagne), encore en lice
  44: 881AK188 (Espagne), encore en lice
  45: 88LOREN88 (Espagne), encore en lice
  46: 8NoWoN8 (France), encore en lice
  47: 8Nuit (France), encore en lice
  48: 8carlo9 (Espagne), encore en lice
  49: 8juanjo6 (Espagne), encore en lice
  50: 909killer (Espagne), encore en lice
  51: 92beto (Espagne), encore en lice
  52: 94mille (France), encore en lice
  53: 999cobra999 (Espagne), encore en lice
  54: A.S.Roma18 (Portugal), encore en lice
  55: A7gandu (Espagne), encore en lice
  56: A88ron (France), encore en lice
  57: AA4RNS (Portugal), encore en lice
  58: AANaipadinho13 (France), encore en lice
  59: AAPitAA (France), encore en lice
  60: AAkeiko (Espagne), encore en lice
  61: AAmaterassu (France), encore en lice
  62: AArgnPz (Espagne), encore en lice
  63: AAtomAAnt (Espagne), encore en lice
  64: AELICO1960 (Espagne), encore en lice
  65: ALAINBEL (France), encore en lice
  66: ALAKRANMAN69 (Espagne), encore en lice
  67: ALEXPRAWN (Espagne), encore en lice
  68: APapafritaM (Espagne), encore en lice
  69: APzbili (Portugal), encore en lice
  70: ARES446 (Espagne), encore en lice
  71: ARTIOMEREVAN (Espagne), encore en lice
  72: ASKABE (Espagne), encore en lice
  73: ASM986 (Portugal), encore en lice
  74: ASMauvergne (France), encore en lice
  75: ASTRAYR (France), encore en lice
  76: ATROX_1988 (Espagne), encore en lice
  77: AVFJ4 (Espagne), encore en lice
  78: Aangel815 (Espagne), encore en lice
  79: Aaronbaez (Espagne), encore en lice
  80: Aaronciio656 (Espagne), encore en lice
  81: Abel1510 (France), encore en lice
  82: Abrahamper89 (Espagne), encore en lice
  83: Acochete01 (Espagne), encore en lice
  84: ActuarioArg (Espagne), encore en lice
  85: Adann04 (Espagne), encore en lice
  86: Adarga7 (Espagne), encore en lice
  87: Adelaide018 (Portugal), encore en lice
  88: Adolfo220419 (Espagne), encore en lice
  89: Adrian51295 (Espagne), encore en lice
  90: Adyfa120 (France), encore en lice
  91: Adzline55300 (France), encore en lice
  92: AelmatBreizh (France), encore en lice
  93: Afonso3005 (Portugal), encore en lice
  94: AfonsoVideferre (Espagne), encore en lice
  95: Ait Naceur (France), encore en lice
  96: Aitor420721 (Espagne), encore en lice
  97: AitorIbiza10 (Espagne), encore en lice
  98: Ajikos44 (France), encore en lice
  99: Akiles9292 (Espagne), encore en lice
  100: Alain0203 (France), encore en lice
  101: Alberktang (Espagne), encore en lice
  102: Alberto06569 (Espagne), encore en lice
  103: AlbertoTrSr (Espagne), encore en lice
  104: Albi2324 (Espagne), encore en lice
  105: Alcapacin0 (France), encore en lice
  106: AldoMoro588 (France), encore en lice
  107: Ale Fuenttes (Espagne), encore en lice
  108: Aledorian97 (France), encore en lice
  109: Aleeexhb (Espagne), encore en lice
  110: Aleixtf9 (Espagne), encore en lice
  111: AlexBLAAH (France), encore en lice
  112: AlexHits11 (Espagne), encore en lice
