PokerStars Tournoi #3488770345, No Limit Hold'em
Super Satellite
Buy-in : €0.90/€0.10 EUR
204 joueurs
€500.00 EUR ajoutés au prize pool par PokerStars
Dotation totale : €683.60 EUR 
Tournoi cible #3488761120 Buy-in : €250.00 EUR
Tournoi commencé 25/10/2022 15:15:00 CET [25/10/2022 9:15:00 ET]

  1: //BP1163// [2] (France), encore en lice
  2: 1CAND100 (France), encore en lice
  3: AK QQ JJ (Espagne), encore en lice
  4: AMPERIO9 (Espagne), encore en lice
  5: AastrixXx (France), encore en lice
  6: Adriancitoo20 [2] (Espagne), encore en lice
  7: AlexGD44 [3] (France), encore en lice
  8: AngeUnix (France), encore en lice
  9: AsenGer26 (Espagne), encore en lice
  10: Bangkok900 (France), encore en lice
  11: Beto66Moreno [2] (Espagne), encore en lice
  12: Bolao46 (Espagne), encore en lice
  13: CIROC1211 (France), encore en lice
  14: CarlosTeide (Espagne), encore en lice
  15: Carusa03 (Espagne), encore en lice
  16: Chapp3e10 (Uruguay), encore en lice
  17: Cracklp (Espagne), encore en lice
  18: DR.KERPO (France), encore en lice
  19: DamnYago (Espagne), encore en lice
  20: DeDefonce67420 (France), encore en lice
  21: Dinero%cris$ (Espagne), encore en lice
  22: Dorian Chan (France), encore en lice
  23: ESPADON39 (France), encore en lice
  24: Estelle1917 (France), encore en lice
  25: FredyBass (Espagne), encore en lice
  26: Frizman_T (Ukraine), encore en lice
  27: Guygnole (France), encore en lice
  28: Hediondo21 (Espagne), encore en lice
  29: IMPERATRICEIV [2] (France), encore en lice
  30: JeejeePS (France), encore en lice
  31: JjGuez (France), encore en lice
  32: JoaachimD (France), encore en lice
  33: Juanki Lopez99 (Espagne), encore en lice
  34: Kaizor_Fr (France), encore en lice
  35: Kayrós (Espagne), encore en lice
  36: Komornick (Pologne), encore en lice
  37: Krishus [2] (Espagne), encore en lice
  38: LeHerisson75 (France), encore en lice
  39: LebretonSRFC (France), encore en lice
  40: MajesTiiKz [2] (France), encore en lice
  41: Man-Midnight [2] (Espagne), encore en lice
  42: Mavitaka (France), encore en lice
  43: Mugreanu (Espagne), encore en lice
  44: Olipito (Espagne), encore en lice
  45: Pièro94 (France), encore en lice
  46: QwertyGM (Espagne), encore en lice
  47: ROLAND83170 (France), encore en lice
  48: SERCH841 [3] (Espagne), encore en lice
  49: SPINWALL (France), encore en lice
  50: Simonowski13 (France), encore en lice
  51: Skyos77 (France), encore en lice
  52: Sleeper2873 (Espagne), encore en lice
  53: SpursteamX (France), encore en lice
  54: Stebec76 [2] (France), encore en lice
  55: ThaiThai404 (France), encore en lice
  56: Th€_Tig€r (Espagne), encore en lice
  57: Tocacolas (Espagne), encore en lice
  58: Vasi esp (Espagne), encore en lice
  59: Ventremou (France), encore en lice
  60: Vie22/4 [2] (France), encore en lice
  61: Vinifiant (France), encore en lice
  62: YAPA2KQA (France), encore en lice
  63: Yerthbn [2] (Espagne), encore en lice
  64: Zupion (France), encore en lice
  65: aditzucupop (Espagne), encore en lice
  66: agus_mm14* (Espagne), encore en lice
  67: andrejoseph1954 (France), encore en lice
  68: angello43 (Espagne), encore en lice
  69: arekopaite [2] (Espagne), encore en lice
  70: aurel2328 (France), encore en lice
  71: ayamon (Espagne), encore en lice
  72: bernard32110 (France), encore en lice
  73: bobopokerES (Espagne), encore en lice
  74: carlos94g (Espagne), encore en lice
  75: carlosGR8 (Espagne), encore en lice
  76: chukitin (Espagne), encore en lice
  77: clima7777 [2] (France), encore en lice
  78: coni1000 (Espagne), encore en lice
  79: crisgutierrez14 (Espagne), encore en lice
  80: cy69ril (France), encore en lice
  81: exclusivefox (Espagne), encore en lice
  82: flaubert28 (France), encore en lice
  83: floloft (France), encore en lice
  84: francebob (France), encore en lice
  85: fulldestam (Espagne), encore en lice
  86: gambas789 (France), encore en lice
  87: gegepa [3] (France), encore en lice
  88: golfker [2] (Espagne), encore en lice
  89: gor3k (France), encore en lice
  90: ilyessyra [2] (France), encore en lice
  91: indiana45345 (France), encore en lice
  92: javityga18 [2] (Espagne), encore en lice
  93: jcalvin47 (Espagne), encore en lice
  94: jdagJDAG (Espagne), encore en lice
  95: jean-bapt461 (France), encore en lice
  96: jimBQKA (France), encore en lice
  97: juanata1 [3] (Espagne), encore en lice
  98: kevin9999bkk (France), encore en lice
  99: kiki91584 (France), encore en lice
  100: kobelco63 [2] (France), encore en lice
  101: lvl1toPro (Espagne), encore en lice
  102: ma6as (France), encore en lice
  103: macgimon (France), encore en lice
  104: manulillo98 (Espagne), encore en lice
  105: masarykon (Espagne), encore en lice
  106: maybrich (France), encore en lice
  107: mokilefi [2] (France), encore en lice
  108: nini7474 (France), encore en lice
  109: oswald17220 (France), encore en lice
  110: patdelapin08 [2] (France), encore en lice
  111: plancton59 (France), encore en lice
  112: prim10 [2] (Espagne), encore en lice
  113: pucelazo [3] (Espagne), encore en lice
  114: raez_24 (Espagne), encore en lice
  115: rafaesoeso (Espagne), encore en lice
  116: retry38100 (France), encore en lice
  117: rivery_vip (Espagne), encore en lice
  118: robotslobots (France), encore en lice
  119: sam400004 (France), encore en lice
  120: sergiosie (Espagne), encore en lice
  121: serpico325 (Espagne), encore en lice
  122: skalplv (Lettonie), encore en lice
  123: stephspace [2] (France), encore en lice
  124: talamanca63 (Espagne), encore en lice
  125: taupemodel75 (France), encore en lice
  126: termos_Star (Ukraine), encore en lice
  127: tonioker61 [2] (France), encore en lice
  128: vayonee [2] (France), encore en lice
  129: vecino19 (Espagne), encore en lice
  130: ziberar (Espagne), encore en lice
  131: victorete93 (Espagne), 
  132: psychoman59 (France), 
  133: LEYVA174 [3] (Espagne), 
  134: TkotmPS (France), 
  135: Elpuma100 (Espagne), 
  136: tonioker61 (France), 
  137: kobelco63 (France), 
  138: PAMBO60370 (France), 
  139: borjatm5 (Espagne), 
  140: alaancr (Espagne), 
  141: durbois (France), 
  142: B0P0001 (Lituanie), 
  143: AlexGD44 [2] (France), 
  144: sonicxxxx54 (France), 
