PokerStars Tournoi #3613771263, No Limit Hold'em
Buy-in : €4.50/€0.50 EUR
377 joueurs
Dotation totale : €5000.00 EUR 
Tournoi commencé 14/07/2023 17:00:00 CET [14/07/2023 11:00:00 ET]

  1: $pekt0r1 (Bélarus), encore en lice
  2: (CST)008 (France), encore en lice
  3: 1488 BURI 1488 (Ukraine), encore en lice
  4: 1989sandra (Espagne), encore en lice
  5: 3bet Vam Dam (Ukraine), encore en lice
  6: 401Richi (Espagne), encore en lice
  7: 777mathias777 (France), encore en lice
  8: 8goodboy (Espagne), encore en lice
  9: 97MAD (Réunion), encore en lice
  10: 9sifo9 (France), encore en lice
  11: @lej@ndro-ES (Espagne), encore en lice
  12: ABKSeveer (Ukraine), encore en lice
  13: ACAPULCO7 (Espagne), encore en lice
  14: ALEXmvpALEX (Lituanie), encore en lice
  15: A_WildEtti_A (Ukraine), encore en lice
  16: Adrián Yanes (Espagne), encore en lice
  17: Alexis222298 (France), encore en lice
  18: Alroler (Espagne), encore en lice
  19: Andretozz13 (France), encore en lice
  20: Antares377 (Portugal), encore en lice
  21: Arnedo13 (Espagne), encore en lice
  22: Avispología2ºA (Espagne), encore en lice
  23: AwiitaninioO (Espagne), encore en lice
  24: BARC€LON€$ (Espagne), encore en lice
  25: BaXTeP4uK (Ukraine), encore en lice
  26: Barraba1 (Arménie), encore en lice
  27: Barton92 (France), encore en lice
  28: BenRuu10 (Espagne), encore en lice
  29: BenVietto (Moldavie), encore en lice
  30: BerroJavHD [2] (Espagne), encore en lice
  31: Bonvinillo (Espagne), encore en lice
  32: Boxou13 (France), encore en lice
  33: COSWORTH9895 (Espagne), encore en lice
  34: CRISFLO900 (Espagne), encore en lice
  35: Canel01 (Argentine), encore en lice
  36: CaptKonstadt (France), encore en lice
  37: Carla$$190714 (Espagne), encore en lice
  38: CarlosNapier (Portugal), encore en lice
  39: Carlosrobi14 (Espagne), encore en lice
  40: ColdOneUA (Pologne), encore en lice
  41: Cr4zyCl4y (Brésil), encore en lice
  42: DIXDECHUTE (France), encore en lice
  43: DSO2019GUJAN [2] (France), encore en lice
  44: Dawk1ns (Bélarus), encore en lice
  45: Debesa86 (Espagne), encore en lice
  46: DereKKSmAAls (France), encore en lice
  47: DimaBosak7 (Pologne), encore en lice
  48: DioniAlvarez (Espagne), encore en lice
  49: DontWorryP (Kazakhstan), encore en lice
  50: DrynPahuchii (Ukraine), encore en lice
  51: Dterminer (France), encore en lice
  52: ELMesquita (Portugal), encore en lice
  53: Efrax (Espagne), encore en lice
  54: Elgovernorcyril (Espagne), encore en lice
  55: Elwing_2020 (Moldavie), encore en lice
  56: Eva_es (Bélarus), encore en lice
  57: FiguraJr950 (Espagne), encore en lice
  58: FireBrain85 (Espagne), encore en lice
  59: Fiuuu1492 (France), encore en lice
  60: Focus_wow44 (Ukraine), encore en lice
  61: FomovA1997 (Moldavie), encore en lice
  62: Foskyy (Espagne), encore en lice
  63: FreeQuenelle (France), encore en lice
  64: FrkBzh (France), encore en lice
  65: FuckNugget1 (France), encore en lice
  66: GIftedII (France), encore en lice
  67: Gagarunadora (Brésil), encore en lice
  68: Gran NeoS (Espagne), encore en lice
  69: Guizmo009 (France), encore en lice
  70: Guylegueux (France), encore en lice
  71: Guys_Nazar_0922 (Ukraine), encore en lice
  72: GvaRdi1 (Ukraine), encore en lice
  73: H3ROCA77 (France), encore en lice
  74: I chpok you (Ukraine), encore en lice
  75: InkaPál (Hongrie), encore en lice
  76: JJaMorant12 (Espagne), encore en lice
  77: JOANTURRAI (Espagne), encore en lice
  78: Javi_Marri (Espagne), encore en lice
  79: Jenny9719 (Espagne), encore en lice
  80: Jet74243 (France), encore en lice
  81: Joelmsg99 (Portugal), encore en lice
  82: JulietMustkill (Corée du Sud), encore en lice
  83: KNACKIBALL67 (France), encore en lice
  84: KRUSH<3 (Ukraine), encore en lice
  85: Kalash2009 (Portugal), encore en lice
  86: Kenuc19 (Portugal), encore en lice
  87: Kiksons135 (Lettonie), encore en lice
  88: KombiNits (France), encore en lice
  89: LE0NCIT04 (Espagne), encore en lice
  90: LEGANES666MC (Espagne), encore en lice
