PokerStars Tournoi #3877806324, No Limit Hold'em
Super Satellite
Buy-in : €0.90/€0.10 EUR
100 joueurs
Dotation totale : €90.00 EUR 
Tournoi cible #3877806161 Buy-in : €10.00 EUR
Tournoi commencé 20/04/2025 10:05:00 CET [20/04/2025 4:05:00 ET]

  1: -lo-775 (Espagne), encore en lice
  2: .nt.189 (Portugal), encore en lice
  3: 1mato22 (Espagne), encore en lice
  4: 38yves38 (France), encore en lice
  5: CandeP22 (Espagne), encore en lice
  6: Chuscol24 (Espagne), encore en lice
  7: Cinotin13 (Espagne), encore en lice
  8: DDOIGT (France), encore en lice
  9: Davidmh74 (France), encore en lice
  10: Derry1303 (France), encore en lice
  11: FranzQ52 [2] (France), encore en lice
  12: Javier2732 (Argentine), encore en lice
  13: KuKraPok24 (France), encore en lice
  14: MadLab69 (Portugal), encore en lice
  15: Malav1979 (France), encore en lice
  16: Marcofever (France), encore en lice
  17: Neardkore (Espagne), encore en lice
  18: Oxigénio (Portugal), encore en lice
  19: QUIB76 (France), encore en lice
  20: RyAnG77 (Espagne), encore en lice
  21: Sechhtel (Espagne), encore en lice
  22: Skunk17700 (France), encore en lice
  23: TYO28 (France), encore en lice
  24: ToutOUrien26 (France), encore en lice
  25: _Eddy Dean 30 (France), encore en lice
  26: andresin771 (Espagne), encore en lice
  27: angosax (Espagne), encore en lice
  28: arraco (Espagne), encore en lice
  29: axel1212535 (France), encore en lice
  30: benjjj60600 [2] (France), encore en lice
  31: berrus913 (Espagne), encore en lice
  32: boue103 (France), encore en lice
  33: bracco2555 [2] (France), encore en lice
  34: bretocorse (France), encore en lice
  35: calimero2022 (France), encore en lice
  36: caribou0418 [2] (France), encore en lice
  37: cenpipers (Espagne), encore en lice
  38: charlyguli (Espagne), encore en lice
  39: chicodeslandes (France), encore en lice
  40: christ29400 (France), encore en lice
  41: delta332 (Espagne), encore en lice
  42: dim16974 (France), encore en lice
  43: dohertynatio (France), encore en lice
  44: eltopetee (Espagne), encore en lice
  45: erikinio64 (France), encore en lice
  46: fermxpower (Espagne), encore en lice
  47: florask (France), encore en lice
  48: fulpokers (Espagne), encore en lice
  49: galampa (Espagne), encore en lice
  50: guiradeitor [2] (Espagne), encore en lice
  51: hervevr6 (France), encore en lice
  52: jegecgu1 [2] (Espagne), encore en lice
  53: juju89127 (France), encore en lice
  54: julianriosa69 (Espagne), encore en lice
  55: laMama47 (France), encore en lice
  56: ladaralabri12 (France), encore en lice
  57: manuel_mj (Espagne), encore en lice
  58: mickael721208 (France), encore en lice
  59: mike130507 [2] (France), encore en lice
  60: momofofy19 (France), encore en lice
  61: myma460 [2] (France), encore en lice
  62: nem00ditur (France), encore en lice
  63: neptun444 (France), encore en lice
  64: parazozo (Espagne), encore en lice
  65: policarpo1904 (Portugal), encore en lice
  66: ruetanisbis (France), encore en lice
  67: seb292963 (France), encore en lice
  68: soulkinChef (Espagne), encore en lice
  69: stunnedape (Espagne), encore en lice
  70: tiking16 (Espagne), encore en lice
  71: tomzazou (France), encore en lice
  72: troysan (France), encore en lice
  73: tsypas1 (France), encore en lice
  74: verybadstrip (France), encore en lice
  75: xROfilter (France), encore en lice
  76: xSETEx8 (Espagne), encore en lice
  77: Magzalina (France), 
  78: psychoman59 (France), 
  79: Juan b h210 (Espagne), 
  80: Tofman2017 (France), 
  81: bracco2555 (France), 
  82: Darkvadom (France), 
  83: fercubriaa (Espagne), 
  84: PHILIL565565 (France), 
  85: jegecgu1 (Espagne), 
  86: Speedd26290 (France), 
  87: china1979 (Portugal), 
  88: sabinajo (Espagne), 
  89: fulacoo (Espagne), 
  90: guiradeitor (Espagne), 
  91: ornaque (Espagne), 
  92: gozes1980 (Espagne), 
  93: FRAYD.DU.GAJ (France), 
  94: FranzQ52 (France), 
  95: benjjj60600 (France), 
  96: bradpit79 (France), 
  97: ega100 (Espagne), 
  98: myma460 (France), 
  99: mike130507 (France), 
  100: caribou0418 (France), 
Vous avez terminé le tournoi (éliminé lors de la main #255811469902).


