PokerStars Tournoi #3505624338, No Limit Hold'em
Buy-in : €4.50/€0.50 EUR
647 joueurs
Dotation totale : €5000.00 EUR 
Tournoi commencé 02/12/2022 17:00:00 CET [02/12/2022 11:00:00 ET]

  1: *patufeta* (Espagne), encore en lice
  2: 0_leyvinha (Espagne), encore en lice
  3: 10redingtontomy [2] (Espagne), encore en lice
  4: 11ooduplica (Argentine), encore en lice
  5: 1danielg (Portugal), encore en lice
  6: 2mar89 (Bélarus), encore en lice
  7: 77angevert77 (France), encore en lice
  8: 9h30 (France), encore en lice
  9: @zagor@za (Espagne), encore en lice
  10: AK QQ JJ (Espagne), encore en lice
  11: ALBUQUI (Espagne), encore en lice
  12: ATILA2 (Espagne), encore en lice
  13: AlexSilva21 (Portugal), encore en lice
  14: Almoque91 (Espagne), encore en lice
  15: AloAloe11 (Bélarus), encore en lice
  16: AmilcarS97 (Portugal), encore en lice
  17: Amyrian (Espagne), encore en lice
  18: Andre061985 (Portugal), encore en lice
  19: Ark Royal 4 (France), encore en lice
  20: Arnedo13 (Espagne), encore en lice
  21: Arrugation (Espagne), encore en lice
  22: As Fra 27 [2] (Portugal), encore en lice
  23: AtariK08 (Espagne), encore en lice
  24: Ati-pokerboy (Espagne), encore en lice
  25: Augustin57 (France), encore en lice
  26: AwiitaninioO (Espagne), encore en lice
  27: BN-43~54 (Portugal), encore en lice
  28: BOTE82 (Espagne), encore en lice
  29: BWhaleroos [2] (Finlande), encore en lice
  30: Babyfishka66 (Ukraine), encore en lice
  31: BeastBoy12345 [2] (Espagne), encore en lice
  32: Biziouzou (France), encore en lice
  33: BrasHaak (Espagne), encore en lice
  34: BrazaPT03 (Portugal), encore en lice
  35: C0ntroler2 (Portugal), encore en lice
  36: CaraRude (Portugal), encore en lice
  37: Cau6684 (France), encore en lice
  38: Chemy77 (France), encore en lice
  39: Chinas20 (Portugal), encore en lice
  40: CoelhooPKR (Portugal), encore en lice
  41: Dafolhaseca [2] (Portugal), encore en lice
  42: Davidson77777 (Espagne), encore en lice
  43: Dawk1ns (Bélarus), encore en lice
  44: Dawöl (France), encore en lice
  45: Deepyos (Portugal), encore en lice
  46: Delprofi10 (Espagne), encore en lice
  47: Dhp100173% (France), encore en lice
  48: DinisRodr. (Portugal), encore en lice
  49: DoNtShOwWoLF (Portugal), encore en lice
  50: DontWorryP [2] (Kazakhstan), encore en lice
  51: Dreas178 (Kazakhstan), encore en lice
  52: Durable162 (Bélarus), encore en lice
