PokerStars Tournoi #3882649928, No Limit Hold'em
Super Satellite
Buy-in : €0.90/€0.10 EUR
80 joueurs
Dotation totale : €72.00 EUR 
Tournoi cible #3882649832 Buy-in : €10.00 EUR
Tournoi commencé 30/04/2025 10:05:00 CET [30/04/2025 4:05:00 ET]

  1: ARDV62 (France), encore en lice
  2: Bergprada (Portugal), encore en lice
  3: DaniDJM (Espagne), encore en lice
  4: Doflamingo505 (France), encore en lice
  5: Guy70200 (France), encore en lice
  6: Kirlisson [2] (France), encore en lice
  7: PabloAlfonso1 (Espagne), encore en lice
  8: Rinoferoce22 (France), encore en lice
  9: Rulo_Tay (Espagne), encore en lice
  10: SrY63 (Espagne), encore en lice
  11: TMatreco (Portugal), encore en lice
  12: ThierryGRD (France), encore en lice
  13: azabache70 (Espagne), encore en lice
  14: bochero32 (Espagne), encore en lice
  15: bukowsky2010 (Espagne), encore en lice
  16: catherine528 (France), encore en lice
  17: doppoker94 [2] (France), encore en lice
  18: gordolobo55 (Espagne), encore en lice
  19: ivan_santacruz9 (Espagne), encore en lice
  20: juanikobetis (Espagne), encore en lice
  21: lechu797 (Espagne), encore en lice
  22: vico59134 (France), encore en lice
  23: psychoman59 (France), 
  24: johnsmitz (France), 
  25: Mijis29 (Espagne), 
  26: Diogo Alm500 (Portugal), 
  27: dimar-beach [2] (Espagne), 
  28: Raquelraul17 (Espagne), 
  29: jakoto121 (France), 
  30: RUTYERREZ26 (Espagne), 
  31: Ya_tony91 (France), 
  32: andiealv (Espagne), 
  33: wisen elda (Espagne), 
  34: celia2493 [2] (Portugal), 
  35: RedPet11 (Portugal), 
  36: txaieja (Espagne), 
  37: pamotogus (Espagne), 
  38: javierrey166 (Espagne), 
  39: JAXT3R (Espagne), 
  40: borji96 (Espagne), 
  41: gillou83414 (France), 
  42: Pinyi07 (Espagne), 
  43: AMFLastwolf (Portugal), 
  44: latre250 (Espagne), 
  45: roma2901522 (France), 
  46: naujleunam79 (Espagne), 
  47: poyato934 (Espagne), 
  48: pazo770 (Espagne), 
  49: titigracia10 (Espagne), 
  50: celia2493 (Portugal), 
  51: ALnecmetu (Espagne), 
  52: alex234641 (Espagne), 
  53: seboQQ (France), 
  54: DERAMBO34 (Espagne), 
  55: ZardisKK (France), 
  56: doppoker94 (France), 
  57: Karolm0 (Espagne), 
  58: raulgijoncas (Espagne), 
  59: liham75014 [2] (France), 
  60: Serelvis [2] (Espagne), 
  61: Alejandro98765 (Espagne), 
  62: INC00GNIT000 (Portugal), 
  63: NLSVV2 (France), 
  64: parazozo [2] (Espagne), 
  65: nordinogap (France), 
  66: manmarc500 (Espagne), 
  67: artusan (Espagne), 
  68: rafagas123 (Espagne), 
  69: Xavinho74 (Espagne), 
  70: dimar-beach (Espagne), 
  71: andresoares1050 (Portugal), 
  72: hectortoro88 (Espagne), 
  73: tareco21 (Portugal), 
  74: callabocas11 (Espagne), 
  75: imomochico10 (France), 
  76: Serelvis (Espagne), 
  77: Kirlisson (France), 
  78: parazozo (Espagne), 
  79: liham75014 (France), 
  80: lucasoderiz (Espagne), 

Vous avez terminé à la 23e place (éliminé lors de la main #255945043997).


