PokerStars Tournoi #3534877248, No Limit Hold'em
Buy-in : €4.50/€0.50 EUR
793 joueurs
Dotation totale : €6000.00 EUR 
Tournoi commencé 27/01/2023 17:00:00 CET [27/01/2023 11:00:00 ET]

  1: # BRUX010 # (Brésil), encore en lice
  2: )I(ekan1985 (Bélarus), encore en lice
  3: 1$11DUR [2] (Espagne), encore en lice
  4: 10redingtontomy (Espagne), encore en lice
  5: 11ooduplica (Argentine), encore en lice
  6: 1488 BURI 1488 (Ukraine), encore en lice
  7: 16dealers (Ukraine), encore en lice
  8: 1GaLo2 (France), encore en lice
  9: 1NorthStar1 (Portugal), encore en lice
  10: 27nerub (Portugal), encore en lice
  11: 30/13-137 (Ukraine), encore en lice
  12: 52systmmzz (France), encore en lice
  13: 5lobitos5 (Brésil), encore en lice
  14: 66RERE (France), encore en lice
  15: 76Nokara (Portugal), encore en lice
  16: AAalldaybruh (Portugal), encore en lice
  17: ABsalute23 (Kazakhstan), encore en lice
  18: ACAPULCO7 [2] (Espagne), encore en lice
  19: AFPortela (Brésil), encore en lice
  20: ALEXmvpALEX (Lituanie), encore en lice
  21: AROD4REAL [2] (Espagne), encore en lice
  22: AeOUI (France), encore en lice
  23: AgostoMaterazzi (Kazakhstan), encore en lice
  24: AiKaZakiyaka (France), encore en lice
  25: Ajuantape [2] (Espagne), encore en lice
  26: Alca2A [2] (France), encore en lice
  27: Alejandrofuente (Espagne), encore en lice
  28: AlexGTR6 (Espagne), encore en lice
  29: AloAloe11 (Bélarus), encore en lice
  30: Amarat_Anatia (Espagne), encore en lice
  31: Amopoker8 (France), encore en lice
  32: Andrjey7777 (Ukraine), encore en lice
  33: AnthoninM (France), encore en lice
  34: AntonioRamos (Espagne), encore en lice
  35: Aquaterra25 (France), encore en lice
  36: ArgusAss (France), encore en lice
  37: Ariguzbl@ck (Mexique), encore en lice
  38: Arnedo13 (Espagne), encore en lice
  39: ArnldPker (Espagne), encore en lice
  40: Arnold077 (Espagne), encore en lice
  41: Atay84 (Espagne), encore en lice
  42: Audryck2011 (France), encore en lice
  43: AwiitaninioO (Espagne), encore en lice
  44: BLATO$PHERA (Kazakhstan), encore en lice
  45: BWhaleroos (Finlande), encore en lice
  46: Barthax (France), encore en lice
  47: Baycroc2 (France), encore en lice
  48: BenRuu10 (Espagne), encore en lice
  49: Bens DTC (France), encore en lice
  50: Bickool28 (France), encore en lice
  51: BigNops (France), encore en lice
  52: BlackWh0lePT (Portugal), encore en lice
  53: BoGosss92 (France), encore en lice
  54: BouYaka-Gus (France), encore en lice
  55: BrazaPT03 [2] (Portugal), encore en lice
  56: BrunaFornazier (Brésil), encore en lice
  57: Bwon92 (Espagne), encore en lice
  58: CJVMP (Portugal), encore en lice
  59: CRISFLO900 [2] (Espagne), encore en lice
  60: CaPtainSamm (France), encore en lice
  61: Candysugar04 [2] (France), encore en lice
  62: Captnglou (France), encore en lice
  63: Carecrimen96 (Espagne), encore en lice
  64: Carrasc 1986 (Espagne), encore en lice
  65: ChaDi69 [2] (France), encore en lice
  66: CocasFlush (Portugal), encore en lice
  67: ComeSaySry (Bélarus), encore en lice
  68: Croow Sama (France), encore en lice
  69: DIMI_YOVI (Espagne), encore en lice
  70: DRVR_20 (Portugal), encore en lice
  71: Dafolhaseca [2] (Portugal), encore en lice
  72: Dawk1ns (Bélarus), encore en lice
  73: DiogoPoker13 (Portugal), encore en lice
  74: DiogoSerra77 (Portugal), encore en lice
  75: Doutorsp70 (Portugal), encore en lice
  76: Duboy36 (France), encore en lice
  77: EPV31 (Espagne), encore en lice
  78: EVshka (Kazakhstan), encore en lice
  79: El Fuinos (France), encore en lice
  80: ElChilli.32 (Espagne), encore en lice
  81: Elegantecabo (Espagne), encore en lice
  82: Elyaden (France), encore en lice
  83: Enligne63 [2] (France), encore en lice
  84: Espectral (Espagne), encore en lice
  85: Espinavfc (Portugal), encore en lice
  86: Eva_es (Bélarus), encore en lice
  87: Ewancle (France), encore en lice
  88: Exploitfold (Ukraine), encore en lice
  89: FCGrosso83 (Portugal), encore en lice
  90: FRENON13 (France), encore en lice
  91: FXPrime (Ukraine), encore en lice
  92: FerD242 (Espagne), encore en lice
  93: Filipe724 (Portugal), encore en lice
  94: First_307 (Espagne), encore en lice
  95: FishFromParis (Ukraine), encore en lice
  96: Fontao1922 (Portugal), encore en lice
  97: Foskyy (Espagne), encore en lice
  98: G.R.N.35 (Ukraine), encore en lice
  99: GLUCOMANNANO [2] (Espagne), encore en lice
  100: Gerego (Espagne), encore en lice
  101: GkVss (Brésil), encore en lice
  102: GoldDragon28 (Portugal), encore en lice
  103: GroStak (France), encore en lice
  104: Gum110 (France), encore en lice
  105: Guygnole (France), encore en lice
  106: Hapman1417 (Argentine), encore en lice
  107: Hello BoB:D (Bélarus), encore en lice
  108: HeroCallPapa [2] (France), encore en lice
  109: Hippod’Or74 (France), encore en lice
  110: IKALKUNSKEN [2] (Espagne), encore en lice
  111: Ibiza furius [2] (Espagne), encore en lice
  112: Isillions (France), encore en lice
  113: Ivanov814 (Espagne), encore en lice
  114: JACKY-DE-07 (France), encore en lice
  115: JJaMorant12 (Espagne), encore en lice
  116: JMD006 [2] (France), encore en lice
  117: JOSINALLIN [2] (Espagne), encore en lice
  118: JPopov (France), encore en lice
  119: Jaimestm99 (Espagne), encore en lice
  120: Jalexis0912 (France), encore en lice
  121: JonDominguez (Espagne), encore en lice
  122: Jota Yanes (Espagne), encore en lice
  123: Jph!l-cJ (France), encore en lice
  124: KKSebas27 (Argentine), encore en lice
  125: KTF-MOOGLY (France), encore en lice
  126: Kadavr12 (Bélarus), encore en lice
  127: Kalash2009 (Portugal), encore en lice
  128: Kenuc19 (Portugal), encore en lice
  129: Khan263 (Espagne), encore en lice
  130: Kik0o7 (France), encore en lice
  131: King_girl18 (Espagne), encore en lice
  132: Kisscoolup (France), encore en lice
  133: Koalarito (Portugal), encore en lice
  134: Kras1113 (Bélarus), encore en lice
  135: KrashFR4 (France), encore en lice
  136: Krishus (Espagne), encore en lice
  137: KwasnyDeszcz (Pologne), encore en lice
  138: LA VIE 971 (France), encore en lice
  139: LPolonial [2] (Portugal), encore en lice
  140: Lambwalker13 (Portugal), encore en lice
  141: LeBiffleur57 [2] (France), encore en lice
  142: Lhomax (Espagne), encore en lice
  143: MUCKanthony (Espagne), encore en lice
  144: Maary1318 (Argentine), encore en lice
  145: Macostar (France), encore en lice
  146: Magic789456123 (France), encore en lice
  147: MakeMeGrow (France), encore en lice
  148: MangeMonze (France), encore en lice
  149: Marestphil (France), encore en lice
  150: Mario-Bronx [2] (Espagne), encore en lice
  151: Marquecito (Espagne), encore en lice
  152: Martynika1991 (Pologne), encore en lice
  153: Mauricio SDA (Espagne), encore en lice
  154: Maverickk 085 (Moldavie), encore en lice
  155: Maximo2807 (Espagne), encore en lice
  156: Maydaylascar (France), encore en lice
  157: MeltedDali (Espagne), encore en lice
  158: Mené10 (Espagne), encore en lice
  159: MesiJR [2] (Espagne), encore en lice
  160: MiiguelNuneS17 (Portugal), encore en lice
  161: Mikaponk (France), encore en lice
  162: MisterAznag (Portugal), encore en lice
  163: Mitchagain (France), encore en lice
  164: MmeFISHOU [2] (France), encore en lice
  165: Mr. Sight Stone (Kazakhstan), encore en lice
  166: Mr.Blef11 (Bélarus), encore en lice
  167: MrFootlong25 (France), encore en lice
  168: MuchBetterThanU [2] (Brésil), encore en lice
  169: Mustang1388 (Espagne), encore en lice
  170: Móòdy (France), encore en lice
  171: Natele67 (France), encore en lice
  172: Nemeruk1 (Kazakhstan), encore en lice
  173: Nickos884 (France), encore en lice
  174: Nicokko (France), encore en lice
  175: Ninangel999 (France), encore en lice
  176: NoPassNo (France), encore en lice
  177: Nostradamus73 (Espagne), encore en lice
  178: NupRow (France), encore en lice
  179: OLDBUKOWSKII (Portugal), encore en lice
  180: Offel1aa (Ukraine), encore en lice
  181: Olivuch (Ukraine), encore en lice
  182: P1NKMAN_94 (Bélarus), encore en lice
  183: PAIRKKAASTOR (France), encore en lice
  184: PALYNDROME21 (France), encore en lice
  185: PMartins__240 (Portugal), encore en lice
  186: Pablo Amaringo (Pologne), encore en lice
  187: Paradise Resort [2] (Ukraine), encore en lice
  188: ParedesParadise (France), encore en lice
  189: Pashuunya (Bélarus), encore en lice
  190: Paulsi_UA [2] (Ukraine), encore en lice
  191: Peter Wedge (Portugal), encore en lice
  192: PokerChampik (Ukraine), encore en lice
  193: Polen5euro (Espagne), encore en lice
  194: Pslolo377 (Espagne), encore en lice
  195: RRodSem (France), encore en lice
  196: RaimundGPS (Portugal), encore en lice
  197: Rastafari79s (France), encore en lice
