PokerStars Tournoi #3940019384, No Limit Hold'em
Buy-in : €0.22/€0.03 EUR
47 joueurs
Dotation totale : €2.35 EUR 
Tournoi commencé 23/10/2025 14:16:08 CET [23/10/2025 8:16:08 ET]

  1: 3teixidor (Espagne), encore en lice
  2: 4betAllien [2] (France), encore en lice
  3: Artheogus (France), encore en lice
  4: BILDOTS (Espagne), encore en lice
  5: Bech55 (France), encore en lice
  6: CaptainAdHoc (France), encore en lice
  7: GOULOULOU (France), encore en lice
  8: Lindaiquiri (France), encore en lice
  9: Lotzig (France), encore en lice
  10: MamadoYT (Portugal), encore en lice
  11: Miguel An888 [2] (Espagne), encore en lice
  12: Musya0528 (France), encore en lice
  13: Namour217 (France), encore en lice
  14: Seth259 [3] (Espagne), encore en lice
  15: assis246 (Portugal), encore en lice
  16: badboyzoo (France), encore en lice
  17: bermsasky (France), encore en lice
  18: chiquitin78 (Espagne), encore en lice
  19: gdchef (France), encore en lice
  20: gu12025 (Portugal), encore en lice
  21: jeanmiche898 (France), encore en lice
  22: jmallaire (France), encore en lice
  23: nelsonportimao (Portugal), encore en lice
  24: ouillefred (France), encore en lice
  25: pali1948 (Espagne), encore en lice
  26: papiloudu76 [2] (France), encore en lice
  27: papou94240 (France), encore en lice
  28: perenken (Espagne), encore en lice
  29: philoup3 (France), encore en lice
  30: sblean (France), encore en lice
  31: sento64 (Espagne), encore en lice
  32: supervagabond11 (France), encore en lice
  33: yessref (France), encore en lice
  34: zzdomino (France), encore en lice
  35: psychoman59 (France), 
  36: papiloudu76 (France), 
  37: Seth259 [2] (Espagne), 
  38: gondesende (Portugal), 
  39: VirginiaAbadie (Espagne), 
  40: annahc21 (France), 
  41: Miguel An888 (Espagne), 
  42: Granapuesta (Espagne), 
  43: sissi5919 [2] (France), 
  44: OGaiTa09 (Portugal), 
  45: 4betAllien (France), 
  46: Seth259 (Espagne), 
  47: sissi5919 (France), 
Vous avez terminé le tournoi (éliminé lors de la main #258231486389).


