PokerStars Tournoi #3885298364, No Limit Hold'em
Super Satellite
Buy-in : €0.90/€0.10 EUR
267 joueurs
Dotation totale : €240.30 EUR 
Tournoi cible #3885298200 Buy-in : €10.00 EUR
Tournoi commencé 11/05/2025 16:05:00 CET [11/05/2025 10:05:00 ET]

  1: 1979 pinto k (Portugal), encore en lice
  2: A.Oliveira10 (Portugal), encore en lice
  3: Babylone9717 (France), encore en lice
  4: Bruxa1386 [2] (Espagne), encore en lice
  5: CARAMBOLA973 (Espagne), encore en lice
  6: CELADREL92 (France), encore en lice
  7: FaustEspinet (Espagne), encore en lice
  8: FerroviariPk [2] (Espagne), encore en lice
  9: FranciscoEnes21 (Portugal), encore en lice
  10: Franck34440 (France), encore en lice
  11: I3enjam60 (France), encore en lice
  12: JARP1966 (Portugal), encore en lice
  13: JIBS000 (France), encore en lice
  14: Juanrivi7962 (Espagne), encore en lice
  15: Kwato2 (France), encore en lice
  16: Lendroit24 (France), encore en lice
  17: MarcoSant909 (Portugal), encore en lice
  18: MarkinLauter [2] (Espagne), encore en lice
  19: Mikeltabares13 (Espagne), encore en lice
  20: Miskean (France), encore en lice
  21: Mr.Frias_pt (Portugal), encore en lice
  22: Nino66125 (Espagne), encore en lice
  23: PPP111111 (Espagne), encore en lice
  24: Pena_GyP [2] (Espagne), encore en lice
  25: Petidíez (Espagne), encore en lice
  26: Pi3rr3QuiRoul3 (France), encore en lice
  27: ROSM10 (Portugal), encore en lice
  28: RPHGuy (France), encore en lice
  29: Rmoreira6 (Portugal), encore en lice
  30: Roger45411 (Espagne), encore en lice
  31: Rorooo34 (France), encore en lice
  32: SHANNA33000 (France), encore en lice
  33: SHIKOSIS (Espagne), encore en lice
  34: SKIZOLABEL [2] (France), encore en lice
  35: SamGivernaud (France), encore en lice
  36: Scal44360 (France), encore en lice
  37: Scpcp131 (France), encore en lice
  38: Stitchpoker8 (Espagne), encore en lice
  39: TAMA2014 (Portugal), encore en lice
  40: TYO28 (France), encore en lice
  41: T_slu4ay.ES (Canada), encore en lice
  42: Tapparo777 (Espagne), encore en lice
  43: WilBox91 (France), encore en lice
  44: Yetisferico (Espagne), encore en lice
  45: YiAga (France), encore en lice
  46: Yulian0303 (Espagne), encore en lice
  47: Zoumzoum49 (France), encore en lice
  48: Zychu10 (Espagne), encore en lice
  49: Zé Psycho (Portugal), encore en lice
  50: abdelougarou (France), encore en lice
  51: angelofroad38 (France), encore en lice
  52: banban61564 (France), encore en lice
  53: barbasrancia [2] (Espagne), encore en lice
  54: befa 79000 (France), encore en lice
  55: bsl18 (France), encore en lice
  56: calapico (Espagne), encore en lice
  57: canichon06 (France), encore en lice
  58: charlescass (France), encore en lice
  59: charlestone3 (Espagne), encore en lice
  60: chelin888 (Espagne), encore en lice
  61: chimu12345 (Espagne), encore en lice
  62: cocoletueur (France), encore en lice
  63: dKabson (France), encore en lice
  64: dragongaga (France), encore en lice
  65: elpeseta174 (Espagne), encore en lice
  66: fabio36350 (France), encore en lice
  67: falleretxd (Espagne), encore en lice
  68: fjgm63 [2] (Espagne), encore en lice
  69: foxwrestling (France), encore en lice
  70: franpi85 (Espagne), encore en lice
  71: geng68 (France), encore en lice
  72: gumisko (Espagne), encore en lice
  73: henares79 (Espagne), encore en lice
  74: hurdanito1 (Espagne), encore en lice
  75: iritx [2] (Espagne), encore en lice
  76: jaime042 (Espagne), encore en lice
  77: joaobarrac12 (Portugal), encore en lice
  78: jordi cesar (Espagne), encore en lice
  79: josugar2 (Espagne), encore en lice
  80: leugimi10 (Espagne), encore en lice
  81: marcodezil78 (France), encore en lice
  82: marito23 (France), encore en lice
  83: meleapoker (Espagne), encore en lice
  84: metralha127 [2] (Portugal), encore en lice
  85: mommy2905 (France), encore en lice
  86: monchipayton (Espagne), encore en lice
  87: n3v3rwhine (France), encore en lice
  88: odakim22 (France), encore en lice
  89: pelon-as (Espagne), encore en lice
  90: raphael56 (France), encore en lice
  91: rapoutudo (Portugal), encore en lice
  92: ribas2803 (Portugal), encore en lice
  93: rimkofficiel (France), encore en lice
  94: rods40 [2] (Portugal), encore en lice
  95: rokefeler750 (Espagne), encore en lice
  96: santi-barros1 (Portugal), encore en lice
  97: sotnas77 (Portugal), encore en lice
  98: stitchounette (France), encore en lice
  99: stunnedape [2] (Espagne), encore en lice
  100: superbopeo (Espagne), encore en lice
  101: tio_pess (Espagne), encore en lice
  102: tonioker61 (France), encore en lice
  103: tonyfu72 (Espagne), encore en lice
  104: toundra13200 (France), encore en lice
  105: trashdady (France), encore en lice
  106: um cerdo (Espagne), encore en lice
  107: vertigens3 (Portugal), encore en lice
  108: victir1983 (Espagne), encore en lice
  109: vilalcrack (Espagne), encore en lice
  110: yoq3 (Espagne), encore en lice
  111: your7777 (France), encore en lice
  112: youri147 (France), encore en lice
  113: zeroXPokerAA (Espagne), encore en lice
  114: ÉlsioF (Portugal), encore en lice
  115: unaisanch304 [2] (Espagne), 
  116: azabache70 (Espagne), 
  117: psychoman59 (France), 
  118: MEEKSAM (France), 
  119: romano 64240 (France), 
  120: LEOPOPO1212 (France), 
  121: Cukrowski (France), 
  122: rob1d3sbois (France), 
  123: YRGM99 (France), 
  124: erpepy05 (Espagne), 
  125: Peet7504 (Espagne), 
  126: gallarr09 (Espagne), 
  127: Seb_A_Rien (France), 
  128: fekkerito (Espagne), 
  129: JuniperGin (Espagne), 
  130: PHILA12 (France), 
  131: BPsheriff (Espagne), 
  132: rekop2001 [2] (Portugal), 
  133: mimeimploree (France), 
  134: franckybrant [2] (France), 
  135: SKIZOLABEL (France), 
  136: rufete2000 [2] (Espagne), 
  137: metralha127 (Portugal), 
  138: stevemichael1 (France), 
  139: lolo0100 (France), 
  140: kinder a gogo (France), 
  141: Motaa2906 (Portugal), 
  142: emilie920 (France), 
  143: TORTI715 (Espagne), 
  144: stunnedape (Espagne), 
  145: franckybrant (France), 
  146: MrDIMI13 [2] (France), 
  147: DeL Moi Même (France), 
  148: F.G.poker 07 [2] (France), 
