PokerStars Tournoi #3552785657, No Limit Hold'em
Buy-in : €0.90/€0.10 EUR
1077 joueurs
Dotation totale : €969.30 EUR 
Tournoi commencé 04/03/2023 15:45:00 CET [04/03/2023 9:45:00 ET]

  1: 10rekop (Espagne), encore en lice
  2: 1969bartolo (Espagne), encore en lice
  3: 24andrius42 [2] (Espagne), encore en lice
  4: 2javi2 (Espagne), encore en lice
  5: 2pac59100 (France), encore en lice
  6: 40romie35 [2] (France), encore en lice
  7: 511josito (Portugal), encore en lice
  8: 66RERE (France), encore en lice
  9: 705mmes (France), encore en lice
  10: 76koko (Espagne), encore en lice
  11: 83nagP (Portugal), encore en lice
  12: A.T.Ramon69 [2] (Espagne), encore en lice
  13: AAKKinGG [2] (Portugal), encore en lice
  14: AARyuk666 (France), encore en lice
  15: AF27XA26 [2] (Espagne), encore en lice
  16: AMBOLIO642 (Espagne), encore en lice
  17: ARIEL836 [2] (France), encore en lice
  18: AROD4REAL (Espagne), encore en lice
  19: AdifferentAge (Brésil), encore en lice
  20: Adriiii13 (France), encore en lice
  21: Ahojador (Espagne), encore en lice
  22: Aladino_SW [2] (Portugal), encore en lice
  23: Alcove64 (France), encore en lice
  24: AldoMoro588 (France), encore en lice
  25: Alerizzle (Portugal), encore en lice
  26: AlfaceMilho [2] (Portugal), encore en lice
  27: Alvarela1 (Portugal), encore en lice
  28: Amha212 (France), encore en lice
  29: AntonyNRVAX [2] (France), encore en lice
  30: ArAgOnEs_KO (Espagne), encore en lice
  31: Asier1977 [2] (Espagne), encore en lice
  32: Athisse (France), encore en lice
  33: Aurorya (France), encore en lice
  34: BURNE34 [2] (France), encore en lice
  35: BaaL886 (Espagne), encore en lice
  36: Babish_17 (Portugal), encore en lice
  37: BadGones69OL (France), encore en lice
  38: Bartholdy01 (France), encore en lice
  39: Bastouf13570 (France), encore en lice
  40: Bayek33 (France), encore en lice
  41: Benou131 (France), encore en lice
  42: Bergamote81 (France), encore en lice
  43: Blackma1973 (Espagne), encore en lice
  44: Bloodydu06 (France), encore en lice
  45: Bresilrio [2] (France), encore en lice
  46: C0ntroler2 (Portugal), encore en lice
  47: CABNu (Portugal), encore en lice
  48: CANARIOpalma (Espagne), encore en lice
  49: CEJUDO1960 (Espagne), encore en lice
  50: Carlos Carmo12 (Portugal), encore en lice
  51: CepoDoPoker [2] (Portugal), encore en lice
  52: Chiscojunior [2] (Espagne), encore en lice
  53: Claude54000 (France), encore en lice
  54: Cmoiloulou1 (France), encore en lice
  55: ContaTeste1000 [2] (Portugal), encore en lice
  56: Craps06220 [2] (France), encore en lice
  57: D@RK$iD€R [2] (Espagne), encore en lice
  58: DIXDECHUTE (France), encore en lice
  59: DanielSalero (Portugal), encore en lice
  60: Darky974 (Réunion), encore en lice
  61: Dawk1ns (Bélarus), encore en lice
  62: Decazord (Portugal), encore en lice
  63: Dieudu76 [2] (France), encore en lice
  64: DivinityK (France), encore en lice
  65: Dje77450 (France), encore en lice
  66: Dobldose13 [2] (France), encore en lice
  67: Dritamen777 [2] (Espagne), encore en lice
  68: Duladu (France), encore en lice
  69: Dybala.JR2001 (Portugal), encore en lice
  70: DÉFFY (France), encore en lice
  71: ELEXYRE (France), encore en lice
  72: EXINCO (Espagne), encore en lice
  73: EbashuVkashuKK (Ukraine), encore en lice
  74: EduardoCat (Espagne), encore en lice
  75: Elena872 (Espagne), encore en lice
  76: Enligne63 [2] (France), encore en lice
  77: FJSAN MARTIN [2] (Espagne), encore en lice
  78: FREDAMETZ (France), encore en lice
  79: Funators (Espagne), encore en lice
  80: GAIA484 (Espagne), encore en lice
  81: GHOSTPOKER73 (Portugal), encore en lice
  82: Gambaiani91 (Espagne), encore en lice
  83: GobMoiCa [2] (France), encore en lice
  84: Gu1lherme_P31 (Portugal), encore en lice
  85: Gui27Marques (Portugal), encore en lice
