PokerStars Tournoi #3572962345, No Limit Hold'em
Buy-in : €4.50/€0.50 EUR
811 joueurs
Dotation totale : €6000.00 EUR 
Tournoi commencé 15/04/2023 17:00:00 CET [15/04/2023 11:00:00 ET]

  1: $pekt0r1 (Bélarus), encore en lice
  2: 10059 (Lettonie), encore en lice
  3: 12Fintax (Portugal), encore en lice
  4: 12pico12 (Portugal), encore en lice
  5: 155311 (Portugal), encore en lice
  6: 1Frankk (Espagne), encore en lice
  7: 1one2time (France), encore en lice
  8: 22IP (France), encore en lice
  9: 2R_King (France), encore en lice
  10: 2WhiteMagiC [2] (Espagne), encore en lice
  11: 3BETSH0VE (France), encore en lice
  12: 49why (Kazakhstan), encore en lice
  13: 52systmmzz (France), encore en lice
  14: 55-Hugo FCF (Portugal), encore en lice
  15: 666raul666 (Portugal), encore en lice
  16: 7777ARS77777 (Lettonie), encore en lice
  17: 77angevert77 (France), encore en lice
  18: 7cancer7 (France), encore en lice
  19: 8goodboy (Espagne), encore en lice
  20: 8luffMoiPas [2] (France), encore en lice
  21: @lej@ndro-ES [2] (Espagne), encore en lice
  22: A m1LL1oN (France), encore en lice
  23: AAFACE-OFFAA (Espagne), encore en lice
  24: AAMessi10 (Brésil), encore en lice
  25: AAalldaybruh (Portugal), encore en lice
  26: AAstutoo (Brésil), encore en lice
  27: ADRIONE13 [2] (Espagne), encore en lice
  28: ALBORCH (Espagne), encore en lice
  29: ARRASOO [2] (Espagne), encore en lice
  30: AceGraal (Portugal), encore en lice
  31: Alarasbat13 (France), encore en lice
  32: AldaSilva65 (Portugal), encore en lice
  33: Alexa18Dei (Espagne), encore en lice
  34: Alexis222298 (France), encore en lice
  35: AloAloe11 (Monténégro), encore en lice
  36: Andre77705 (Espagne), encore en lice
  37: Andrept777 (Portugal), encore en lice
  38: Andrik esp (Espagne), encore en lice
  39: Antoine63477 [2] (France), encore en lice
  40: AntonioRamos (Espagne), encore en lice
  41: Arabiño (Espagne), encore en lice
  42: Aria44 (Espagne), encore en lice
  43: Arlindo1505 (Portugal), encore en lice
  44: Atay84 (Espagne), encore en lice
  45: Aurore.B2407 [2] (France), encore en lice
  46: Ayaya15 (France), encore en lice
  47: B.Clinclin (Espagne), encore en lice
  48: BARJAVEL75 [2] (France), encore en lice
  49: BOTE82 [2] (Espagne), encore en lice
  50: BaXTeP4uK (Ukraine), encore en lice
  51: BeCity (France), encore en lice
  52: Benitokmela7 [2] (Espagne), encore en lice
  53: BlackWh0lePT (Portugal), encore en lice
  54: Boris Moiseeev (Bélarus), encore en lice
  55: BossNow.B (Bélarus), encore en lice
  56: BraveBit (France), encore en lice
  57: BuraramaMG (Brésil), encore en lice
  58: BustUReG (France), encore en lice
  59: CALAGAN03 [2] (France), encore en lice
  60: CDellagustin (Brésil), encore en lice
  61: CHPAT34 (France), encore en lice
  62: CHR1S_ROB1N [2] (France), encore en lice
  63: CRACTUS (France), encore en lice
  64: Cachi1988 [2] (Espagne), encore en lice
  65: Cameron0102 (France), encore en lice
  66: Carlos 7777 (Espagne), encore en lice
  67: Carolbaby19 (Espagne), encore en lice
  68: Champ2Higgs (France), encore en lice
  69: Change Gryphon (Brésil), encore en lice
  70: ChaudCallAT (France), encore en lice
  71: Chemy77 (France), encore en lice
  72: Cliint31 (France), encore en lice
  73: CouperLaTete (France), encore en lice
  74: Cxskaff_ (Espagne), encore en lice
  75: DEUS4977 (Portugal), encore en lice
  76: DJODJO944 (France), encore en lice
  77: DZG 520 (Portugal), encore en lice
  78: Damy03400 (France), encore en lice
  79: Danster1968 (Portugal), encore en lice
  80: Dawk1ns (Bélarus), encore en lice
  81: DeMarDeRozan14 (Portugal), encore en lice
  82: Debesa86 (Espagne), encore en lice
  83: Denluck777 (Ukraine), encore en lice
  84: DesmoVanete [2] (Espagne), encore en lice
  85: Dhanaxx (France), encore en lice
  86: DiNunes88 (Portugal), encore en lice
  87: Did973387 [2] (France), encore en lice
  88: Diiiogo. (Portugal), encore en lice
  89: Dipedro7 (Espagne), encore en lice
  90: Djay_P1990 (Portugal), encore en lice
  91: Dos Killometros (Lituanie), encore en lice
  92: Doutorsp70 [2] (Portugal), encore en lice
  93: EL DRICKOS (France), encore en lice
  94: Elodie2805 (France), encore en lice
  95: Espaniol9999 [2] (Mexique), encore en lice
  96: FAPAL1 (Espagne), encore en lice
  97: FEChampion (Espagne), encore en lice
  98: Facetoface132 [2] (France), encore en lice
  99: Farolillo1234 (Espagne), encore en lice
  100: FatalNem (France), encore en lice
  101: FeelsGoooodman (France), encore en lice
  102: FishFromParis [2] (Ukraine), encore en lice
  103: Focus_wow44 (Ukraine), encore en lice
  104: Francois49400 (France), encore en lice
  105: Fremen34 (France), encore en lice
  106: Fábio09 [2] (Portugal), encore en lice
  107: GREMLINGS 33 (France), encore en lice
  108: Galan22 (Espagne), encore en lice
  109: Gode779 (Espagne), encore en lice
  110: Gruumpy35 (France), encore en lice
  111: Gsauer44 [2] (Portugal), encore en lice
  112: GullyWizzle (France), encore en lice
  113: HaaryPoker_94 (France), encore en lice
  114: HarleyQueen8135 (France), encore en lice
  115: Harry-Kilmer (Espagne), encore en lice
  116: IKALKUNSKEN [2] (Espagne), encore en lice
  117: Isadiva350 (France), encore en lice
  118: JJ_All-in19 (Espagne), encore en lice
  119: JLPAPI (Espagne), encore en lice
  120: JMD006 (France), encore en lice
  121: JPhiRoy (France), encore en lice
  122: Jack O'Hamiz [2] (France), encore en lice
  123: JackAdi [2] (France), encore en lice
  124: Jaimestm99 [2] (Espagne), encore en lice
  125: JakaJaka14 (Espagne), encore en lice
  126: JarryGary (Espagne), encore en lice
  127: JipsyBaron (Ukraine), encore en lice
  128: Jorgetex95 (Espagne), encore en lice
  129: Josu.14.B18 (Espagne), encore en lice
  130: JulyoLP32 (Espagne), encore en lice
  131: Kaboom-K (Espagne), encore en lice
  132: Kaia27 (Portugal), encore en lice
  133: Kalash2009 [2] (Portugal), encore en lice
  134: Kalvinho (Espagne), encore en lice
  135: Kalzonette (France), encore en lice
  136: Kenuc19 (Portugal), encore en lice
  137: KerSt@rs (France), encore en lice
  138: Kimjongjong (France), encore en lice
  139: Kingsneverdie22 (Espagne), encore en lice
  140: Kyzen88 (Ukraine), encore en lice
  141: L1verpoo1 (Ukraine), encore en lice
  142: LETIGREDU76 (France), encore en lice
  143: LIns1der [2] (France), encore en lice
  144: LUCHO13832 (France), encore en lice
  145: Laika24 (Espagne), encore en lice
  146: Lantowin (Espagne), encore en lice
  147: LeMillionkuun [2] (France), encore en lice
  148: Leoa1965 (Portugal), encore en lice
  149: LiI_Vpip (Kazakhstan), encore en lice
  150: LiangJ11 (Brésil), encore en lice
  151: Limonixx (France), encore en lice
  152: M.Soobeyran (France), encore en lice
  153: MARLEYog (Espagne), encore en lice
  154: MORELAND999 (Espagne), encore en lice
  155: MVital2305 (Arménie), encore en lice
  156: MZKolya (Portugal), encore en lice
  157: Maiatopvz210 [2] (Portugal), encore en lice
  158: Manelet (France), encore en lice
  159: Marchi747 (Brésil), encore en lice
  160: MarkShot22 [2] (Espagne), encore en lice
  161: Mde12.IT (Espagne), encore en lice
  162: MelkyFish (Bélarus), encore en lice
  163: MerryKiKi33 (France), encore en lice
  164: Mg7Santos (Portugal), encore en lice
  165: Midosual (Espagne), encore en lice
  166: MigeTTeStyle (France), encore en lice
  167: MilionariAA (Brésil), encore en lice
  168: MixYourBet [2] (France), encore en lice
  169: Moraleda14 (Espagne), encore en lice
  170: Mousse76 [2] (France), encore en lice
  171: MrAllIce (France), encore en lice
  172: MrJACKKkk (France), encore en lice
  173: Mug.Bogues (Ukraine), encore en lice
  174: Mykultsya (Ukraine), encore en lice
  175: MárcioSimôes (Portugal), encore en lice
  176: NBAnoSMOKE [2] (France), encore en lice
  177: Nairobi304 (Espagne), encore en lice
  178: Nak Soo Khaw (France), encore en lice
  179: Natele67 (France), encore en lice
  180: Nedvedev (France), encore en lice
  181: Neo 26Fix [2] (France), encore en lice
  182: NoPassNo (France), encore en lice
  183: Nostroomo (Espagne), encore en lice
  184: Notorius_L (Portugal), encore en lice
  185: NotreRaisANous (France), encore en lice
  186: NutsLand [2] (France), encore en lice
  187: OffGrey (France), encore en lice
  188: Olivuch (Ukraine), encore en lice
  189: OmegaSplash [2] (France), encore en lice
  190: PB@tista (Brésil), encore en lice
  191: PIERREIO (France), encore en lice
  192: P_Bernovich (Bélarus), encore en lice
  193: Pacificamente (Brésil), encore en lice
  194: Pajato (Espagne), encore en lice
  195: Paradise Resort (Ukraine), encore en lice
  196: Pbl6Hag30P (Bélarus), encore en lice
  197: Peter MacCol (France), encore en lice
  198: Pignon777 (France), encore en lice
  199: PimPamPumfcko [2] (France), encore en lice
  200: PokerChampik (Ukraine), encore en lice
  201: Prince_Idas (Lettonie), encore en lice
  202: PrivetPashtetPi (Arménie), encore en lice
  203: Profteeh (France), encore en lice
  204: PueblaMan (Espagne), encore en lice
  205: QUIQUEK3R3 [2] (Espagne), encore en lice
  206: QuieroPapel [2] (France), encore en lice
  207: R0bShOW (Brésil), encore en lice
  208: R@pso58 [2] (France), encore en lice
  209: RIOREAL1948 (Portugal), encore en lice
  210: RS_DD411 (Bélarus), encore en lice
  211: RafaChannZito [2] (Brésil), encore en lice
  212: Raizo0209 (France), encore en lice
  213: Ramsfcgasse (France), encore en lice
  214: Rapsking (France), encore en lice
  215: Rastafari79s (France), encore en lice
  216: RcreaTion (France), encore en lice
  217: Ren.Vass [2] (France), encore en lice
  218: Ri0017 (Ukraine), encore en lice
  219: Ritch777 [2] (France), encore en lice
  220: Romestant (France), encore en lice
  221: RubenCaza (Espagne), encore en lice
  222: Rubolov4ik (Ukraine), encore en lice
  223: Ruiolive1992 (Portugal), encore en lice
  224: Rukhi11 (Espagne), encore en lice
  225: Rulon&EVRO (Ukraine), encore en lice
  226: SER4PHIN (France), encore en lice
  227: SStefansth (Espagne), encore en lice
  228: SVBlack17 (Ukraine), encore en lice
  229: Señor musgoso (Espagne), encore en lice
  230: Shikidym (Ukraine), encore en lice
  231: Skripter01 (France), encore en lice
  232: SkyMirror84 (Ukraine), encore en lice
  233: SnordRaise2b (France), encore en lice
  234: SobolenkoA (Ukraine), encore en lice
  235: SousaCass (Brésil), encore en lice
  236: Soyuz67 (France), encore en lice
  237: SpetkunES [2] (Kazakhstan), encore en lice
  238: Stanl3a (France), encore en lice
  239: Suduaya (Portugal), encore en lice
  240: Suezawa10 (Brésil), encore en lice
  241: Surftoldia (Espagne), encore en lice
  242: THIPAJU (Espagne), encore en lice
  243: TItolindo21 (Espagne), encore en lice
  244: TOUGUI64 (France), encore en lice
  245: TakaVain [2] (Portugal), encore en lice
  246: Takafolder (France), encore en lice
  247: TheBowler78 (France), encore en lice
  248: TheDocR (France), encore en lice
  249: TheFabPoker (Espagne), encore en lice
  250: Tinky_Winky111 (Ukraine), encore en lice
  251: ToMNdC (France), encore en lice
  252: Travolta_537 (Portugal), encore en lice
  253: Triniton13011 [2] (France), encore en lice
  254: Trunch4 (Espagne), encore en lice
  255: Turrbo1 (Ukraine), encore en lice
  256: Tvasquinho91 (Portugal), encore en lice
  257: UncertaintySing (Guatemala), encore en lice
  258: VFR800Honda2001 (France), encore en lice
  259: VSMPZD07 (Moldavie), encore en lice
  260: VaioResto (Brésil), encore en lice
  261: Vander1O (Ukraine), encore en lice
  262: VeLib0r (Bélarus), encore en lice
  263: Vitalya_Vasya (Ukraine), encore en lice
  264: W1shM3Luck (France), encore en lice
  265: WKYAR (Kazakhstan), encore en lice
  266: WiggleWiggle18 (Espagne), encore en lice
  267: WilEveryHand (Portugal), encore en lice
  268: Williwalleur (France), encore en lice
  269: WizzleGizzle (Portugal), encore en lice
  270: Xicamos (Portugal), encore en lice
  271: XmeikoX (France), encore en lice
  272: XvLo (Portugal), encore en lice
  273: Y.Vakos (Kazakhstan), encore en lice
  274: Y4no (Espagne), encore en lice
  275: Ya_Babaiko (Bélarus), encore en lice
  276: Yelco000 [2] (Espagne), encore en lice
  277: _Toth3M00n_ (Espagne), encore en lice
  278: abyssin69290 [2] (France), encore en lice
  279: adria19954 (Espagne), encore en lice
  280: afra91 (Espagne), encore en lice
  281: alexpa14 (Espagne), encore en lice
  282: alexpeluca39 (Espagne), encore en lice
  283: alfonso869 (Espagne), encore en lice
  284: amandis_poker (Espagne), encore en lice
  285: anzaloneu (Espagne), encore en lice
  286: appe69 [2] (Espagne), encore en lice
  287: arturokio (Espagne), encore en lice
  288: asens9 [2] (Espagne), encore en lice
  289: asensito (Espagne), encore en lice
  290: at1etlk (Ukraine), encore en lice
  291: atom266 (Espagne), encore en lice
  292: azahara&antonio (Espagne), encore en lice
  293: babylon179 (France), encore en lice
  294: baskizol17 (Espagne), encore en lice
  295: berlanga76 (Espagne), encore en lice
  296: bluedog788 [2] (Espagne), encore en lice
  297: boblang6 (Brésil), encore en lice
  298: bombi_dekker (Espagne), encore en lice
  299: bonzai0351 (France), encore en lice
  300: bprpm (Portugal), encore en lice
  301: bracco2555 (France), encore en lice
  302: brunoyero32 [2] (Portugal), encore en lice
  303: caballero331 (Espagne), encore en lice
  304: cabraa33 (Espagne), encore en lice
  305: cantegrel (France), encore en lice
  306: carletes69 (Espagne), encore en lice
  307: carlosgoomez16 (Espagne), encore en lice
  308: catBCN [2] (Espagne), encore en lice
  309: cecile74 (France), encore en lice
  310: cei347 [2] (Espagne), encore en lice
  311: cestodaroupa (Portugal), encore en lice
  312: champagne39 (France), encore en lice
  313: champi9999 (Espagne), encore en lice
  314: cherman94 (France), encore en lice
  315: chifra1991 (Espagne), encore en lice
  316: china_highroll [2] (Ukraine), encore en lice
  317: chipie1962 (France), encore en lice
  318: chmnhk [2] (Espagne), encore en lice
  319: cholito48 (Espagne), encore en lice
  320: chopper1948 (Espagne), encore en lice
  321: clementine80 [2] (France), encore en lice
  322: cmm81 (Espagne), encore en lice
  323: cobarbo (France), encore en lice
  324: conde512 (Portugal), encore en lice
  325: consri (Espagne), encore en lice
  326: cordon91 (Espagne), encore en lice
  327: crok69 [2] (Espagne), encore en lice
  328: cécelaoui (France), encore en lice
  329: daniell_103 (Espagne), encore en lice
  330: daniki7728 (Espagne), encore en lice
  331: dfrx1982 [2] (France), encore en lice
  332: didii_69 (Portugal), encore en lice
  333: diegosniper23 (Espagne), encore en lice
  334: diosganesha [2] (Espagne), encore en lice
  335: doliprane777 (France), encore en lice
  336: doun27400 (France), encore en lice
  337: dreamerallda (Espagne), encore en lice
  338: dudaigor999 (Arménie), encore en lice
  339: dulcinea1984 (Espagne), encore en lice
  340: dyrusha (France), encore en lice
  341: dyus_madiar (Kazakhstan), encore en lice
  342: elGausso (Espagne), encore en lice
  343: el_vivi23 [2] (Espagne), encore en lice
  344: elpalau (Espagne), encore en lice
  345: emanu33333 (Espagne), encore en lice
  346: emiliako (Espagne), encore en lice
  347: erictokyo (France), encore en lice
  348: esetiri (Espagne), encore en lice
  349: estrellas222 (Espagne), encore en lice
  350: euzinho!CA$H (Portugal), encore en lice
  351: fabioscp10 (Portugal), encore en lice
  352: feecosmique87 (France), encore en lice
  353: frankmas91 (Espagne), encore en lice
  354: franmaiquez11 (Espagne), encore en lice
  355: fruitftw (Ukraine), encore en lice
  356: g1rlsAreSolved (Kazakhstan), encore en lice
  357: gatopera1978 [2] (Espagne), encore en lice
  358: geoserca (Espagne), encore en lice
  359: gesario (Espagne), encore en lice
  360: gigante76 (Espagne), encore en lice
  361: gillesduprés (France), encore en lice
  362: ginga bravo (Portugal), encore en lice
  363: girafamadeir (Portugal), encore en lice
  364: goita4346 (Espagne), encore en lice
  365: gomeron11 (Espagne), encore en lice
  366: gregory 74210 (France), encore en lice
  367: guicar19 (Espagne), encore en lice
