PokerStars Tournoi #3928296446, No Limit Hold'em
Super Satellite
Buy-in : €0.90/€0.10 EUR
169 joueurs
Dotation totale : €152.10 EUR 
Tournoi cible #3928296328 Buy-in : €10.00 EUR
Tournoi commencé 19/09/2025 15:05:00 CET [19/09/2025 9:05:00 ET]
Tournoi fini 19/09/2025 16:08:54 CET [19/09/2025 10:08:54 ET]
  1: 10SUNS (France),  (qualifiés pour le tournoi cible)
  2: ATR@PAsueños (Espagne),  (qualifiés pour le tournoi cible)
  3: Babanouf (France),  (qualifiés pour le tournoi cible)
  4: FJGM8 (Espagne),  (qualifiés pour le tournoi cible)
  5: Fredovirginie (France),  (qualifiés pour le tournoi cible)
  6: JUANPG1977 (Espagne),  (qualifiés pour le tournoi cible)
  7: Yuvis796 (Espagne),  (qualifiés pour le tournoi cible)
  8: antuaner11 (Espagne),  (qualifiés pour le tournoi cible)
  9: aseneltanga (Espagne),  (qualifiés pour le tournoi cible)
  10: islenhito (Espagne),  (qualifiés pour le tournoi cible)
  11: kketxus (Espagne),  (qualifiés pour le tournoi cible)
  12: manu3945 (France),  (qualifiés pour le tournoi cible)
  13: peskailla888 (Espagne),  (qualifiés pour le tournoi cible)
  14: psychoman59 [2] (France),  (qualifiés pour le tournoi cible)
  15: zigzag 18729 (France),  (qualifiés pour le tournoi cible)
  16: 75Larose (Martinique), €2,10
  17: LOPICRAC (Espagne), 
  18: cesarelgolfo (Espagne), 
  19: guigui591500 (France), 
  20: terrated1717 [2] (Espagne), 
  21: javietxa (Espagne), 
  22: cuerpitu (Espagne), 
  23: mikesgordon (France), 
  24: Kipaz (France), 
  25: betoeg (Espagne), 
  26: CallMybb88 (France), 
  27: Abeille8 (France), 
  28: moebious50 (France), 
  29: fabadas7 (Espagne), 
  30: negrico [2] (Espagne), 
  31: jluc8358 (France), 
  32: Guliano salv [2] (France), 
  33: hinojoseño (Espagne), 
  34: Nanted44 (France), 
  35: uben10 (Espagne), 
  36: serialkilllerAA [2] (France), 
  37: jomsacc (Espagne), 
  38: liham75014 (France), 
  39: Nachetee1129 [2] (Espagne), 
  40: jorgito5 (Espagne), 
  41: ROG85L (France), 
  42: JoaoRibas (Portugal), 
  43: CRESPO391 [2] (Espagne), 
  44: axmale18 (France), 
  45: braissvila (Espagne), 
  46: mudzy [2] (France), 
  47: indianwarrio (Espagne), 
  48: Lucass2206 (France), 
  49: pakooo199 (Espagne), 
  50: JONN660R (Espagne), 
  51: gabboss (France), 
  52: felina888 (Espagne), 
  53: cathy197103 (France), 
  54: divadmonje (Espagne), 
  55: thieum2404 (France), 
  56: SHARKOSAURE (France), 
  57: SpikeLee165 (France), 
  58: jonsanti58 (Espagne), 
  59: cristianroca95 (Espagne), 
  60: BalkanskiŠpijun (France), 
  61: PokerAirline (France), 
  62: eltitoxdd [2] (Espagne), 
  63: WilsonRush! [2] (Portugal), 
  64: Shiva804 (France), 
  65: boue103 (France), 
  66: Akenhotep (France), 
  67: TiagOl21 (Portugal), 
  68: zurdopata (Espagne), 
  69: Raymonde666 (France), 
  70: Dav s 60 [2] (France), 
  71: supersoumia (France), 
  72: nougat66130 (France), 
  73: canhãoAMS (Portugal), 
  74: Raykonen000 (Espagne), 
  75: pascalou26760 (France), 
  76: maurito19555 (Espagne), 
  77: puccichx (France), 
  78: bohemio7554 (Espagne), 
  79: Irvin42o (Espagne), 
  80: Nunorelvas76 (Portugal), 
  81: micloumic (France), 
  82: SuPoSitWAR66 (France), 
  83: I20KO (France), 
  84: Erete194 [2] (Espagne), 
  85: angelfire264 (Espagne), 
  86: Ksamper7 (Espagne), 
  87: Vidal36 (Espagne), 
  88: Cartucho2580 (Espagne), 
  89: buse1966 (France), 
  90: Nico_SRWTF (Espagne), 
  91: carlosbarga (Espagne), 
  92: darbule [2] (France), 
  93: Laiti1238135 (France), 
  94: yordi1 (Espagne), 
  95: nx06 (France), 
  96: lulunet (France), 
  97: GEGEB83 (France), 
  98: rikibosman91 (France), 
  99: boarderliner1 (France), 
  100: Mct1986 [2] (Espagne), 
  101: JujulaPokerstar (France), 
  102: bichonne666 (France), 
  103: Wendi62 (France), 
  104: Alba5700 (Espagne), 
  105: chino_t87 (Espagne), 
  106: aragonmarco (Espagne), 
  107: Tourloup (France), 
  108: biohazard1005 (France), 
  109: Nachetee1129 (Espagne), 
  110: barbara19902 (Espagne), 
  111: pacobule (Espagne), 
  112: ouladhamou13 (France), 
  113: georgeskop [2] (France), 
  114: Dav s 60 (France), 
  115: jeanmiche898 (France), 
  116: Rodripotos (Espagne), 
  117: sspider972 (Martinique), 
  118: Livamyyoko [2] (France), 
  119: Guliano salv (France), 
  120: matata4444 (Espagne), 
  121: Livamyyoko (France), 
  122: PILUCAS (Espagne), 
  123: H4L! ESP (Espagne), 
  124: fabien591312 (France), 
  125: eltitoxdd (Espagne), 
  126: diogo222002 (Portugal), 
  127: Satan77583 (Espagne), 
  128: tounsi456 (France), 
  129: Eucalypter (Espagne), 
  130: senegone [2] (France), 
  131: LeandroNobrePT (Portugal), 
  132: Goub22000 (France), 
  133: terrated1717 (Espagne), 
  134: marcerou (France), 
  135: Nunes62 (Portugal), 
  136: kiki66500 (France), 
  137: mudzy (France), 
  138: Voradi (France), 
  139: darbule (France), 
  140: Porcin'air [2] (France), 
  141: alamassa77 (Espagne), 
  142: CRESPO391 (Espagne), 
  143: chrisdu24410 (France), 
  144: Carlos Silva88 (Portugal), 
  145: IgorGk2025 (Portugal), 
  146: Mct1986 (Espagne), 
  147: hamatoYoshi92 (France), 
  148: Erete194 (Espagne), 
  149: petardo8 (Espagne), 
  150: efok m Ll (Espagne), 
  151: Bimbapoker38 (Espagne), 
  152: negrico (Espagne), 
  153: serialkilllerAA (France), 
  154: Porcin'air (France), 
  155: Gem1492 (France), 
  156: Choupalack91 (France), 
  157: georgeskop (France), 
  158: mamencitatri (Espagne), 
  159: filipesusana (France), 
  160: PabloManili (Espagne), 
  161: Hugonile (Espagne), 
  162: Aguirrepoker49 (Espagne), 
