PokerStars Tournoi #3755520202, No Limit Hold'em
Super Satellite
Buy-in : €0.90/€0.10 EUR
160 joueurs
Dotation totale : €144.00 EUR 
Tournoi cible #3755520081 Buy-in : €10.00 EUR
Tournoi commencé 23/05/2024 11:05:00 CET [23/05/2024 5:05:00 ET]

  1: 13JUANCAR13 (Espagne), encore en lice
  2: 666zoulou (France), encore en lice
  3: ALAINBEL (France), encore en lice
  4: AR2023479 (Espagne), encore en lice
  5: Antocalazz [2] (Espagne), encore en lice
  6: Bengball (Espagne), encore en lice
  7: BornamitA (Espagne), encore en lice
  8: Burzumito (Espagne), encore en lice
  9: C.Peinado88 (Espagne), encore en lice
  10: CHEVRANE (France), encore en lice
  11: CHTIBET (France), encore en lice
  12: Calzea (Espagne), encore en lice
  13: Cari91210 (France), encore en lice
  14: Ctino17 (Portugal), encore en lice
  15: ElMagoGaby23 (Espagne), encore en lice
  16: Gontxi (Espagne), encore en lice
  17: Ikerjessica284 (Espagne), encore en lice
  18: JOSEJUAN2010 (Espagne), encore en lice
  19: Jjmayusculas (Espagne), encore en lice
  20: JoseBenit0 (Espagne), encore en lice
  21: JoãoSobral (Portugal), encore en lice
  22: Kalama68 (Espagne), encore en lice
  23: Kigongin [2] (France), encore en lice
  24: Kingofpoke1 (Portugal), encore en lice
  25: Kordobes83 (Espagne), encore en lice
  26: L4cky4eva (Espagne), encore en lice
  27: LeSdesS (France), encore en lice
  28: Loulou8413 (France), encore en lice
  29: Maclely222 (France), encore en lice
  30: MaillotAlan (France), encore en lice
  31: Mcnulty380 [2] (Espagne), encore en lice
  32: Mervilo47 (Espagne), encore en lice
  33: NyD100pre (Espagne), encore en lice
  34: PATRICE14036 (France), encore en lice
  35: PokerN0mad (Espagne), encore en lice
  36: Raffaele Volpe [2] (Espagne), encore en lice
  37: Ricooo55 (France), encore en lice
  38: Rober El Von (Espagne), encore en lice
  39: RoiDuDisengage (France), encore en lice
  40: Ruketo22 (Espagne), encore en lice
  41: Seb-Zero37 (France), encore en lice
  42: Sweet Answer (Espagne), encore en lice
  43: Taberusmengst (Espagne), encore en lice
  44: Vivien-07200 (France), encore en lice
  45: XFernanX77 (Espagne), encore en lice
  46: Xavieritino (Espagne), encore en lice
  47: ZlaTane65 (France), encore en lice
  48: adrigorrito (Espagne), encore en lice
  49: agu26219 (Espagne), encore en lice
  50: alhyace [2] (France), encore en lice
  51: applefive5 (Espagne), encore en lice
  52: aurelio253 (Espagne), encore en lice
  53: badcedric94 (France), encore en lice
  54: barrrta31 (Espagne), encore en lice
  55: bazilou884 (France), encore en lice
  56: begaldo (France), encore en lice
  57: carlosmmarin (Espagne), encore en lice
  58: danes34 (Espagne), encore en lice
  59: dany075 (France), encore en lice
  60: djrojas9 (Espagne), encore en lice
  61: duarte7640 (Portugal), encore en lice
  62: dwarfyuri (Espagne), encore en lice
  63: efrendiaz98 (Espagne), encore en lice
  64: el_luna7 (Espagne), encore en lice
  65: emano20 (Portugal), encore en lice
  66: enput (Espagne), encore en lice
  67: extrapapa26 (France), encore en lice
  68: iAbElz (Espagne), encore en lice
  69: ifrasan [2] (Espagne), encore en lice
  70: insurges (France), encore en lice
  71: irr3v3rsibl3 (France), encore en lice
  72: jandrito11 (Espagne), encore en lice
  73: jmchacon22 (Espagne), encore en lice
  74: jonastruck05 (Portugal), encore en lice
  75: jordik84 (Espagne), encore en lice
  76: joseginga336 [2] (Portugal), encore en lice
  77: josemadrid28 (Espagne), encore en lice
  78: kakute (Espagne), encore en lice
  79: krpalace (Espagne), encore en lice
  80: l emir 21 (France), encore en lice
  81: laguillotine33 (France), encore en lice
  82: leyafi (Espagne), encore en lice
  83: m'alain95 (France), encore en lice
  84: mattheshark (France), encore en lice
  85: misterpep979 (Espagne), encore en lice
  86: nana0812 (France), encore en lice
  87: nometoquesloshu (Espagne), encore en lice
  88: osc@r1978 (Espagne), encore en lice
  89: panasonixm (France), encore en lice
  90: papyrico23 (France), encore en lice
  91: patxano112 (Portugal), encore en lice
  92: paucm99 [2] (Espagne), encore en lice
  93: piero112 (Espagne), encore en lice
  94: piguilin (Espagne), encore en lice
  95: prahim885 (France), encore en lice
  96: ristra42 (Espagne), encore en lice
  97: rlvbm28 (Portugal), encore en lice
  98: rpereira2386 (Portugal), encore en lice
  99: sueiro76 (Espagne), encore en lice
  100: syfr03 (France), encore en lice
  101: teixa 69 (Portugal), encore en lice
  102: tetedeneuille67 (France), encore en lice
  103: tionext (Espagne), encore en lice
  104: trole7 (Espagne), encore en lice
  105: wiskytaker (Portugal), encore en lice
  106: xexiii999 (Espagne), encore en lice
  107: xrevinx (France), encore en lice
  108: yamaha27r (France), encore en lice
  109: yarito85 (Espagne), encore en lice
  110: psychoman59 (France), 
  111: lefion64 (France), 
  112: paula sacoto (Portugal), 
  113: calvo1974 (Espagne), 
  114: christian50240 (France), 
  115: paucm99 (Espagne), 
  116: Aragonetti85 [2] (Espagne), 
  117: supol69 (France), 
  118: cavalomachad (Portugal), 
  119: Mcnulty380 (Espagne), 
  120: tounsyinconito [2] (France), 
  121: Jimenez822 (Espagne), 
  122: hazallana (Espagne), 
  123: crucru91 (France), 
  124: zubulin (France), 
  125: Esplótago (Espagne), 
  126: lenylfy (France), 
  127: alhyace (France), 
  128: joseginga336 (Portugal), 
  129: eduarr1 (Espagne), 
  130: xFlight38 (France), 
  131: anpereira6 (Portugal), 
  132: Dj4lo10 (Portugal), 
  133: "Feeling-64" (France), 
  134: afslopes (Portugal), 
  135: tounsyinconito (France), 
  136: bouzelouf31 (France), 
  137: candeas23 (Espagne), 
  138: Raffaele Volpe (Espagne), 
  139: sheepbarberry [2] (France), 
  140: 17rados17 (Espagne), 
  141: taruguito7 (Espagne), 
  142: me&you123 (Portugal), 
  143: peponstars (Espagne), 
  144: papar0k89 (Portugal), 
  145: chris giulian (France), 
  146: nogent60100 [2] (France), 
  147: ifrasan (Espagne), 
  148: PokPok97 [2] (France), 
  149: Kruxe42 (Espagne), 
