PokerStars Tournoi #3942832526, No Limit Hold'em
Super Satellite
Buy-in : €0.90/€0.10 EUR
216 joueurs
Dotation totale : €194.40 EUR 
Tournoi cible #3942832403 Buy-in : €10.00 EUR
Tournoi commencé 06/11/2025 15:05:00 CET [06/11/2025 9:05:00 ET]

  1: AdriUrko (Espagne), encore en lice
  2: Arzigma (France), encore en lice
  3: CHRISTIOU30 (France), encore en lice
  4: CristianAlvM (Espagne), encore en lice
  5: DigaiGringo (France), encore en lice
  6: Eltarado1 (Espagne), encore en lice
  7: JIKE4 [2] (France), encore en lice
  8: JULELIO8 (France), encore en lice
  9: JonyBigman (France), encore en lice
  10: JulienZ55 [2] (France), encore en lice
  11: LAApinblanc (France), encore en lice
  12: LAPOSADA3 (Espagne), encore en lice
  13: LOULOU42440 (France), encore en lice
  14: MATOS2020 (Portugal), encore en lice
  15: MagicMafree (France), encore en lice
  16: NelsonConde96 [2] (Portugal), encore en lice
  17: PrimoDieguin (Portugal), encore en lice
  18: Robertomg3 (Espagne), encore en lice
  19: Roby0547 (France), encore en lice
  20: RomyIcod (Espagne), encore en lice
  21: Rufss [2] (Portugal), encore en lice
  22: Sergiohg22 (Espagne), encore en lice
  23: SucaaSINKARMA (Espagne), encore en lice
  24: Tounsie12 (France), encore en lice
  25: Toutestpaga (France), encore en lice
  26: ZitZitouni (France), encore en lice
  27: aalino (Portugal), encore en lice
  28: airmaximum (France), encore en lice
  29: alvarito3111 (Espagne), encore en lice
  30: amizour06 (France), encore en lice
  31: azabache70 [2] (Espagne), encore en lice
  32: benjo1960 (Portugal), encore en lice
  33: bols2005 (Espagne), encore en lice
  34: boulys636613 (France), encore en lice
  35: charlyt73000 (France), encore en lice
  36: chusturias (Espagne), encore en lice
  37: dggacio (Espagne), encore en lice
  38: gegenne93 (France), encore en lice
  39: guillermicho (Espagne), encore en lice
  40: hectorgb90 (Espagne), encore en lice
  41: hydralex (France), encore en lice
  42: iluminary58 (Espagne), encore en lice
  43: ivca094 (France), encore en lice
  44: josemiguel2222j (Espagne), encore en lice
  45: k1kinataurel (France), encore en lice
  46: karlonit (France), encore en lice
  47: kivin29 (Espagne), encore en lice
  48: leamdq80 (Espagne), encore en lice
  49: lesancho013 (France), encore en lice
  50: liham75014 (France), encore en lice
  51: manecas0000 (Portugal), encore en lice
  52: manhoso7 (Portugal), encore en lice
  53: maxime1909 (France), encore en lice
  54: naranjito144 (Espagne), encore en lice
  55: neanderthal3 (France), encore en lice
  56: negrico [2] (Espagne), encore en lice
  57: nero7125 (Espagne), encore en lice
  58: nolimitnofear (Portugal), encore en lice
  59: nozak4 (Espagne), encore en lice
  60: pequeelx [2] (Espagne), encore en lice
  61: philou1108 [2] (France), encore en lice
  62: pipino500 (Espagne), encore en lice
  63: popitesku [2] (Espagne), encore en lice
  64: sablaca (Espagne), encore en lice
  65: sandy13330 (France), encore en lice
  66: sankavendee (France), encore en lice
  67: tiagochaves4 (Portugal), encore en lice
  68: titoGP1990 [2] (Espagne), encore en lice
  69: toloindio (Espagne), encore en lice
  70: traviskush (France), encore en lice
  71: x_MaRLaCa_x (Espagne), encore en lice
  72: psychoman59 (France), 
  73: txute77 (Espagne), 
  74: MiCeLeMa (France), 
  75: Kres1977 (Espagne), 
  76: Syxh (France), 
  77: zepisko (Portugal), 
  78: choren666 (Espagne), 
  79: radi138 (France), 
  80: Capromar (France), 
  81: satenalp (Espagne), 
  82: hpc1212 (Espagne), 
  83: Shiva804 (France), 
  84: Bibipokcambrai (France), 
  85: Bandiyya (France), 
  86: francismaxi (Portugal), 
  87: braz142 (Portugal), 
  88: Matigol9 [2] (Portugal), 
  89: jeromek2290 (France), 
  90: KortinA77 (Espagne), 
  91: tostakyn (France), 
  92: LeSardinette (Espagne), 
  93: seyard06 (France), 
  94: Aliinmdz (Espagne), 
  95: miwapa32 (Espagne), 
  96: Mike_Taliart (Espagne), 
  97: leyab1805 (France), 
  98: raaulgoo (Espagne), 
  99: sir.teles88 (Portugal), 
  100: 4nt4r3stt (Espagne), 
  101: sergitrilles (Espagne), 
  102: cracass (France), 
  103: giogio23dr (Espagne), 
  104: josecarloslm (Espagne), 
  105: Javieralvarezz (Espagne), 
  106: Biyey11 [2] (Espagne), 
  107: Ours808080 (France), 
  108: sylverback95400 (France), 
  109: mudita53 [2] (Espagne), 
  110: cellier51 (France), 
  111: MAdlJoker (Portugal), 
  112: Phil8591 [2] (France), 
  113: Logistico (Espagne), 
  114: vevere17520 (France), 
  115: SilaJaxx (France), 
  116: federika1992 (Espagne), 
  117: aimar2001 (Espagne), 
  118: Rufss (Portugal), 
  119: israel24202 (Espagne), 
  120: analma06 (Espagne), 
  121: chris_sg59 (France), 
  122: piochest (France), 
  123: MRNB11150 (France), 
  124: josecanijo31 (Espagne), 
  125: LASpergeDuNil (France), 
  126: mariogilb639 [2] (Espagne), 
  127: katony (Espagne), 
  128: Spinsbeat (Espagne), 
  129: dfsantos95 [2] (Portugal), 
  130: philou1108 (France), 
  131: LDG40 [2] (Espagne), 
  132: Diegotraktor (Espagne), 
  133: NelsonConde96 (Portugal), 
  134: djess500 (France), 
  135: cafu4400 (Portugal), 
  136: pelacuetes (Espagne), 
  137: Flakare (Portugal), 
  138: Elitore62 (France), 
  139: Hugobolut (Espagne), 
  140: azabache70 (Espagne), 
  141: jmpz30 (France), 
  142: Matigol9 (Portugal), 
  143: Creed350 (France), 
  144: stef34106 (France), 
  145: horimero1 (Espagne), 
  146: LDG40 (Espagne), 
  147: pokerranger1 (Espagne), 
  148: BruSh.007 (Espagne), 
  149: 100de100prrr [2] (Espagne), 
  150: Oct0pus77 [2] (France), 
  151: jamlab (France), 
  152: Namour217 (France), 
  153: Migzmg (France), 
  154: Phil8591 (France), 
  155: Oct0pus77 (France), 
  156: fury125 (Espagne), 
  157: sharky221087 (Espagne), 
  158: LuluCAstAgn3tt3 (France), 
  159: Rups217 (France), 
  160: Marina6769 (Espagne), 
  161: savana974 (France), 
