PokerStars Tournoi #3596237970, No Limit Hold'em
Buy-in : €0.90/€0.10 EUR
1033 joueurs
Dotation totale : €929.70 EUR 
Tournoi commencé 03/06/2023 15:45:00 CET [03/06/2023 9:45:00 ET]

  1: 1.Juanele (Espagne), encore en lice
  2: 24andrius42 [2] (Espagne), encore en lice
  3: 2SPierre37 (France), encore en lice
  4: 3.1415926540 (Espagne), encore en lice
  5: 3Hard (Ukraine), encore en lice
  6: 3barrelOverbet [2] (Brésil), encore en lice
  7: 7xuniom2 (France), encore en lice
  8: 92casir (Portugal), encore en lice
  9: A.T.Ramon69 [2] (Espagne), encore en lice
  10: AAtotoAA22 (Ukraine), encore en lice
  11: ALEXPRAWN (Espagne), encore en lice
  12: ALLIN1WAHL (Espagne), encore en lice
  13: ASSB0029 (Portugal), encore en lice
  14: AS_Total (Espagne), encore en lice
  15: Adaam.6 (Espagne), encore en lice
  16: Aldrin.Z [2] (Espagne), encore en lice
  17: Alerizzle [2] (Portugal), encore en lice
  18: Alexsancheez_9 (Espagne), encore en lice
  19: Ana-Diogo2023 (Portugal), encore en lice
  20: ArAgOnEs_KO [2] (Espagne), encore en lice
  21: Barrington_16 [2] (France), encore en lice
  22: Bayliz (France), encore en lice
  23: BelFontes (Brésil), encore en lice
  24: Ben Dizuit [2] (France), encore en lice
  25: Capi218 [2] (Espagne), encore en lice
  26: Carnoso1969 [2] (Espagne), encore en lice
  27: Cavallini.Gui (Brésil), encore en lice
  28: Cunit13 (Espagne), encore en lice
  29: DAMAL63 (France), encore en lice
  30: DOPAF (France), encore en lice
  31: Danster1968 (Portugal), encore en lice
  32: Developer IO (Espagne), encore en lice
  33: Dovi15 (France), encore en lice
  34: Drassuob (France), encore en lice
  35: Dreamspirit74 (France), encore en lice
  36: ESSF17 (France), encore en lice
  37: ElRejas123 (Espagne), encore en lice
  38: Elegantecabo (Espagne), encore en lice
  39: FRANER105 (Espagne), encore en lice
  40: Filsdeperd (France), encore en lice
  41: FloO114 (France), encore en lice
  42: Gabrielhzera (Portugal), encore en lice
  43: Gatuso4488 (Espagne), encore en lice
  44: GuiGui2708 (France), encore en lice
  45: Helder82p170 (Portugal), encore en lice
  46: Iancastellon (Espagne), encore en lice
  47: Ignasi69 (Espagne), encore en lice
  48: Imperad0r99 (Portugal), encore en lice
  49: Jayfx777 [2] (Portugal), encore en lice
  50: Jessie261282 (Espagne), encore en lice
  51: Jimlimlim (Portugal), encore en lice
  52: JimyCarter90 [2] (Espagne), encore en lice
  53: Jy hell 74 (France), encore en lice
  54: Kaerveck77 [2] (France), encore en lice
  55: Kalash2009 (Portugal), encore en lice
  56: Kaltor52 (France), encore en lice
  57: LMRPokerstar (Portugal), encore en lice
  58: LUXY34 (France), encore en lice
  59: La_Marquize (France), encore en lice
  60: Lago59 [2] (Espagne), encore en lice
  61: Librado506 (Espagne), encore en lice
  62: Luigi44860 (France), encore en lice
  63: MG72MG [2] (France), encore en lice
  64: MITCHINI37 (France), encore en lice
  65: MOU2SS [2] (France), encore en lice
  66: Mathilde2506 (France), encore en lice
  67: MaxPK26 (France), encore en lice
  68: MelhorPT61 (Portugal), encore en lice
  69: Melopensare [2] (Espagne), encore en lice
  70: Moontrimmer11 (Portugal), encore en lice
  71: Mr.Batista.M [2] (Portugal), encore en lice
  72: NOAlves (Portugal), encore en lice
  73: NoPassNo (France), encore en lice
  74: OneVilett (France), encore en lice
  75: PFVLF (Portugal), encore en lice
  76: POLICARPE (France), encore en lice
  77: POTYTOP (France), encore en lice
  78: PabloBel11 (Bélarus), encore en lice
  79: Pequenio_dtc (France), encore en lice
  80: PilligrimBY (Bélarus), encore en lice
  81: Pmifraa (Portugal), encore en lice
  82: Pourqu0iPas (France), encore en lice
  83: QuimiVidal (Espagne), encore en lice
  84: ROSPECT (France), encore en lice
  85: Resc1966 (Portugal), encore en lice
  86: Reydetrevol (Espagne), encore en lice
  87: RosiñaLaza (Espagne), encore en lice
  88: Rui_SLB19878 (Portugal), encore en lice
  89: Ruwdy (France), encore en lice
  90: SD991x (France), encore en lice
  91: SHARKOS54 (France), encore en lice
  92: SIRDidier8457 (France), encore en lice
  93: SR96100 [2] (France), encore en lice
  94: Sabadee13 (France), encore en lice
  95: Segurane (France), encore en lice
  96: Sherlock4200 [2] (Portugal), encore en lice
  97: Shinshis (Espagne), encore en lice
  98: Spiouh (France), encore en lice
  99: Squirrelavenue (France), encore en lice
  100: SuperSkun51 (Espagne), encore en lice
  101: Swendorf (Espagne), encore en lice
  102: TQ_bestplayer (Portugal), encore en lice
  103: Tekle_Sa (Espagne), encore en lice
  104: TheDare78 (France), encore en lice
  105: Tibrocas (Portugal), encore en lice
  106: Tigergamer1 (Ukraine), encore en lice
  107: TofNervieux (France), encore en lice
  108: TriniteOliveira (Portugal), encore en lice
  109: Triniton13011 (France), encore en lice
  110: Unicrónica (Portugal), encore en lice
  111: Xesteiro13 [2] (Espagne), encore en lice
  112: Zeart753 (France), encore en lice
  113: aannaannaa (Espagne), encore en lice
  114: abuel 77 (Espagne), encore en lice
  115: abyssal86 (Portugal), encore en lice
  116: albatros535 (France), encore en lice
  117: alce73733 [2] (Espagne), encore en lice
  118: aleixuco [2] (Espagne), encore en lice
  119: alleyemcy [2] (Espagne), encore en lice
  120: arturosnchezz (Espagne), encore en lice
  121: astroarko (Espagne), encore en lice
  122: aureo84 (Espagne), encore en lice
  123: baag9 (France), encore en lice
  124: bacot [2] (Espagne), encore en lice
  125: badalhoco345 (Portugal), encore en lice
  126: banchenson (Argentine), encore en lice
  127: bigkingtimeo (France), encore en lice
  128: bolariver (Portugal), encore en lice
  129: brunotcb (France), encore en lice
  130: budy_1236 (Espagne), encore en lice
  131: cadista95 [2] (Espagne), encore en lice
  132: caveman66000 [2] (France), encore en lice
  133: cerebrofrito [2] (Espagne), encore en lice
  134: chafih (France), encore en lice
  135: cherinac [2] (France), encore en lice
  136: cheutron (France), encore en lice
  137: chichologi (Espagne), encore en lice
  138: chipie1962 [2] (France), encore en lice
  139: chocolape (Espagne), encore en lice
  140: cisha [2] (Espagne), encore en lice
  141: claudmonetmaker (France), encore en lice
  142: cliper0305 [2] (Espagne), encore en lice
  143: colo1000282 (Espagne), encore en lice
  144: crabkalash (Espagne), encore en lice
  145: crazytimer [2] (Portugal), encore en lice
  146: cri.13400 (France), encore en lice
  147: dan41350 [2] (France), encore en lice
  148: danielle9315 (France), encore en lice
  149: danifb93 [2] (Portugal), encore en lice
  150: danydan382 [2] (France), encore en lice
  151: deca1310 (France), encore en lice
  152: diogoraposofsca (Portugal), encore en lice
  153: dionysos-53 [2] (France), encore en lice
  154: dj txerra73 (Espagne), encore en lice
  155: dneves123 (Portugal), encore en lice
  156: doc56760 (France), encore en lice
  157: eR_KaLi69 [2] (Espagne), encore en lice
  158: ecua517 [2] (Espagne), encore en lice
