PokerStars Tournoi #3937723052, No Limit Hold'em
  155: Miflet (France), 
  156: noeborges91 (Espagne), 
  157: pokerfarru99 (Espagne), 
  158: carloslova (Espagne), 
  159: m1111187 (Espagne), 
  160: RamboiaAA (Portugal), 
  161: kyaku402 (France), 
  162: Yiiifos (France), 
  163: MACEDO_TROFA (Portugal), 
  164: Sosopas (France), 
  165: nenamartin (Espagne), 
  166: Carine62953 (France), 
  167: RAMASKING (Espagne), 
  168: JnpcAimar (Portugal), 
  169: Gine902 (Espagne), 
  170: ANNI97438 (Réunion), 
  171: kakomoto78 (Espagne), 
  172: vitet1702@gmail (Espagne), 
  173: oraXam12 (France), 
  174: JMD006 (France), 
  175: Cheminster (Espagne), 
  176: arronte99 (Espagne), 
  177: juli_8022 (Espagne), 
  178: sebvador1978 (France), 
  179: zeliot1998 (Espagne), 
  180: _LiLM_BZH_ (France), 
  181: MMossoro8 (Portugal), 
  182: Pablete862 (Espagne), 
  183: 58ag9 (Portugal), 
  184: shooter82555 (France), 
  185: Punclout (France), 
  186: rohazon353535 (France), 
Vous avez terminé le tournoi (éliminé lors de la main #258220631885).


