PokerStars Tournoi #3508977864, No Limit Hold'em
Buy-in : €4.50/€0.50 EUR
1283 joueurs
Dotation totale : €5773.50 EUR 
Tournoi commencé 09/12/2022 17:00:00 CET [09/12/2022 11:00:00 ET]

  1: # BRUX010 # (Brésil), encore en lice
  2: **Osperamo** (Espagne), encore en lice
  3: 10redingtontomy [2] (Espagne), encore en lice
  4: 27nerub [2] (Portugal), encore en lice
  5: 5*4U (Portugal), encore en lice
  6: 6__CANTO__7 [2] (France), encore en lice
  7: @zagor@za (Espagne), encore en lice
  8: A.Mirassol [2] (Portugal), encore en lice
  9: AAlexEdu (Espagne), encore en lice
  10: AFPLS [2] (Espagne), encore en lice
  11: Agniela (France), encore en lice
  12: AlexDuarte15 (Portugal), encore en lice
  13: Allen.PK [2] (Portugal), encore en lice
  14: Andrea19972016 [2] (Portugal), encore en lice
  15: Arrugation (Espagne), encore en lice
  16: AwiitaninioO (Espagne), encore en lice
  17: BANE397 [2] (France), encore en lice
  18: Bambuk09 (Ukraine), encore en lice
  19: BenClash (France), encore en lice
  20: Beni3317 (France), encore en lice
  21: Bens DTC [2] (France), encore en lice
  22: Blackcaos84 [2] (Espagne), encore en lice
  23: BrAokiJr (Brésil), encore en lice
  24: BrunoPireeeees (Portugal), encore en lice
  25: Burn1ngKid (Kazakhstan), encore en lice
  26: C0ntroler2 [2] (Portugal), encore en lice
  27: CAL1DOS0 (Espagne), encore en lice
  28: CHAUNE666 (France), encore en lice
  29: Caiman DLGR [2] (Espagne), encore en lice
  30: Carolinaneves (Portugal), encore en lice
  31: Catricina (Portugal), encore en lice
  32: Cheky_xsam (Espagne), encore en lice
  33: Crinaboy (Portugal), encore en lice
  34: Dafolhaseca (Portugal), encore en lice
  35: Dama200006 (France), encore en lice
  36: DannySmile2.0 (Bélarus), encore en lice
  37: DanyNotorious [2] (Portugal), encore en lice
  38: DavGomez (Portugal), encore en lice
  39: Dawöl [2] (France), encore en lice
  40: DeMarDeRozan14 (Portugal), encore en lice
  41: DelCarmo10 (Portugal), encore en lice
  42: DonBessini (Portugal), encore en lice
  43: Duque_copas (Portugal), encore en lice
  44: EdekJ (Pologne), encore en lice
  45: ElZetita18 (Espagne), encore en lice
  46: Faquinha7 [2] (Portugal), encore en lice
  47: Fidelio7773 (Espagne), encore en lice
  48: Foskyy (Espagne), encore en lice
  49: FraGeL_30x [2] (Espagne), encore en lice
  50: GINTO66 (France), encore en lice
  51: GOLDORAK177 (France), encore en lice
  52: Giacons19 (France), encore en lice
  53: GimeMyGoldBack (Brésil), encore en lice
  54: Godess Maeve (Portugal), encore en lice
  55: Gu&Alex59 [2] (Portugal), encore en lice
  56: GumpForrest1 [2] (Kazakhstan), encore en lice
  57: Iagola89 (Espagne), encore en lice
  58: Ibiza furius (Espagne), encore en lice
  59: InkaPál (Hongrie), encore en lice
  60: Isadiva350 (France), encore en lice
  61: Ivanov814 (Espagne), encore en lice
  62: JA striker 14 (France), encore en lice
  63: JENNY CHULA (Espagne), encore en lice
  64: JOSINALLIN (Espagne), encore en lice
  65: JPRjunior (France), encore en lice
  66: Jalexis0912 (France), encore en lice
  67: JoelFpnf (Portugal), encore en lice
  68: Joko Bonito (Espagne), encore en lice
