PokerStars Tournoi #3696411618, No Limit Hold'em
Super Satellite
Buy-in : €0.90/€0.10 EUR
75 joueurs
Dotation totale : €100.00 EUR 
Tournoi cible #3696374145 Buy-in : €10.00 EUR
Tournoi commencé 13/01/2024 8:15:00 CET [13/01/2024 2:15:00 ET]

  1: ALSULE (Espagne), encore en lice
  2: Arofe (Espagne), encore en lice
  3: ArthurKnights (Espagne), encore en lice
  4: Barquets35 (Espagne), encore en lice
  5: Bat1969 (Espagne), encore en lice
  6: Borvos_52 (France), encore en lice
  7: ELPAKIKOS (Espagne), encore en lice
  8: FLO52000 (France), encore en lice
  9: KaZAillE (France), encore en lice
  10: Kika65 (Portugal), encore en lice
  11: Macloud293 (Portugal), encore en lice
  12: Makario97 (Espagne), encore en lice
  13: Markezado (Espagne), encore en lice
  14: Nikos33800 (France), encore en lice
  15: Patrail (France), encore en lice
  16: Riv3rSpir3 (France), encore en lice
  17: SQueezbliTZ (France), encore en lice
  18: Tiago Mokeko (Portugal), encore en lice
  19: ViktorPort (Portugal), encore en lice
  20: acedroped [2] (France), encore en lice
  21: aurel2328 (France), encore en lice
  22: buitrago80 (Espagne), encore en lice
  23: chewbaka74 (France), encore en lice
  24: cibor85 (Espagne), encore en lice
  25: clxxx3883 (Portugal), encore en lice
  26: coeurine03 [2] (France), encore en lice
  27: diogo74747 (Portugal), encore en lice
  28: fabreunion (France), encore en lice
  29: fanny02158 (France), encore en lice
  30: fasa1971 (Espagne), encore en lice
  31: fransegona (Espagne), encore en lice
  32: goztyx (France), encore en lice
  33: iñaki388 (Espagne), encore en lice
  34: jmo820 (France), encore en lice
  35: juankolombia (Espagne), encore en lice
  36: khama57 (France), encore en lice
  37: kmrrrr (Portugal), encore en lice
  38: leonhido10 (Espagne), encore en lice
  39: lucas6627167 (France), encore en lice
  40: marcoduart94 (Portugal), encore en lice
  41: maxs67.67 (France), encore en lice
  42: miyakiki (France), encore en lice
  43: narco197279 (France), encore en lice
  44: nezereau (France), encore en lice
  45: nico090540 (France), encore en lice
  46: nsanunaky (France), encore en lice
  47: oscar.87mad (Espagne), encore en lice
  48: oscar7811 (Espagne), encore en lice
  49: ptitounu (France), encore en lice
  50: robucop (Espagne), encore en lice
  51: romano326 (Espagne), encore en lice
  52: rrafae (Espagne), encore en lice
  53: sumatra78 (Espagne), encore en lice
  54: suujaa94 (Espagne), encore en lice
  55: thiberde (France), encore en lice
  56: tirsonieto (Espagne), encore en lice
  57: vajn1998 (Portugal), encore en lice
  58: w_b_75_f (France), encore en lice
  59: zoran-MTNG (France), encore en lice
  60: psychoman59 (France), 
  61: mamasita180 (Espagne), 
  62: Notready02 (France), 
  63: yepho64230 [2] (France), 
  64: c.sanchezzz (Espagne), 
  65: songoten73 (Espagne), 
  66: cuxara2011 (Espagne), 
  67: acedroped (France), 
  68: daviliyoo7 (Espagne), 
  69: yepho64230 (France), 
  70: coucou260976 (France), 
  71: Eltyranos2222 (France), 
  72: Boucle8 (France), 
  73: coeurine03 (France), 
  74: HKZ666 (France), 
  75: javierbarrio (Espagne), 
Vous avez terminé le tournoi (éliminé lors de la main #248242131540).


