PokerStars Tournoi #3515792905, No Limit Hold'em
  452: pinchop88 (Espagne), 
  453: ferrari27462 [2] (Portugal), 
  454: TR_farol (Portugal), 
  455: Califoc [2] (Espagne), 
  456: hablandoclaro (Espagne), 
  457: sapotuga2016 (Portugal), 
  458: Inthemoneybro (France), 
  459: lendi24 (Espagne), 
  460: Arconte_1 (Espagne), 
  461: sss_fx (Espagne), 
  462: Harry-Kilmer (Espagne), 
  463: Pszysienznyy (Brésil), 
  464: bridgtel (France), 
  465: 4-Bet Lights [2] (France), 
  466: masimas10 [2] (Espagne), 
  467: Cavahito (Brésil), 
  468: picudas (Espagne), 
  469: teufteuf69 [2] (France), 
  470: iDaleDuro! [2] (Portugal), 
  471: bouboux92 (France), 
  472: NicoSandraAE (France), 
  473: seb7300 (France), 
  474: raez_24 (Espagne), 
  475: kebaaaaaab (France), 
  476: Mexicano72 (Portugal), 
  477: TackoFold [2] (France), 
  478: vargas1485 (Espagne), 
  479: elbouricot (France), 
  480: jegagar76 [2] (Espagne), 
  481: Rudva [2] (Espagne), 
  482: jmi920 (France), 
  483: RONxVERDEx33 [2] (Espagne), 
  484: rasdeyombo (Espagne), 
  485: moon99dog (Portugal), 
  486: camaronmarly (Espagne), 
  487: rayen06 [2] (France), 
  488: Ms.AAudrey (Autriche), 
  489: banga210 (Brésil), 
  490: Arnoos777 [2] (France), 
  491: LeSamaritainFou [2] (France), 
  492: Ruben Fer100 (Portugal), 
  493: Davidson77777 (Espagne), 
  494: dekol13 [2] (France), 
  495: EshaWillyNMW (Martinique), 
  496: hugofmartins (Portugal), 
  497: OMa$$illiAS (France), 
  498: ruynama22 (Espagne), 
  499: rondom_hello (France), 
  500: Imyourbadbet (Espagne), 
  501: brutussse (France), 
  502: ricardofsc10 (Portugal), 
  503: HellMomow [2] (France), 
  504: Pringuel (Espagne), 
  505: BUBAVI1 (France), 
  506: RBrothers01013 [2] (Espagne), 
  507: Hégésippe (France), 
  508: jaibo777 (Espagne), 
  509: jsrcers (Espagne), 
  510: fulake1985 (Espagne), 
  511: roddypra87 (Brésil), 
  512: Mario-Bronx (Espagne), 
  513: LeKicker420 (Portugal), 
  514: renald.Jr302 (France), 
  515: romgaulois28 (France), 
  516: TeddyBear1987 (Lettonie), 
  517: aitor_serpa (Espagne), 
  518: lordroyal525 [2] (France), 
  519: zzzazzza1501 [2] (France), 
  520: FrAwtz (Brésil), 
  521: AAlexEdu (Espagne), 
  522: MuchBetterThanU (Brésil), 
  523: briidou [2] (France), 
  524: sensea13 [2] (France), 
  525: totoriina63300 (France), 
  526: vcones (Espagne), 
  527: Gunbat3t3 [2] (Portugal), 
  528: rfsoares202 (Brésil), 
  529: barbosa1984 (Portugal), 
  530: frkkkk (Brésil), 
  531: QueAbalo (Brésil), 
  532: HudGaloDoido (Brésil), 
  533: RoberHuracan (Espagne), 
  534: waden98 (Portugal), 
  535: callforshove (France), 
  536: pogo3869 (France), 
  537: alexmendes85 (Portugal), 
  538: samydu01 (France), 
  539: JPLPB (Portugal), 
  540: peperre35 (France), 
  541: RobertoCarlosRG (Espagne), 
  542: cleitoncj (Espagne), 
  543: Danigl_12 (Espagne), 
  544: CMBCosta (Portugal), 
  545: harris779 (France), 
  546: topchef23939 (Espagne), 
  547: DiogoEstevao (Portugal), 
  548: FigoFigueiredo (Brésil), 
  549: olidieu (France), 
  550: igesprocan (Espagne), 
  551: tchoukoulou [2] (France), 
  552: alloncloth (Portugal), 
  553: RAPP1 D AS (France), 
  554: friksou (France), 
  555: loveyoupoker88 (France), 
  556: 63Ernesto63 (Espagne), 
  557: bambou747 (France), 
  558: kpergon (Espagne), 
  559: pixmex23pt (Portugal), 
  560: amaumoo [2] (France), 
  561: ricardidi (France), 
  562: mimounet73 (France), 
  563: GABRYe1M. [2] (Portugal), 
  564: francesc8300 [2] (France), 
  565: ZoiM420 (Brésil), 
  566: josuescaler (Espagne), 
  567: BetSauvage [2] (France), 
  568: ImKvothe (Espagne), 
  569: zepek95150 [2] (France), 
  570: manuterium (Espagne), 
  571: DelCarmo10 [2] (Portugal), 
  572: picaro919 (Espagne), 
  573: SONIK_SH88 (Ukraine), 
  574: andreestevez (Espagne), 
  575: PCSOU [2] (France), 
  576: faresh33 (France), 
  577: Deviates [2] (Portugal), 
  578: mobydicko [2] (Espagne), 
  579: MirceaRad11 [2] (France), 
  580: blOr1nG (Espagne), 
  581: jonne légend [2] (France), 
  582: dugomeaux (France), 
  583: ÓscarSsilva (Portugal), 
  584: joni1a (Espagne), 
  585: Jagf0010 (Espagne), 
  586: Xavi_ptm [2] (Portugal), 
  587: RaiseU4Fun37 (Portugal), 
  588: caramel59 [2] (France), 
  589: kimbobongo [2] (Espagne), 
  590: fexzera77 (Brésil), 
  591: TiTanManshin1 (Monténégro), 
  592: bonzai0351 (France), 
  593: cedric2901 (France), 
  594: cuddershot [2] (France), 
  595: dr canutek (Espagne), 
  596: Polokeer [2] (Espagne), 
  597: quintas6 (Portugal), 
  598: mhutyop [2] (France), 
  599: headofcat777 [2] (France), 
  600: TheKraken77 [2] (Portugal), 
  601: Wydadj (France), 
  602: vakers (Espagne), 
  603: leon201601 [2] (France), 
  604: Flòki22 (Espagne), 
  605: johannap27 (France), 
  606: 77angevert77 [2] (France), 
  607: Richi785 (Espagne), 
  608: Pablo Amaringo [2] (Pologne), 
  609: g1rlsAreSolved [2] (Kazakhstan), 
  610: edueuropertence (Brésil), 
  611: velaskez66 (Portugal), 
  612: ACAPULCO7 (Espagne), 
  613: billyfumeta (Espagne), 
  614: lunandez (Espagne), 
  615: juanmclt (Brésil), 
  616: allinpor (Portugal), 
  617: gagaz36 (Réunion), 
  618: smithzer69000 (France), 
  619: Laora17 (France), 
  620: VitorMendes9 (Portugal), 
  621: potovore [2] (France), 
  622: soydragon64 [2] (Espagne), 
  623: GermanT55 [2] (Espagne), 
  624: PAIRKKAASTOR (France), 
  625: EVshka (Kazakhstan), 
  626: eldar_arkero (Espagne), 
  627: jojozer51 (France), 
  628: viceral [2] (France), 
  629: tchoukoulou (France), 
  630: ThBluffKing [2] (Portugal), 
  631: MarioDutraDF [2] (Brésil), 
  632: ucaforever21 [2] (France), 
  633: papeche259 (France), 
  634: STARSCHIPS70 [2] (France), 
  635: biorose68 (France), 
  636: CarloosAM (Brésil), 
  637: Ohm1995 [2] (France), 
  638: Dhp100173% [2] (France), 
  639: Slapper96 (Espagne), 
  640: djjohn40 [2] (France), 
  641: Sk-Oo8 [2] (France), 
  642: Ze_Bobby16 [2] (France), 
  643: nippssy216 (France), 
  644: virgil886 (France), 
  645: mlekevin (Guyane française), 
  646: jonazan_titi (Espagne), 
  647: neggativz (Ukraine), 
  648: wiggazflacko [2] (Portugal), 
  649: Frizen77 [2] (Portugal), 
  650: ze.vazz [2] (Portugal), 
  651: Koomto (France), 
  652: juli4142 [2] (Espagne), 
  653: tioira (Espagne), 
  654: cece30900 [2] (France), 
  655: serpeke95 (Espagne), 
  656: STARSCHIPS70 (France), 
  657: SpGregacido [2] (Espagne), 
  658: c.lopez_21 (Espagne), 
  659: csonny1977 (France), 
  660: fcabxavier97 [2] (Portugal), 
  661: baroumi (France), 
  662: bibilethug (France), 
  663: Noktambul (Espagne), 
  664: GermanT55 (Espagne), 
  665: DelCarmo10 (Portugal), 
  666: aldo76320 (France), 
  667: fapereira16 [2] (Portugal), 
  668: Andre.Arezes (Portugal), 
  669: rivelo31 (Espagne), 
  670: 14ToRo14 (Espagne), 
  671: markblaquier [2] (Espagne), 
  672: ganesha011 (Brésil), 
  673: Refug1e_Ukr (France), 
  674: mario_cup2 (Portugal), 
  675: iflypkindoor (France), 
  676: apirun (France), 
  677: PCSOU (France), 
  678: fransersas [2] (Espagne), 
  679: Romba094 (Portugal), 
  680: torriki9 [2] (Espagne), 
  681: barbaracab54 [2] (Portugal), 
  682: VinssoutIsBack (France), 
  683: YAYALOULOU [2] (France), 
  684: Holín (Espagne), 
  685: Hamlet.net [2] (Espagne), 
  686: TheZeste [2] (France), 
  687: Ranção14 (Portugal), 
  688: EVPRINCE (Kazakhstan), 
  689: lordroyal525 (France), 
  690: charlenekenzo [2] (France), 
  691: naikisES (Espagne), 
  692: SassaMendes (Brésil), 
  693: XxCiNcInNaTixX (France), 
  694: Coreos60 (France), 
  695: fuerzayfe18v (Espagne), 
  696: nuno_gsilva (Portugal), 
  697: 77angevert77 (France), 
  698: speedwill16 (France), 
  699: guydelor (France), 
  700: JAcKAD!T (France), 
  701: XXXXBorodaXXX (Espagne), 
  702: Oaza (Portugal), 
