PokerStars Tournoi #3755520206, No Limit Hold'em
Super Satellite
Buy-in : €0.90/€0.10 EUR
249 joueurs
Dotation totale : €224.10 EUR 
Tournoi cible #3755520082 Buy-in : €10.00 EUR
Tournoi commencé 23/05/2024 15:05:00 CET [23/05/2024 9:05:00 ET]

  1: 2bleplay (Espagne),  (qualifiés pour le tournoi cible)
  2: EROOOOOOOOOO (France),  (qualifiés pour le tournoi cible)
  3: KKmoussampAA (France),  (qualifiés pour le tournoi cible)
  4: RAPTOR974 (France),  (qualifiés pour le tournoi cible)
  5: Roget-Pica [2] (Espagne),  (qualifiés pour le tournoi cible)
  6: WhyNotParis (France),  (qualifiés pour le tournoi cible)
  7: brun0russ0 (Portugal),  (qualifiés pour le tournoi cible)
  8: calvo1974 (Espagne),  (qualifiés pour le tournoi cible)
  9: chiriaevnicolai (France),  (qualifiés pour le tournoi cible)
  10: chorny15 (Espagne),  (qualifiés pour le tournoi cible)
  11: jack9800 (Espagne),  (qualifiés pour le tournoi cible)
  12: javbeme (Espagne),  (qualifiés pour le tournoi cible)
  13: jessmanss (France),  (qualifiés pour le tournoi cible)
  14: jotaa1986 (Espagne),  (qualifiés pour le tournoi cible)
  15: layel1 (Espagne),  (qualifiés pour le tournoi cible)
  16: mikyto (Espagne),  (qualifiés pour le tournoi cible)
  17: pedrob200269 (Portugal),  (qualifiés pour le tournoi cible)
  18: psychoman59 (France),  (qualifiés pour le tournoi cible)
  19: reysky801 (Espagne),  (qualifiés pour le tournoi cible)
  20: suversionx (Espagne),  (qualifiés pour le tournoi cible)
  21: tontongreg (France),  (qualifiés pour le tournoi cible)
  22: tunel82 (Espagne),  (qualifiés pour le tournoi cible)
  23: BarbarrojaAA (Espagne), €4,10
  24: zolti3232 (France), 
  25: dumbnogoodnik (Espagne), 
  26: JM1319 (Espagne), 
  27: Calou66470 (France), 
  28: Silmaril9 (France), 
  29: juanpe736 (Espagne), 
  30: aterimiento (Espagne), 
  31: nicomathis02 (France), 
  32: Kashmir25 (France), 
  33: o0Lima0o77 (Portugal), 
  34: jpfig144 (Portugal), 
  35: negusando (Espagne), 
  36: popo62220 (France), 
  37: celestevw1988 [2] (Espagne), 
  38: lalourette (France), 
  39: bretzel91310 (France), 
  40: rekop_person (Espagne), 
  41: 92casir (Portugal), 
  42: SiLviu0410 (Espagne), 
  43: 2017550 [2] (Espagne), 
  44: jdvg74 (Espagne), 
  45: Ganimedes19 (Espagne), 
  46: usher99270 (Portugal), 
  47: chapu166 (Espagne), 
  48: MidoAone [2] (France), 
  49: FISHERMAN314101 [2] (France), 
  50: __outspoker_ (France), 
  51: smartroad34 (France), 
  52: eltemerariio (Espagne), 
  53: alpachemi2 (Espagne), 
  54: algarrobo238 (Espagne), 
  55: golfker (Espagne), 
  56: juanmipm9 (Espagne), 
  57: juanguedez99 (Espagne), 
  58: Losok Beson (Espagne), 
  59: 351MES (France), 
  60: wilmanskii21 (Espagne), 
  61: crls1903 (Espagne), 
  62: Tiana0408 (France), 
  63: FPK69 (France), 
  64: perantsap (Espagne), 
  65: citor13 (Espagne), 
  66: mazallus1 (Espagne), 
  67: Audgou (France), 
  68: chemanfetamina (Espagne), 
  69: chocolape [2] (Espagne), 
  70: Piolho_2301 (Portugal), 
  71: lit_-espino (Espagne), 
  72: 3Paulino (Portugal), 
  73: CHTIBET [2] (France), 
  74: bzh9329 (France), 
  75: sumar46 (Espagne), 
  76: NvrLkBck17 (France), 
  77: MagoLesCro (France), 
  78: hersantokent (France), 
  79: Goblinrom (Portugal), 
  80: Sebinou5913 (France), 
  81: chusiton (Espagne), 
  82: coltrane173 [2] (France), 
  83: alexgp_311 (Espagne), 
  84: resident5 (Espagne), 
  85: micra8081 (France), 
  86: C_grotesque (France), 
  87: computatriz (Espagne), 
  88: Taino048 (Espagne), 
  89: vendons (France), 
  90: dragonezuko (France), 
  91: IlWrUungglI (France), 
  92: k-r1m13 (France), 
  93: ZVN980 (Espagne), 
  94: D@vid077 (Espagne), 
  95: El_AXU (Espagne), 
  96: CocoStar82 [2] (Espagne), 
  97: Datak26 [2] (France), 
  98: limpiaciegas (Espagne), 
  99: ghanjaman007 (Espagne), 
  100: guidaruas (Portugal), 
  101: tomasesclapez (Espagne), 
  102: soniaop31 (Espagne), 
  103: Jacksss148 (France), 
  104: simyrluzo (Espagne), 
  105: Musho Naxete (Espagne), 
  106: Evenfin666 [2] (France), 
  107: er daviles95 (Espagne), 
  108: 7gilius7 (Espagne), 
  109: rubs86 (Espagne), 
  110: pitupetasAA (Espagne), 
  111: quentin746 (France), 
  112: gpn09asm (France), 
  113: Vansimetro (Espagne), 
  114: AM Nab (Portugal), 
  115: Deviates [2] (Portugal), 
  116: NoHayPlata22 (France), 
  117: ludocel335 (France), 
  118: -T0NT0NTITI- (France), 
  119: Cr1sk4 (Espagne), 
  120: Luckypuppets (Espagne), 
  121: ScraTT29 (France), 
  122: Sento212 (Espagne), 
  123: william1420 (Espagne), 
  124: Raise4funPKR (France), 
  125: mika790 (France), 
  126: ifrasan [2] (Espagne), 
  127: arekondo (Espagne), 
  128: chocolape (Espagne), 
  129: kkkero (Espagne), 
  130: Carlos 7777 (Espagne), 
  131: ceboya25 (Espagne), 
  132: aupak88 (France), 
  133: raijinqk (France), 
  134: julyb59 (France), 
  135: pokfootsong (France), 
  136: azuquita98 (Espagne), 
  137: Leñador#5 (Espagne), 
  138: MartinJariego (Espagne), 
  139: Jpiotre (Espagne), 
  140: ASKAMI (Portugal), 
  141: Emilio199897 (Espagne), 
  142: sunnysingh25 (Espagne), 
  143: Mysari [2] (France), 
  144: brazilien13 (France), 
  145: coltrane173 (France), 
  146: dinoute172 (France), 
  147: TINTIN772 (Espagne), 
  148: nor41 (Espagne), 
  149: Richiml99 (Espagne), 
  150: Magnum085 (Espagne), 
  151: bast879 (France), 
  152: ninja8100 (France), 
  153: teves7777 (Portugal), 
  154: angelminea (France), 
  155: ikard64 [2] (France), 
  156: marciafcarreira (Portugal), 
