PokerStars Tournoi #3501777338, No Limit Hold'em
Buy-in : €4.50/€0.50 EUR
533 joueurs
Dotation totale : €4000.00 EUR 
Tournoi commencé 27/11/2022 17:00:00 CET [27/11/2022 11:00:00 ET]

  1: # BRUX010 # (Brésil), encore en lice
  2: $WI$T@K7 (Pologne), encore en lice
  3: **Osperamo** (Espagne), encore en lice
  4: 00hrs (Brésil), encore en lice
  5: 00trabubu2425 (Espagne), encore en lice
  6: 1CAND100 (France), encore en lice
  7: 1GaLo2 (France), encore en lice
  8: 50williams50 (France), encore en lice
  9: 77angevert77 (France), encore en lice
  10: 8goodboy [2] (Espagne), encore en lice
  11: 8luffMoiPas (France), encore en lice
  12: AAchavflow [2] (Brésil), encore en lice
  13: AAvinceAARR (France), encore en lice
  14: ACAPULCO7 (Espagne), encore en lice
  15: ALAINNATURE (France), encore en lice
  16: AROD4REAL (Espagne), encore en lice
  17: AStars1500 (Ukraine), encore en lice
  18: AgentD77 (France), encore en lice
  19: Aipeyo (Espagne), encore en lice
  20: AleCJ1984 (Espagne), encore en lice
  21: Alex-Olin (Espagne), encore en lice
  22: AlexKrupnov (Ukraine), encore en lice
  23: Alexis222298 (France), encore en lice
  24: AndOlmI (Espagne), encore en lice
  25: AniimaXI (France), encore en lice
  26: Arozzzz (France), encore en lice
  27: Asya_xD (Ukraine), encore en lice
  28: Aupasc (France), encore en lice
  29: BERESHNOI (Espagne), encore en lice
  30: BWhaleroos (Finlande), encore en lice
  31: Bal5o (France), encore en lice
  32: Barracuda0707 (Kazakhstan), encore en lice
  33: Bashmachok10 (Kazakhstan), encore en lice
  34: BenClash (France), encore en lice
  35: BenG16 (France), encore en lice
  36: Bertybolmi [2] (Espagne), encore en lice
  37: BetSauvage (France), encore en lice
  38: Beu_c94800 (France), encore en lice
  39: Brok3nHeart (Lituanie), encore en lice
  40: CCGPUH (Espagne), encore en lice
  41: CHPAT34 (France), encore en lice
  42: CaRRRRadAS1 (France), encore en lice
  43: Caldereta (Espagne), encore en lice
  44: Califoc (Espagne), encore en lice
  45: Captnglou (France), encore en lice
  46: Carlos 7777 (Espagne), encore en lice
  47: Chiendog (Espagne), encore en lice
  48: ChiflyAtk (Espagne), encore en lice
  49: Chuckysupers (Espagne), encore en lice
  50: Ciarnor_AA (Espagne), encore en lice
  51: Clement2799 (France), encore en lice
  52: CyberMent (Ukraine), encore en lice
  53: D@RK$iD€R (Espagne), encore en lice
  54: DIMI_YOVI (Espagne), encore en lice
  55: DISTRAIDA69 [2] (Espagne), encore en lice
  56: DarkFish78 [2] (France), encore en lice
  57: Dawk1ns (Bélarus), encore en lice
  58: Dje77450 (France), encore en lice
  59: Djingo Star (France), encore en lice
  60: DontWorryP (Kazakhstan), encore en lice
  61: Dr.elfo (Espagne), encore en lice
  62: Dudduuu (Espagne), encore en lice
  63: Durable162 (Bélarus), encore en lice
  64: ElNoxoO (Espagne), encore en lice
  65: Elerson10_Es (Brésil), encore en lice
  66: Emi.1606 [2] (Espagne), encore en lice
  67: Enzaprost (France), encore en lice
  68: Esilva737 (France), encore en lice
  69: FAPAL1 (Espagne), encore en lice
  70: FXPrime (Ukraine), encore en lice
  71: Fabiomoraes7 (Brésil), encore en lice
  72: Favorness (Ukraine), encore en lice
  73: FeelsGoooodman (France), encore en lice
  74: FerD242 [2] (Espagne), encore en lice
  75: Fidelio7773 (Espagne), encore en lice
  76: Fishaldinh0 (Espagne), encore en lice
  77: FlipWinner82 (Monténégro), encore en lice
  78: FrAwtz (Brésil), encore en lice
  79: GASPARSAPO (Espagne), encore en lice
  80: GE2224 (France), encore en lice
  81: Goodlife_cs (Espagne), encore en lice
