PokerStars Tournoi #3858794029, No Limit Hold'em
Super Satellite
Buy-in : €0.90/€0.10 EUR
196 joueurs
Dotation totale : €176.40 EUR 
Tournoi cible #3858793942 Buy-in : €10.00 EUR
Tournoi commencé 18/02/2025 14:05:00 CET [18/02/2025 8:05:00 ET]

  1: 3rikk.gl (Espagne), encore en lice
  2: ABELEMY (Espagne), encore en lice
  3: AmauryToro (France), encore en lice
  4: Antuannn56 (Espagne), encore en lice
  5: AoMiNesTX (France), encore en lice
  6: CHUSCO1969 (Espagne), encore en lice
  7: Elkantarinn (France), encore en lice
  8: Evan17137 (France), encore en lice
  9: GELIDO1979 (Espagne), encore en lice
  10: Gibbon467 (France), encore en lice
  11: Hirawin (France), encore en lice
  12: Jacko19891004 [2] (Portugal), encore en lice
  13: Lima1934 (Portugal), encore en lice
  14: Lrklnaomr (France), encore en lice
  15: Marquitos333 (Espagne), encore en lice
  16: Melilla86 [2] (Espagne), encore en lice
  17: Pilul2801 (France), encore en lice
  18: R063R599 (Espagne), encore en lice
  19: RadisNoirs61 (France), encore en lice
  20: Reis0477 (Portugal), encore en lice
  21: Romerito8700 (Espagne), encore en lice
  22: SDCAPU (France), encore en lice
  23: Saludoedomanu19 (Espagne), encore en lice
  24: Sanina03 (Portugal), encore en lice
  25: TightyB0b (France), encore en lice
  26: TreQa03 [2] (France), encore en lice
  27: Zygopock [2] (France), encore en lice
  28: aferlop (Espagne), encore en lice
  29: alan_ibiza (Espagne), encore en lice
  30: asvca (Portugal), encore en lice
  31: badbeats7661 (France), encore en lice
  32: bigscam93 (France), encore en lice
  33: biscarro (France), encore en lice
  34: bocab38 (France), encore en lice
  35: carlosmolinicos (Espagne), encore en lice
  36: carlosxczn (Espagne), encore en lice
  37: cerise2711 (France), encore en lice
  38: chicettecappa (France), encore en lice
  39: chitlix (France), encore en lice
  40: chris41406 (France), encore en lice
  41: dinorimo (France), encore en lice
  42: doc56760 (France), encore en lice
  43: draw 3 cards (Espagne), encore en lice
  44: elboliche990 (Espagne), encore en lice
  45: grainedeneig [2] (France), encore en lice
  46: hol4mami [2] (Espagne), encore en lice
  47: ignasimiro [2] (Espagne), encore en lice
  48: jmpz30 (France), encore en lice
  49: juanra69 (Espagne), encore en lice
  50: judas33106 (Espagne), encore en lice
  51: jul7171 (France), encore en lice
  52: killMongers (Espagne), encore en lice
  53: laudac (France), encore en lice
  54: lkjhgf5316 (Espagne), encore en lice
  55: lmokie158 (France), encore en lice
  56: majking4 (France), encore en lice
  57: miguelarmijo (Espagne), encore en lice
  58: mitraviet94 (France), encore en lice
  59: odile54180 (France), encore en lice
  60: papou0851 (France), encore en lice
  61: perocoño0 (Espagne), encore en lice
  62: pgc10 (Portugal), encore en lice
  63: pmyjmr (France), encore en lice
  64: roms3412 (France), encore en lice
  65: satuxa (Portugal), encore en lice
  66: sec342014 (Espagne), encore en lice
  67: spartacus3000 (Portugal), encore en lice
  68: syrien69 (France), encore en lice
  69: t3rmi$tar (France), encore en lice
  70: toli150410 (Espagne), encore en lice
  71: tucompadre666 (Espagne), encore en lice
  72: username811 (Espagne), encore en lice
  73: usmchad32 (Portugal), encore en lice
  74: victillos94 (Espagne), encore en lice
  75: xiine1990 (Portugal), encore en lice
  76: zackman7522 (France), encore en lice
  77: psychoman59 (France), 
  78: danielbandeira (Portugal), 
  79: telo190502 (France), 
  80: r6c6rd6 (Espagne), 
  81: pingolin55 (Espagne), 
  82: Tasmania7 (Espagne), 
  83: vpg61 (Espagne), 
  84: Whatever2344 (France), 
  85: myfanch78 (France), 
  86: rac155 (France), 
  87: El_solitario_05 (Espagne), 
  88: galileu8787 (Portugal), 
  89: desharrapado [2] (Espagne), 
  90: parazozo (Espagne), 
  91: BigCash508 (France), 
  92: supercaru [2] (Espagne), 
  93: Ramoncpe [2] (Espagne), 
  94: er hachi (Espagne), 
  95: migol2909 (Portugal), 
  96: giorguio [2] (Espagne), 
  97: sglobo (Espagne), 
  98: HHH16 (Portugal), 
  99: Ricardof2000 (Portugal), 
  100: xsts4444 [2] (Espagne), 
  101: jeffbref (France), 
  102: gatigrande (Espagne), 
  103: Karmalandia111 [2] (Espagne), 
  104: xsts4444 (Espagne), 
  105: gabm1758 (France), 
  106: jcbharley (Espagne), 
  107: mistercap98 (Espagne), 
  108: 13LUNITA (Espagne), 
  109: mario@14344 (Portugal), 
  110: ivanvk1 [2] (Espagne), 
  111: dewdew54 (France), 
  112: grainedeneig (France), 
  113: Benedicto45 (Espagne), 
  114: calimarco (France), 
  115: ignasimiro (Espagne), 
  116: HALKIM2001 (Espagne), 
  117: Mago mangon [2] (Espagne), 
  118: supercaru (Espagne), 
  119: Melilla86 (Espagne), 
  120: totolino921 (France), 
  121: Cara Nalga90 (Espagne), 
  122: xoxy89 [2] (Espagne), 
  123: pokro792 (France), 
  124: Bonli95 (France), 
  125: desharrapado (Espagne), 
  126: BIBELTRON (Espagne), 
  127: elviss_1981 [2] (Espagne), 
  128: jonacrm (Espagne), 
  129: P11...12345 (Espagne), 
  130: Papydjo (France), 
  131: daannii3 (Espagne), 
  132: Dilerxs (Espagne), 
  133: giorguio (Espagne), 
  134: lefruiter (France), 
  135: lolo_28220 (France), 
  136: dmmg1990 (Espagne), 
  137: juanfranrd98 (Espagne), 
  138: axilou21 [2] (France), 
  139: ivanvk1 (Espagne), 
  140: ADB555 (France), 
  141: pepeperez964 (Espagne), 
  142: Van Ba$ten (Espagne), 
  143: zeca33 (Espagne), 
  144: ajg1292 (Espagne), 
  145: Rusty4Ryan (France), 
  146: javilinfer (Espagne), 
  147: OltionC [2] (France), 
  148: Mago mangon (Espagne), 
  149: hol4mami (Espagne), 
  150: jean-louis.p (France), 
  151: neneh_shuloh [2] (Espagne), 
  152: Cachorro544 (Espagne), 
  153: elviss_1981 (Espagne), 
  154: xoxy89 (Espagne), 
  155: Doninha1986 (Portugal), 
  156: TreQa03 (France), 
  157: Zygopock (France), 
  158: rapfull416 (Espagne), 
