PokerStars Tournoi #3835654516, No Limit Hold'em
Super Satellite
Buy-in : €0.90/€0.10 EUR
106 joueurs
Dotation totale : €95.40 EUR 
Tournoi cible #3835654419 Buy-in : €10.00 EUR
Tournoi commencé 25/12/2024 9:05:00 CET [25/12/2024 3:05:00 ET]

  1: 3P2s (Espagne), encore en lice
  2: AlexContrix (Espagne), encore en lice
  3: Alias Dennis (Espagne), encore en lice
  4: CanDyKasH (France), encore en lice
  5: Chuflasbetis (Espagne), encore en lice
  6: DANyDAN1209 (France), encore en lice
  7: DeenBurigo [2] (France), encore en lice
  8: GOLDEN164 (Espagne), encore en lice
  9: JackOmbre (France), encore en lice
  10: Jteclickclak (France), encore en lice
  11: Lisienf (France), encore en lice
  12: Makiki42 (France), encore en lice
  13: Manolooooo13 (France), encore en lice
  14: MeTuezPas (France), encore en lice
  15: Megiusftv (Espagne), encore en lice
  16: MoxElHermox (Espagne), encore en lice
  17: N3xtTIm35 (Espagne), encore en lice
  18: Pipete18 (Espagne), encore en lice
  19: StarsFCP (Portugal), encore en lice
  20: Stockfish03 [2] (France), encore en lice
  21: SundayPlayer38 (France), encore en lice
  22: Verssetti (Espagne), encore en lice
  23: Willow1110 (France), encore en lice
  24: Yakasuivre (France), encore en lice
  25: alaoui17 (Espagne), encore en lice
  26: alfon2782 (Espagne), encore en lice
  27: andreufv8 (Espagne), encore en lice
  28: biindiit59310 (France), encore en lice
  29: bond238 (Portugal), encore en lice
  30: braz142 (Portugal), encore en lice
  31: carlito1986 [2] (Espagne), encore en lice
  32: cavatita (France), encore en lice
  33: chemandosky (Espagne), encore en lice
  34: clement594303 (France), encore en lice
  35: darjee450 (France), encore en lice
  36: didaca74 (Espagne), encore en lice
  37: dricdu30 (France), encore en lice
  38: euklidesides (Espagne), encore en lice
  39: felixbaixas (France), encore en lice
  40: franjalv (Espagne), encore en lice
  41: galliasse (France), encore en lice
  42: games13140 [2] (France), encore en lice
  43: gerardo11111 (Espagne), encore en lice
  44: jejbond91 (France), encore en lice
  45: jhon nuch (Espagne), encore en lice
  46: jm3467 (France), encore en lice
  47: jus2cho7 (France), encore en lice
  48: karoligar (Espagne), encore en lice
  49: kykyrak (France), encore en lice
  50: lkjhgf5316 (Espagne), encore en lice
  51: marbella8586 (Espagne), encore en lice
  52: mariaelish (Portugal), encore en lice
  53: masimas10 (Espagne), encore en lice
  54: mimi5766 (France), encore en lice
  55: orquidea71 (Espagne), encore en lice
  56: oskar4A (Espagne), encore en lice
  57: partirtd (Portugal), encore en lice
  58: pepelitrosg (Espagne), encore en lice
  59: phxchef (Espagne), encore en lice
  60: piscou06500 (France), encore en lice
  61: rafaesoeso (Espagne), encore en lice
  62: rodelin59 (France), encore en lice
  63: tsetse1205 (France), encore en lice
  64: yajisss [2] (Espagne), encore en lice
  65: psychoman59 (France), 
  66: fermin080784 (Espagne), 
  67: bingo060374 (France), 
  68: Stockfish03 (France), 
  69: Gintixxx (France), 
  70: manuelcan3 (Espagne), 
  71: fredaco88 [2] (Espagne), 
  72: Daniel15cr (Espagne), 
  73: dantito76 (Espagne), 
  74: yajisss (Espagne), 
  75: Fran_GuerRu (Espagne), 
  76: carlito1986 (Espagne), 
  77: VMHHDS (Espagne), 
  78: papounet42 (France), 
  79: incliza30 (Espagne), 
  80: fredaco88 (Espagne), 
  81: loupepos (France), 
  82: SSchultz2323 (Portugal), 
  83: DeenBurigo (France), 
  84: Ctroplachance (France), 
  85: didou84300 (France), 
  86: pescador696 (Portugal), 
  87: farout38 (France), 
  88: Nk0d (France), 
  89: soybeticodeu (Espagne), 
  90: Dopirano (France), 
  91: SUPERMOUTONAA (France), 
  92: xPique1997 (Espagne), 
  93: rguilleni (Espagne), 
  94: bobrams [2] (France), 
  95: diamantina66 (France), 
  96: titón (Espagne), 
  97: vfi123 (Portugal), 
  98: games13140 (France), 
  99: Benjben226 (France), 
  100: jesusgp5 (Espagne), 
  101: bobrams (France), 
  102: rudi967977 (Espagne), 
  103: luismiguelme (Espagne), 
  104: FullQu333 (Espagne), 
  105: damess67600 (France), 
  106: raulvareaa (Espagne), 
Vous avez terminé le tournoi (éliminé lors de la main #254015285269).


