PokerStars Tournoi #3583698808, No Limit Hold'em
  53: Franki1972 (France), encore en lice
  54: GAIA484 (Espagne), encore en lice
  55: GGPOKST (France), encore en lice
  56: GHOSTPOKER73 (Portugal), encore en lice
  57: GRAND SACHEM (France), encore en lice
  58: Gatuso4488 (Espagne), encore en lice
  59: Gimanos (Portugal), encore en lice
  60: GodPulpo [2] (Espagne), encore en lice
  61: HAPPYLIFE973 (Guyane française), encore en lice
  62: Hulkesmag215 (Portugal), encore en lice
  63: Hégésippe [2] (France), encore en lice
  64: ISSNIPE (France), encore en lice
  65: Ierogliff07 (Kazakhstan), encore en lice
  66: Invicto1893 (Portugal), encore en lice
  67: Irina2050 (Espagne), encore en lice
  68: Ivailo2k (Espagne), encore en lice
  69: JD334433 (France), encore en lice
  70: JMDuarte8 (Portugal), encore en lice
  71: JONASgod451 (Portugal), encore en lice
  72: JPH74 (France), encore en lice
  73: JUANDGA61 (Espagne), encore en lice
  74: Jose santaims (Espagne), encore en lice
  75: Jotajorg (Portugal), encore en lice
  76: Juretu (Espagne), encore en lice
  77: KKoyotexxx (Espagne), encore en lice
  78: KT_varry (France), encore en lice
  79: Konopl9nko (Ukraine), encore en lice
  80: Kuala2022 (Portugal), encore en lice
  81: L' Emir Abel (France), encore en lice
  82: LASTWORLD (Espagne), encore en lice
  83: LATCA [2] (Espagne), encore en lice
  84: LULU70000 [2] (France), encore en lice
  85: Lagoutte97 (Portugal), encore en lice
  86: LeKKdenAA (France), encore en lice
  87: Lhamu2as (Portugal), encore en lice
  88: Limonrus89 (Espagne), encore en lice
  89: LlucasOG10 (France), encore en lice
  90: Lucho30310 (France), encore en lice
  91: Lucio_9000 (Brésil), encore en lice
  92: MAITREYODA97125 (Guadeloupe), encore en lice
  93: MARCUXXX47 (Espagne), encore en lice
  94: MB44600 (France), encore en lice
  95: MESTRE1957 (Portugal), encore en lice
  96: MORELAND999 (Espagne), encore en lice
  97: MadLit00 (Espagne), encore en lice
  98: MegaXaker (Bélarus), encore en lice
  99: Mia031829 (Espagne), encore en lice
  100: Mikaieul (France), encore en lice
  101: Moneymake577 [2] (France), encore en lice
  102: MrJoBangles (France), encore en lice
  103: Musya0528 [2] (France), encore en lice
  104: Mysterian29 (France), encore en lice
  105: NAlmeida80 (Portugal), encore en lice
  106: NHI1 (Portugal), encore en lice
  107: NITN3UQ (France), encore en lice
  108: Nach709 [2] (Espagne), encore en lice
  109: NoPassNo (France), encore en lice
  110: OnlyDZ (France), encore en lice
  111: OpT78 (France), encore en lice
  112: Optimus8154 [2] (Espagne), encore en lice
  113: POUNDSANDEUROS1 (Espagne), encore en lice
  114: PWSPABIJU (Portugal), encore en lice
  115: Paco77500 [2] (France), encore en lice
  116: PaquidermeMS [2] (Portugal), encore en lice
  117: Peko1488 (Ukraine), encore en lice
  118: Pi odx (Portugal), encore en lice
  119: Pinocchio1951 [2] (Espagne), encore en lice
  120: Prezeh (Espagne), encore en lice
  121: Principe0812 [2] (Portugal), encore en lice
  122: Quentino10 (France), encore en lice
  123: QuietEnvoy10 (Portugal), encore en lice
  124: ROSSIMOD (France), encore en lice
  125: RUSHUNG (France), encore en lice
  126: RaiseMachi (Ukraine), encore en lice
  127: Raitan53 (Espagne), encore en lice
  128: Ramosss18 (France), encore en lice
  129: Relaxeasy (Portugal), encore en lice
  130: Requin1234fr (France), encore en lice
  131: Rjsilva14 (Portugal), encore en lice
  132: Rounder23320 (France), encore en lice
  133: Roxodelico (Portugal), encore en lice
  134: S1nn_Fe1nya [2] (Kirghizistan), encore en lice
  135: SHARKOS54 (France), encore en lice
  136: SR96100 (France), encore en lice
  137: SYL197207 [2] (France), encore en lice
  138: Socio2k (Espagne), encore en lice
  139: SomePKRplayer (France), encore en lice
  140: Sonofagun27 (Portugal), encore en lice
  141: StaL Tr1dent (Ukraine), encore en lice
  142: TASKAROS (France), encore en lice
  143: Taichiman27 (Portugal), encore en lice
  144: Taltsy (Espagne), encore en lice
  145: TamoPunk [2] (France), encore en lice
  146: TheBerts17 (France), encore en lice
  147: TiagoB9222 (Portugal), encore en lice
  148: Tirrimi8917 (France), encore en lice
  149: Tokpokki (Ukraine), encore en lice
  150: Tomaripilon (France), encore en lice
  151: Tony974974 (France), encore en lice
  152: TonyheadsupA (Espagne), encore en lice
  153: Triniton13011 (France), encore en lice
  154: Tu§cH21 [2] (Portugal), encore en lice
  155: Txelis31580 [2] (Espagne), encore en lice
  156: VirGile021 (France), encore en lice
  157: Vouiiiii (France), encore en lice
  158: WizzleGizzle [2] (Portugal), encore en lice
  159: Xenocq (France), encore en lice
  160: XxSuperLopezxX [2] (Espagne), encore en lice
  161: YoNkY00 (Espagne), encore en lice
  162: Yuyuwana (Espagne), encore en lice
  163: Zarco2002 (Espagne), encore en lice
  164: Zenforwin (France), encore en lice
  165: aannaannaa (Espagne), encore en lice
  166: abiecte [2] (Portugal), encore en lice
  167: acrisdu11 (France), encore en lice
  168: af4141 (France), encore en lice
  169: agustin0181 (Espagne), encore en lice
  170: alanice06 (France), encore en lice
  171: alidordux (Espagne), encore en lice
  172: alphamantra [2] (France), encore en lice
  173: alvaroo_gb (Espagne), encore en lice
  174: amorcito911 [2] (Espagne), encore en lice
  175: anges85 (France), encore en lice
  176: asbest61 (Espagne), encore en lice
  177: asson105 (France), encore en lice
  178: balboa13009 (France), encore en lice
  179: barnavel (Portugal), encore en lice
  180: bartow91 (France), encore en lice
  181: bidouille5168 (France), encore en lice
  182: black1deker (Réunion), encore en lice
  183: booster74 (France), encore en lice
  184: borniolle (France), encore en lice
  185: bradyal35 (France), encore en lice
  186: braxo23 (Espagne), encore en lice
  187: bunelolo (France), encore en lice
  188: búho 27 (Espagne), encore en lice
  189: c6denza (Portugal), encore en lice
  190: caldesito (Espagne), encore en lice
  191: caoxvivo (Espagne), encore en lice
  192: carlospaxeco (Espagne), encore en lice
  193: chatel214 [2] (France), encore en lice
  194: chicettecappa (France), encore en lice
  195: chuskyrinsky (Espagne), encore en lice
  196: claudita888 (Espagne), encore en lice
  197: cloruro87 (Espagne), encore en lice
  198: cntenza (France), encore en lice
  199: conchita202 [2] (Espagne), encore en lice
  200: costajugaad (Portugal), encore en lice
  201: crazymad90 (France), encore en lice
  202: crocro5100 (France), encore en lice
  203: cross715 (France), encore en lice
  204: cunylingos (Portugal), encore en lice
  205: d4rkp1nk (France), encore en lice
  206: dami3243 [2] (Espagne), encore en lice
  207: danielou31 [2] (France), encore en lice
  208: davidbacareu (Espagne), encore en lice
  209: davidlgc833 (Espagne), encore en lice
  210: ddtt176 (France), encore en lice
  211: derherrmeister (France), encore en lice
  212: didzsouza88 (Brésil), encore en lice
  213: doc56760 [2] (France), encore en lice
  214: doc63sb (France), encore en lice
  215: dolareseuros [2] (Espagne), encore en lice
  216: dolores31220 (Espagne), encore en lice
  217: domdz29 (France), encore en lice
  218: donnTsou (France), encore en lice
  219: drax1496 [2] (France), encore en lice
  220: duendebc (Espagne), encore en lice
  221: easyrock10 (Portugal), encore en lice
  222: efeson (Espagne), encore en lice
  223: el hornikooo [2] (Espagne), encore en lice
  224: el.chaves11 (Espagne), encore en lice
  225: elpalau [2] (Espagne), encore en lice
  226: emmili69 (Espagne), encore en lice
  227: emyjuan [2] (Espagne), encore en lice
  228: er_vizcaino (Espagne), encore en lice
  229: erganiv902 (Portugal), encore en lice
  230: euskalRamses (Espagne), encore en lice
  231: evo1313 (France), encore en lice
  232: fckunhaa (Espagne), encore en lice
  233: feron le bon (France), encore en lice
  234: follitude (France), encore en lice
  235: franck764 (France), encore en lice
  236: funebre111 (Espagne), encore en lice
  237: game37 (Espagne), encore en lice
  238: garriga1959 [2] (Espagne), encore en lice
  239: gaspardino [2] (France), encore en lice
  240: gatoleon16v [2] (Espagne), encore en lice
  241: grandpere44 [2] (France), encore en lice
  242: greguss11 (France), encore en lice
  243: grimazo14 [2] (Espagne), encore en lice
  244: gringo106 (Espagne), encore en lice
  245: grrrrrr114 (France), encore en lice
  246: guillemst (Espagne), encore en lice
  247: guyr1938 (France), encore en lice
  248: harrision59 [2] (France), encore en lice
  249: herrade68 (France), encore en lice
  250: ifif4700 [2] (France), encore en lice
  251: ikerkoko (Espagne), encore en lice
  252: insane.shao (France), encore en lice
  253: iratxesal99 (Espagne), encore en lice
  254: ivansansan (Espagne), encore en lice
  255: jackdemon666 (Espagne), encore en lice
  256: jamlab [2] (France), encore en lice
  257: jatpp (Espagne), encore en lice
  258: javiymarga (Espagne), encore en lice
  259: jigsow92 (France), encore en lice
  260: jnascimento1965 [2] (Portugal), encore en lice
  261: joaominorca (Portugal), encore en lice
  262: jodankim (France), encore en lice
  263: joni8774 (Espagne), encore en lice
  264: jordiarnau (Espagne), encore en lice
  265: jorge23747 (Espagne), encore en lice
  266: jorgito5 (Espagne), encore en lice
  267: jorolga (Espagne), encore en lice
  268: jtm8 (Espagne), encore en lice
  269: jtocaous (Espagne), encore en lice
  270: juanche007 (Espagne), encore en lice
  271: juanito11255 (Espagne), encore en lice
  272: juanmipm9 (Espagne), encore en lice
  273: karatkid84 (France), encore en lice
  274: keja2903 (France), encore en lice
  275: kevenlil (France), encore en lice
  276: kiddingstars (Portugal), encore en lice
  277: kiko_batillo (Espagne), encore en lice
  278: killerunbudah (Espagne), encore en lice
  279: killofpok (France), encore en lice
  280: kno2626 (Espagne), encore en lice
  281: lamuerta8300 (France), encore en lice
  282: land3 (Portugal), encore en lice
  283: lasconiti (France), encore en lice
  284: lechat2803 (France), encore en lice
  285: ledignois [2] (France), encore en lice
  286: lehoussine (France), encore en lice
  287: lejcosta [2] (Portugal), encore en lice
  288: lifeofbruno (Portugal), encore en lice
  289: lindacoaxon (Espagne), encore en lice
  290: loranh59 (France), encore en lice
  291: louisdestouches [2] (France), encore en lice
  292: lubian8 (Espagne), encore en lice
  293: lugowax (Espagne), encore en lice
  294: luiscpm_10 (Portugal), encore en lice
  295: luisell0b0 (Espagne), encore en lice
  296: machino169 (Espagne), encore en lice
  297: maclanic (France), encore en lice
  298: maeva163 (France), encore en lice
  299: mal_olivier (France), encore en lice
  300: mandarim73 (Portugal), encore en lice
  301: mangeurdeloutre (France), encore en lice
  302: marcmanaman (Espagne), encore en lice
  303: marcossg12 (Espagne), encore en lice
  304: mariconch (France), encore en lice
  305: marilo40 [2] (Espagne), encore en lice
  306: matbb146 (France), encore en lice
  307: matou0708 (France), encore en lice
  308: maxime420287 (France), encore en lice
  309: maxmax10021987 (France), encore en lice
  310: melissa546 (France), encore en lice
  311: metra72 (Espagne), encore en lice
  312: michibidou50 (France), encore en lice
  313: mohican3000 [2] (France), encore en lice
  314: moll11 (Espagne), encore en lice
  315: monisio (Espagne), encore en lice
  316: montañero911 (Espagne), encore en lice
  317: nayse110606 [2] (Espagne), encore en lice
  318: neobomber89 (Espagne), encore en lice
  319: neuneu031 (France), encore en lice
  320: nickave33 (Portugal), encore en lice
  321: nicoskun313 (Espagne), encore en lice
  322: noelhuergo (Espagne), encore en lice
  323: nohmed (France), encore en lice
  324: noich6969 (France), encore en lice
  325: nuk52 (Espagne), encore en lice
  326: oizoo86 (France), encore en lice
  327: orenraG (France), encore en lice
  328: oxxMPxxo (France), encore en lice
  329: paloerandio (Espagne), encore en lice
  330: palombe78 (France), encore en lice
  331: panel06 (France), encore en lice
  332: papou0851 (France), encore en lice
  333: papy-sophie (France), encore en lice
  334: pedroppr (Espagne), encore en lice
  335: pero_dndevas (Espagne), encore en lice
  336: philoup3 (France), encore en lice
  337: pierre241 (France), encore en lice
  338: pingala11 [2] (France), encore en lice
  339: pipipi921 (Espagne), encore en lice
  340: pjorgeoliveira (Portugal), encore en lice
  341: pokalexy (France), encore en lice
  342: pokerPO66 [2] (France), encore en lice
  343: pokpok76100 (France), encore en lice
  344: pompier026 (Portugal), encore en lice
  345: puttoAle (Espagne), encore en lice
  346: quimml9 (Espagne), encore en lice
  347: quiqueosa98 (Espagne), encore en lice
  348: rafagrao (Espagne), encore en lice
  349: raga1963 (Espagne), encore en lice
  350: revenge760 (Espagne), encore en lice
  351: reycreem! [2] (Espagne), encore en lice
  352: ribas2803 (Portugal), encore en lice
  353: richa75 (France), encore en lice
  354: rocha311 (Portugal), encore en lice
  355: rochebaron (France), encore en lice
  356: rokustkd (Espagne), encore en lice
  357: rorudo [2] (Espagne), encore en lice
  358: salino45000 [2] (France), encore en lice
  359: salmitre (France), encore en lice
  360: selmoelmas (Espagne), encore en lice
  361: shikho666 (Espagne), encore en lice
  362: smakovitch (France), encore en lice
  363: soffs7 (Espagne), encore en lice
  364: soleilarum (France), encore en lice
  365: sonsonete19 (Espagne), encore en lice
  366: staryves [2] (France), encore en lice
  367: stylton98 (France), encore en lice
  368: suxsun (France), encore en lice
  369: tascinko (Espagne), encore en lice
  370: tedacuen [2] (Espagne), encore en lice
  371: therealcrack [2] (Portugal), encore en lice
  372: thierryaze (France), encore en lice
  373: thonyls76 (France), encore en lice
  374: tigerland29 [2] (France), encore en lice
  375: tigresse23 (France), encore en lice
  376: titipok19 (France), encore en lice
  377: tommyboss1090 (Espagne), encore en lice
  378: tomtado (France), encore en lice
  379: toticarlos [2] (Espagne), encore en lice
  380: tp123987 (Espagne), encore en lice
  381: tranquille41 (France), encore en lice
  382: traudampesoj (Espagne), encore en lice
  383: trece13negro (Espagne), encore en lice
  384: tryagain7676 (France), encore en lice
  385: tsunamy01 (Brésil), encore en lice
  386: uc591 (Espagne), encore en lice
  387: urubull (Espagne), encore en lice
  388: usmea ojetes 09 (Espagne), encore en lice
  389: vcfpedro92 (Espagne), encore en lice
  390: vicgarpe [2] (Espagne), encore en lice
  391: vitalhigato (France), encore en lice
  392: voolken (Portugal), encore en lice
  393: winwin3092 [2] (France), encore en lice
  394: wiplass (Espagne), encore en lice
  395: xDOLLSx (France), encore en lice
  396: xLousadax (Portugal), encore en lice
  397: xiba123 (Espagne), encore en lice
  398: xiriman (Espagne), encore en lice
  399: xukuese [2] (Espagne), encore en lice
  400: yendorSA (Espagne), encore en lice
  401: yolelito (Espagne), encore en lice
  402: yuyo220 (Espagne), encore en lice
  403: zarraka (France), encore en lice
  404: ze4939 [2] (Portugal), encore en lice
  405: zed13 (Portugal), encore en lice
  406: zilez (Espagne), encore en lice
  407: zokerbond (France), encore en lice
  408: zurab11211 (Azerbaïdjan), encore en lice
  409: ~ F ~ 2352629 (France), encore en lice
  410: psychoman59 (France), 
  411: lies251088 (France), 
  412: kikoman380 [2] (Espagne), 
  413: wendy59600 (France), 
  414: ifif4700 (France), 
  415: el hornikooo (Espagne), 
  416: jamlab (France), 
  417: maugeais (France), 
  418: Hégésippe (France), 
  419: mike/de/mars [2] (France), 
  420: REISFT (Portugal), 
  421: grandpere44 (France), 
  422: gorlfitss99 [2] (Espagne), 
  423: dolareseuros (Espagne), 
  424: elpalau (Espagne), 
  425: Mariluz60 (Espagne), 
  426: Diablexis (France), 
  427: byKranK [2] (Espagne), 
  428: Cmllf2312 (France), 
  429: Xanelas98 (Espagne), 
  430: HEISUKEHONDA (Portugal), 
  431: cherinac [2] (France), 
  432: Ezgaziado [2] (Portugal), 
  433: whitewidowsx (France), 
  434: tojolopes (Portugal), 
  435: bersatur [2] (Espagne), 
  436: CRISFLO900 (Espagne), 
  437: ze4939 (Portugal), 
  438: TealksBen [2] (France), 
  439: gatoleon16v (Espagne), 
  440: ecua517 [2] (Espagne), 
  441: cherinac (France), 
  442: danielou31 (France), 
  443: BRINDILLE83 (France), 
  444: C0y0te_27 (France), 
  445: BelFontes (Brésil), 
  446: bessy780 (Espagne), 
  447: Moneymake577 (France), 
  448: Psihrazb0r (Ukraine), 
  449: gusom13 [2] (France), 
  450: fefeking88 (Argentine), 
  451: Craps06220 (France), 
  452: doverrr40 (Espagne), 
  453: CyxouJ (Ukraine), 
  454: jules29071984 (France), 
  455: numanhot [2] (France), 
  456: parvalhao (Portugal), 
  457: vicgarpe (Espagne), 
  458: FloO114 (France), 
  459: rorudo (Espagne), 
  460: lau110406 (Espagne), 
  461: Musya0528 (France), 
  462: dias1504 (France), 
  463: fulanita59 (France), 
  464: winwin3092 (France), 
  465: LATCA (Espagne), 
  466: mario45130 (France), 
  467: Laika24 [2] (Espagne), 
  468: joananjannai (Espagne), 
  469: NIDIAHaizea (Espagne), 
  470: xukuese (Espagne), 
  471: Tu§cH21 (Portugal), 
  472: WrFr (France), 
  473: alphamantra (France), 
  474: staryves (France), 
  475: reycreem! (Espagne), 
  476: Nuriaqui (Espagne), 
  477: byKranK (Espagne), 
  478: FaustoBagauda (Espagne), 
  479: LULU70000 (France), 
  480: nayse110606 (Espagne), 
  481: gaspardino (France), 
  482: Garprinzs1 (France), 
  483: numanhot (France), 
  484: marilo40 (Espagne), 
  485: papi13729 (France), 
  486: Le Bruscain 83 [2] (France), 
  487: olijmandrea (Espagne), 
  488: RA TA CAS [2] (Espagne), 
  489: salino45000 (France), 
  490: toticarlos (Espagne), 
  491: One32112 (Ukraine), 
  492: therealcrack (Portugal), 
  493: yo mismo701 (Espagne), 
  494: pastion (Espagne), 
  495: Rodrigo80904 [2] (France), 
  496: JacintoMedeiros (Portugal), 
  497: Amerandam (France), 
  498: gusom13 (France), 
  499: GodPulpo (Espagne), 
  500: Ezgaziado (Portugal), 
  501: IIILMBIII (France), 
  502: rafaesoeso [2] (Espagne), 
  503: TheLitchiKing (France), 
  504: mariaaa1313 [2] (France), 
  505: chatel214 (France), 
  506: 845ft [2] (France), 
  507: martinmx5 (Espagne), 
  508: Perceval87 [2] (France), 
  509: jean jenny [2] (France), 
  510: lucho35320 [2] (France), 
  511: pissku [2] (Espagne), 
  512: O.Muñoz14 [2] (Espagne), 
  513: Le Bruscain 83 (France), 
  514: Lb1666699 (France), 
  515: lmrmm [2] (Portugal), 
  516: drax1496 (France), 
  517: CerealPT (Portugal), 
  518: jean jenny (France), 
  519: MixtoVII [2] (Espagne), 
  520: speedwill16 (France), 
  521: mike/de/mars (France), 
  522: ARRASOO (Espagne), 
  523: ilfamosso (France), 
  524: pingala11 (France), 
  525: luyi-3112 [2] (Espagne), 
  526: prixaprixa (France), 
  527: conchita202 (Espagne), 
  528: elsetero901 [2] (Espagne), 
  529: TamoPunk (France), 
  530: tigerland29 (France), 
  531: kapofurtive [2] (Espagne), 
  532: Gazef (Portugal), 
  533: Principe0812 (Portugal), 
  534: mariohoms [2] (Espagne), 
  535: sebastien0407 [2] (France), 
  536: Pinocchio1951 (Espagne), 
  537: mariaaa1313 (France), 
  538: elsetero901 (Espagne), 
  539: Cello33170 (France), 
  540: CRYA1304 [2] (Espagne), 
  541: mario31silva (France), 
  542: olcebe (France), 
  543: PaquidermeMS (Portugal), 
  544: romain1015 (France), 
  545: thekingmonkey (Espagne), 
  546: RA TA CAS (Espagne), 
  547: kikoman380 (Espagne), 
  548: amorcito911 (Espagne), 
  549: Arega040 (Portugal), 
  550: pissku (Espagne), 
  551: gorlfitss99 (Espagne), 
  552: FADISA (Espagne), 
  553: ant1mic [2] (France), 
  554: luyi-3112 (Espagne), 
  555: Florentywit95 (France), 
  556: Nach709 (Espagne), 
  557: rosa2325 (Espagne), 
  558: Paco77500 (France), 
  559: adsoxoc (France), 
  560: TealksBen (France), 
  561: 66RERE (France), 
  562: portos6261 [2] (France), 
  563: Paulo88Santos (Portugal), 
  564: Perceval87 (France), 
  565: Lucifer787 [2] (France), 
  566: alessiita20 (Espagne), 
  567: yescode19 [2] (France), 
  568: Txelis31580 (Espagne), 
  569: mastrcuk (France), 
  570: Sardaukar1996 (Espagne), 
  571: MrMorapio (Espagne), 
  572: d4ny1000000 (Espagne), 
  573: louisdestouches (France), 
  574: gregoss054 (France), 
  575: Optimus8154 (Espagne), 
  576: rafaesoeso (Espagne), 
  577: phr910 (Espagne), 
  578: kapofurtive (Espagne), 
  579: Semreh99 [2] (France), 
  580: lmrmm (Portugal), 
  581: QuesoFresko (Espagne), 
  582: Gwendo66 (France), 
  583: Natele67 (France), 
  584: BRACK001847 (France), 
  585: XxSuperLopezxX (Espagne), 
  586: emyjuan (Espagne), 
  587: Rodrigo80904 (France), 
  588: ledieuelephant (France), 
  589: Oliv_Badbeat (France), 
  590: sebastien0407 (France), 
  591: ivancin24 [2] (Espagne), 
  592: Sr-Calhau (Portugal), 
  593: mohican3000 (France), 
  594: night_dark6 (Portugal), 
  595: garriga1959 (Espagne), 
  596: harrision59 (France), 
  597: SYL197207 (France), 
  598: 845ft (France), 
  599: Pombo2615 (Portugal), 
  600: MixtoVII (Espagne), 
  601: ivancin24 (Espagne), 
  602: ChrisleVrai (France), 
  603: O.Muñoz14 (Espagne), 
  604: ant1mic (France), 
  605: Nickos884 (France), 
  606: ecua517 (Espagne), 
  607: Laika24 (Espagne), 
  608: big_lucky01 (Kazakhstan), 
  609: lejcosta (Portugal), 
  610: doc56760 (France), 
  611: Lucifer787 (France), 
  612: ledignois (France), 
  613: kingteeobs (Espagne), 
  614: portos6261 (France), 
  615: T-20255 (Espagne), 
  616: tedacuen (Espagne), 
  617: Paulinho35/2000 (Portugal), 
  618: karlthya974 [2] (France), 
  619: Semreh99 (France), 
  620: mariohoms (Espagne), 
  621: KerZh56 (France), 
  622: WizzleGizzle (Portugal), 
  623: karlthya974 (France), 
  624: yescode19 (France), 
  625: Dommade (Espagne), 
  626: BATUSAI68 (Espagne), 
  627: jnascimento1965 (Portugal), 
  628: grimazo14 (Espagne), 
  629: abiecte (Portugal), 
  630: cliper0305 (Espagne), 
  631: pokerPO66 (France), 
  632: Rubezno3010 (Espagne), 
  633: gdbd888 (France), 
  634: ACbestAC (France), 
  635: CRYA1304 (Espagne), 
  636: bersatur (Espagne), 
  637: S1nn_Fe1nya (Kirghizistan), 
  638: dami3243 (Espagne), 
  639: lucho35320 (France), 
  640: Lehmann67240 (France), 
Vous avez terminé le tournoi (éliminé lors de la main #243523694291).


