PokerStars Tournoi #3519717864, No Limit Hold'em
  184: rondom_hello (France), 
  185: Floopa77 [2] (Espagne), 
  186: dj_fran_bb [2] (Espagne), 
  187: Josecrd1 (Espagne), 
  188: elpalau (Espagne), 
  189: d_BadBeat_b (Portugal), 
  190: BrazaPT03 [2] (Portugal), 
  191: gverreiroLXXV [2] (Portugal), 
  192: benfica359 (Portugal), 
  193: AAchavflow (Brésil), 
  194: CHOUWHITE29 (France), 
  195: xiscoperez [2] (Espagne), 
  196: dimus34 (France), 
  197: dp sygula (Portugal), 
  198: xMICMAC (France), 
  199: merleyn666 (France), 
  200: Floopa77 (Espagne), 
  201: gverreiroLXXV (Portugal), 
  202: davidcle (France), 
  203: Ngspk (Portugal), 
  204: cyanures (France), 
  205: manubtp (Espagne), 
  206: psychoman59 (France), 
  207: albertoortegar [2] (Espagne), 
  208: betty95100 (France), 
  209: DOUBLE/L230 (Martinique), 
  210: albertoortegar (Espagne), 
  211: Luckismine78 (France), 
  212: pacificdream (France), 
  213: ImAbeeL [2] (Espagne), 
  214: FAPAL1 (Espagne), 
  215: GeorgeRed17 (Espagne), 
  216: pistonazu (Espagne), 
  217: xamuel666 (Portugal), 
  218: sgoik8 (Espagne), 
  219: helio_cemo (Portugal), 
  220: jp robert (France), 
  221: Granvillains (France), 
  222: retos94 (Espagne), 
  223: Mudvayn10 (Portugal), 
  224: yescode19 (France), 
  225: gamblerita (Espagne), 
  226: Baboulinet77 [2] (France), 
  227: johannap27 (France), 
  228: ferleyun (Espagne), 
  229: Baboulinet77 (France), 
  230: favoris888 (France), 
  231: BrazaPT03 (Portugal), 
  232: ImAbeeL (Espagne), 
  233: xiscoperez (Espagne), 
  234: dj_fran_bb (Espagne), 
Vous avez terminé le tournoi (éliminé lors de la main #240820587807).Vous avez terminé le tournoi.


Vous avez pris 1 re-entry pour un total de €5,00.

