PokerStars Tournoi #3755520175, No Limit Hold'em
Super Satellite
Buy-in : €0.90/€0.10 EUR
152 joueurs
Dotation totale : €136.80 EUR 
Tournoi cible #3755520073 Buy-in : €10.00 EUR
Tournoi commencé 22/05/2024 10:05:00 CET [22/05/2024 4:05:00 ET]

  1: 66scorpion83 (France), encore en lice
  2: Alno95 (France), encore en lice
  3: Arthur.G70100 (France), encore en lice
  4: CHTIBET (France), encore en lice
  5: CarlosBounce (Espagne), encore en lice
  6: ChOuChOu2810 (France), encore en lice
  7: Davidmara14 (Espagne), encore en lice
  8: FerranPoketA (Espagne), encore en lice
  9: Kika65 (Portugal), encore en lice
  10: Lea Vegas (Espagne), encore en lice
  11: Lumínico13 (Espagne), encore en lice
  12: MickCG (France), encore en lice
  13: Mister Grind (Espagne), encore en lice
  14: Rounders14EzCa (Espagne), encore en lice
  15: Rub1ks1 (France), encore en lice
  16: andony89 (Espagne), encore en lice
  17: artak166777 (France), encore en lice
  18: borji96 (Espagne), encore en lice
  19: braquo200 (France), encore en lice
  20: dune2124 [2] (France), encore en lice
  21: fitisongelo (Espagne), encore en lice
  22: imomochico (France), encore en lice
  23: k_Lheny (France), encore en lice
  24: lAcRaBUUre (France), encore en lice
  25: lagar22 (Espagne), encore en lice
  26: levezinho32 (Portugal), encore en lice
  27: marioalbar (Espagne), encore en lice
  28: mikyto (Espagne), encore en lice
  29: pitmccalloway (France), encore en lice
  30: quipagamana (Espagne), encore en lice
  31: siul65 (Espagne), encore en lice
  32: vnis7111 (France), encore en lice
  33: psychoman59 (France), 
  34: AndyMoldon (Espagne), 
  35: simaoenico (Portugal), 
  36: Rex76800 [2] (France), 
  37: ChBa77 (Espagne), 
  38: smartroad34 [2] (France), 
  39: avellamoch [2] (Espagne), 
  40: Rushdiew (Espagne), 
  41: duduatomico (Espagne), 
  42: calamardo-12 (Espagne), 
  43: the irone175 (France), 
  44: mylnik008122 (Espagne), 
  45: bobbyjack78 (France), 
  46: ristra42 (Espagne), 
  47: Moove2Fish (France), 
  48: Turko-317 (France), 
  49: danpiti17 (Espagne), 
  50: Reda126 [2] (France), 
  51: boudouk76 (France), 
  52: gabriel14000 (France), 
  53: SmallRedShark (France), 
  54: andcarmusic (Espagne), 
  55: KokeBryant [2] (Espagne), 
  56: altaïr57 (France), 
  57: aaander5 [2] (Espagne), 
  58: LaFoudre3362 (France), 
  59: Cecepoker91 (France), 
  60: Guiver_FR (France), 
  61: Oct0pus77 (France), 
  62: cessenon34 [2] (France), 
  63: Wladys23 (Espagne), 
  64: nicuelo (Espagne), 
  65: mlcde305 [2] (Espagne), 
  66: gofastgo1 (France), 
  67: el_luna7 (Espagne), 
  68: moco11111 (Espagne), 
  69: george017 (Espagne), 
  70: g80panthera (France), 
  71: fresneda18 (Espagne), 
  72: xei77 (Portugal), 
  73: JJGS69 (Espagne), 
  74: SpiK_CSS (Espagne), 
  75: leonhido10 (Espagne), 
  76: onofrindd (Espagne), 
  77: xanmiuree (Espagne), 
  78: Duo TM (Espagne), 
  79: olivier-6238 (France), 
  80: floribele (France), 
  81: castefa669 (Espagne), 
  82: Danielagoncalve (Portugal), 
  83: mamina1956 [2] (Espagne), 
  84: Off_blanco (Espagne), 
  85: cholomog17 (Espagne), 
  86: saraestermacias [2] (Espagne), 
  87: titille89 (France), 
  88: Acrew 90-210 (Espagne), 
  89: whitewolf770 (Espagne), 
  90: lospuxinelas (Espagne), 
  91: saraestermacias (Espagne), 
  92: Rex76800 (France), 
  93: cartajas22 (Espagne), 
  94: dune2124 (France), 
  95: Rosa Lopes022 [2] (Portugal), 
  96: mohycano33 (Espagne), 
  97: I20KO [2] (France), 
  98: telmo765 (Portugal), 
  99: ifrasan [2] (Espagne), 
  100: Notready02 (France), 
  101: mamina1956 (Espagne), 
  102: MateoBuen269 [2] (Espagne), 
  103: BRAVEHEART1964 (France), 
  104: jacquie kim jif [2] (France), 
  105: Rosa Lopes022 (Portugal), 
  106: Alicate87 (Espagne), 
  107: bosky31 (France), 
  108: Brilviro (Portugal), 
  109: tapingan (Espagne), 
  110: Pokeristu1983 (Espagne), 
  111: aldonnette (France), 
  112: napo51100 (France), 
  113: MICHELBG65 [2] (Espagne), 
  114: Sephy06 (France), 
  115: avellamoch (Espagne), 
  116: V 'Ti 'Tom V [2] (France), 
  117: Pakillo001 (Espagne), 
  118: electroflip (Espagne), 
  119: PEJ51 (France), 
  120: MateoBuen269 (Espagne), 
  121: aaander5 (Espagne), 
  122: jacquie kim jif (France), 
  123: MICHELBG65 (Espagne), 
  124: JDMB1984 (Portugal), 
  125: Mayte2108 (Espagne), 
  126: titifull (France), 
  127: mlcde305 (Espagne), 
  128: lanimal1717 (France), 
  129: Aroiis (Espagne), 
  130: ionelababsy29 (Espagne), 
  131: kasamaki97 (Espagne), 
  132: V 'Ti 'Tom V (France), 
  133: smartroad34 (France), 
  134: I20KO (France), 
  135: C.Peinado88 (Espagne), 
  136: ifrasan (Espagne), 
  137: Jose_escobar01 (Espagne), 
  138: Mayritaa [2] (Espagne), 
  139: david31280 (Espagne), 
  140: KokeBryant (Espagne), 
  141: luisdaf25 (Portugal), 
  142: pocholo.j (Espagne), 
  143: cessenon34 (France), 
  144: nevergiveup555 (Espagne), 
  145: carterosexy (Espagne), 
  146: anthony brd (France), 
  147: thierry75011 (France), 
  148: Phosy_V (Espagne), 
  149: Mayritaa (Espagne), 
  150: lmelda (France), 
  151: Reda126 (France), 
  152: BEN-J49 (France), 

Vous avez terminé à la 33e place (éliminé lors de la main #250631900683).


