PokerStars Tournoi #3920432084, No Limit Hold'em
  169: CiganitoO9696 (Portugal), encore en lice
  170: ClavyDl86 (Espagne), encore en lice
  171: Cmfp57 (Portugal), encore en lice
  172: CoRoNa-Du-56 (France), encore en lice
  173: Cocimkd (France), encore en lice
  174: Coleus80 (Espagne), encore en lice
  175: Coppermik (France), encore en lice
  176: Corbeildav (France), encore en lice
  177: CrazzyDuck33 (Espagne), encore en lice
  178: Cricrobe (France), encore en lice
  179: Crupi27 (Espagne), encore en lice
  180: Cruz3168 (France), encore en lice
  181: Cube Poker (France), encore en lice
  182: Cuevaxx97 (Espagne), encore en lice
  183: Cyrille51971 (France), encore en lice
  184: D-POSE (France), encore en lice
  185: D.BOU.76 (Espagne), encore en lice
  186: DANSAM (France), encore en lice
  187: DB8574 (France), encore en lice
  188: DELPIERO958 (France), encore en lice
  189: DERECHII (France), encore en lice
  190: DJEGRE (France), encore en lice
  191: DJLION45 (France), encore en lice
  192: DKRambeau (Portugal), encore en lice
  193: DMSP94 (Portugal), encore en lice
  194: DMode81 (France), encore en lice
  195: DONOSOGOR (Espagne), encore en lice
  196: DRS934 (France), encore en lice
  197: Daddyshrek (France), encore en lice
  198: Daevzo (Martinique), encore en lice
  199: Dakuan88 (Espagne), encore en lice
  200: DanDanichka2 (Portugal), encore en lice
  201: Danidoo (France), encore en lice
  202: Danij_09 (Espagne), encore en lice
  203: Danipoe82 (Espagne), encore en lice
  204: Dannyalves14 (Portugal), encore en lice
  205: Darkvadom (France), encore en lice
  206: Darthmoul40 (France), encore en lice
  207: DavSnook (France), encore en lice
  208: Davidbarbero99 (Espagne), encore en lice
  209: Davsar73 (France), encore en lice
  210: Daylife76 (France), encore en lice
  211: Dedelitos69 (France), encore en lice
  212: Dedeuch21 (France), encore en lice
  213: Denisdenis85 (France), encore en lice
  214: DiASA29 (Portugal), encore en lice
  215: Diable2 (France), encore en lice
  216: Dialmo972 (France), encore en lice
  217: Diego_Darko (Espagne), encore en lice
  218: Diogonasc707 (Portugal), encore en lice
  219: Djules54 (France), encore en lice
  220: DolceHavanna (Espagne), encore en lice
  221: DomingoPA (France), encore en lice
  222: DonCeles69 (Espagne), encore en lice
  223: Donpatch421 (France), encore en lice
  224: Dontranquilo (Espagne), encore en lice
  225: Dorok111 (France), encore en lice
  226: Dreaddino (Espagne), encore en lice
  227: Duarte10udv (Portugal), encore en lice
  228: DuckofClubs (France), encore en lice
  229: DukS4 (Portugal), encore en lice
  230: DumspirosperoD (France), encore en lice
  231: Durantin kevin (France), encore en lice
  232: DveGaStyLe (Espagne), encore en lice
  233: Dy45168 (France), encore en lice
  234: EDC2011 (Espagne), encore en lice
  235: EL BOLSOS (Espagne), encore en lice
  236: ELPTORIV3R (Espagne), encore en lice
  237: EPITIE (Espagne), encore en lice
  238: Edgarnv16 (Espagne), encore en lice
  239: Edibou (Espagne), encore en lice
  240: EiramSenpai (France), encore en lice
  241: Ekko1980 (France), encore en lice
  242: El Calvo 65 (Espagne), encore en lice
  243: ElMizou213 (France), encore en lice
  244: El_CidEx (Portugal), encore en lice
  245: Eliasardinha (Portugal), encore en lice
  246: Elministrelas (Espagne), encore en lice
  247: Elrico069 (France), encore en lice
  248: EnPire289 (France), encore en lice
  249: Encar69 (Espagne), encore en lice
  250: Ender_FLAG (France), encore en lice
  251: Engatusa33 (Espagne), encore en lice
  252: Eposin (Espagne), encore en lice
  253: Erneyoan (Espagne), encore en lice
  254: Escape974 (Réunion), encore en lice
  255: F2J95 (France), encore en lice
  256: FA33FA (France), encore en lice
  257: FER13630 (France), encore en lice
  258: FFIREWALL_71 (Espagne), encore en lice
  259: FL140 (France), encore en lice
  260: FLAV42S (France), encore en lice
  261: FLOPAS94 (France), encore en lice
  262: FRANKBANDIT231 (Réunion), encore en lice
  263: FaYaFalcon71 (France), encore en lice
  264: Fabio512529 (France), encore en lice
  265: Fabo0546 (France), encore en lice
  266: Fabsolute (Réunion), encore en lice
  267: Fabulous75010 (France), encore en lice
  268: FairyNinaSky (France), encore en lice
  269: Fatiti69 (France), encore en lice
  270: Fazzy54 (France), encore en lice
  271: Feexou (France), encore en lice
  272: Ferchyman77 (Espagne), encore en lice
  273: Ferdinand503 (France), encore en lice
  274: Fergonin (Espagne), encore en lice
  275: FerroviariPk (Espagne), encore en lice
  276: Fertron5 (Espagne), encore en lice
  277: Fire125139 (Espagne), encore en lice
  278: FishNShrimps (France), encore en lice
  279: Flecha8347 (Espagne), encore en lice
  280: Flemming13 (Espagne), encore en lice
  281: FloMaLT (France), encore en lice
  282: FloPackus (France), encore en lice
  283: Flokill54200 (France), encore en lice
  284: Foxiale1980 (France), encore en lice
  285: FrTanglive (France), encore en lice
  286: FranBDN31 (Espagne), encore en lice
  287: Franberlin (Espagne), encore en lice
  288: Francis827 (Espagne), encore en lice
  289: FrancisFeli (Espagne), encore en lice
  290: Fredy1311 (France), encore en lice
  291: Fumao1992 (Espagne), encore en lice
  292: Fuszulyka2007 (France), encore en lice
  293: GALANRO (Espagne), encore en lice
  294: GAMUN (France), encore en lice
  295: GANSTER JCB (Espagne), encore en lice
  296: GGAMBIIT (Portugal), encore en lice
  297: GGevod (Espagne), encore en lice
  298: GILMIC25 (Espagne), encore en lice
  299: GLLOQ.ok? (France), encore en lice
  300: GRINGGO750 (France), encore en lice
  301: GUPY771 (Espagne), encore en lice
  302: GabachoLoco (Espagne), encore en lice
  303: Gad4o (France), encore en lice
  304: Galfly (Espagne), encore en lice
  305: Galiantador (Portugal), encore en lice
  306: Gambitarochil (Espagne), encore en lice
  307: Garmerita (France), encore en lice
  308: Garnachopkr17 (Espagne), encore en lice
  309: Gass1019 (Espagne), encore en lice
  310: Gennaro012 (France), encore en lice
  311: GeorgiStoychev (Espagne), encore en lice
  312: Gerard8989 (Espagne), encore en lice
  313: Ghandibluff1989 (Espagne), encore en lice
  314: Giannig90 (Espagne), encore en lice
  315: GiuseppeP79 (France), encore en lice
  316: GoVegane (France), encore en lice
  317: GoldFamily66 (France), encore en lice
  318: Goncas2502 (Portugal), encore en lice
  319: Goodrhum (France), encore en lice
  320: GouteDeau (France), encore en lice
  321: Gprime21 (France), encore en lice
  322: GreenerDaddy (France), encore en lice
  323: GrilinhoG (Portugal), encore en lice
  324: Grillet835 (Espagne), encore en lice
  325: GtSamspeed (France), encore en lice
  326: Gufetto17 (France), encore en lice
  327: Guibson22100 (France), encore en lice
  328: GuiguizTom (France), encore en lice
  329: Guille 915 (Espagne), encore en lice
  330: Guillev10 (Espagne), encore en lice
  331: Guilouzz (France), encore en lice
  332: Guizm0x (France), encore en lice
  333: Gumbojet (France), encore en lice
  334: GunGrave_13 (Portugal), encore en lice
  335: Guylegueux (France), encore en lice
  336: Gwennhadu (France), encore en lice
  337: H4L! ESP (Espagne), encore en lice
  338: HALToujeTIRE (France), encore en lice
  339: HDFUNRS1 (France), encore en lice
  340: HIT0706 (France), encore en lice
  341: HUC1610 (Espagne), encore en lice
  342: HWAR88 (France), encore en lice
  343: Hacerdineros (Espagne), encore en lice
  344: Hadesse (France), encore en lice
  345: Hakinen Mai (Espagne), encore en lice
  346: Hako323 (France), encore en lice
  347: HannibalWar (France), encore en lice
  348: Hecare (Espagne), encore en lice
  349: Hect0r20 (Espagne), encore en lice
  350: Hedgeyourb3ts (France), encore en lice
  351: Hedi11 (France), encore en lice
  352: Heiderg_am_2006 (Espagne), encore en lice
  353: HenryTournel (France), encore en lice
  354: Hephasto82 (France), encore en lice
  355: HiZebra (Portugal), encore en lice
  356: Homer14123 (France), encore en lice
  357: HuanVo (France), encore en lice
  358: IIILIFE (Espagne), encore en lice
  359: INAK406 (Espagne), encore en lice
  360: IRONHMAN (France), encore en lice
  361: Icasiema (France), encore en lice
  362: Igloo85150 (France), encore en lice
  363: Inigooouu (Espagne), encore en lice
  364: Ironman1938 (Espagne), encore en lice
  365: IvanThere (Espagne), encore en lice
  366: Ivanichi_826 (Espagne), encore en lice
  367: Ivanorry (Espagne), encore en lice
  368: Ivich84 (Espagne), encore en lice
  369: J fops (France), encore en lice
  370: J.V.Pavon (Espagne), encore en lice
  371: JADICAR48 (Espagne), encore en lice
  372: JIM69004 (France), encore en lice
  373: JIm_Enez7008 (Espagne), encore en lice
  374: JJiraiya (Espagne), encore en lice
  375: JLOP91 (Espagne), encore en lice
  376: JMarcosSF27 (Portugal), encore en lice
  377: JOELLLLXX (France), encore en lice
  378: JOKERRG4L (Espagne), encore en lice
  379: JORGE ALBANO (Espagne), encore en lice
  380: JRG244 (Portugal), encore en lice
  381: Jarelin (Espagne), encore en lice
  382: Javierrro75 (Espagne), encore en lice
  383: JaymzKing360 (France), encore en lice
  384: Jcbarrasa9 (Espagne), encore en lice
  385: Jerseygirl_2707 (Espagne), encore en lice
  386: JessStr13 (France), encore en lice
  387: Jesus97211 (Espagne), encore en lice
  388: Jo75019 (France), encore en lice
  389: JoNa_009525 (Espagne), encore en lice
  390: JoaoCouto7 (Portugal), encore en lice
  391: JohnKenEddy (France), encore en lice
  392: JojoC29 (France), encore en lice
  393: JonathanP06 (France), encore en lice
  394: Jordan1301140 (France), encore en lice
  395: Josema32 (Espagne), encore en lice
  396: Josemilheiras (Portugal), encore en lice
  397: Joseuto62 (Espagne), encore en lice
  398: José A. A. (Espagne), encore en lice
  399: Jozebsep (France), encore en lice
  400: Jpdc186 (France), encore en lice
  401: Juanmi7967 (Espagne), encore en lice
  402: Juanromero128 (Espagne), encore en lice
  403: JudithExpress (Espagne), encore en lice
  404: Jugon_78 (Espagne), encore en lice
  405: Jumby34 (Espagne), encore en lice
  406: KABRERAK.S.V (Espagne), encore en lice
  407: KALPRO26 (France), encore en lice
  408: Kadjar1 (Portugal), encore en lice
  409: KaldoK (France), encore en lice
  410: Kapppri (Espagne), encore en lice
  411: KarDpliZ (France), encore en lice
  412: Kaskete2016 (Espagne), encore en lice
  413: Katakana12 (France), encore en lice
  414: KayaFest (France), encore en lice
  415: KayzaVN (France), encore en lice
  416: KennyTheSpy (France), encore en lice
  417: Ketchuuup4 (France), encore en lice
  418: KeyzerSozePT (Portugal), encore en lice
  419: KhaptaStenda2 (France), encore en lice
  420: KibbleHunter (France), encore en lice
  421: KingStef02 (France), encore en lice
  422: Klikenkolekt (France), encore en lice
  423: Ksamper7 (Espagne), encore en lice
  424: KuKraPok24 (France), encore en lice
  425: Kuiper64 (France), encore en lice
  426: Kz051 (France), encore en lice
  427: L.Motta84 (Portugal), encore en lice
  428: L3uku (Espagne), encore en lice
  429: LAGERTHA974 (Réunion), encore en lice
  430: LAQUINTEPAPA69 (France), encore en lice
  431: LONYMEL@38 (France), encore en lice
  432: LSCNBH (France), encore en lice
  433: LaMalice123 (France), encore en lice
  434: LaRanaRob (Espagne), encore en lice
  435: LaZouzzz (France), encore en lice
  436: Laalis34 (Espagne), encore en lice
  437: Lageeero (France), encore en lice
  438: Laksmi68 (Espagne), encore en lice
  439: Larcenik31770 (France), encore en lice
  440: Laromat1970 (France), encore en lice
  441: Laurina23 (Espagne), encore en lice
  442: LazyZboubi (France), encore en lice
  443: Le Pacha 5 (France), encore en lice
  444: LePrince83170 (France), encore en lice
  445: Leau08 (France), encore en lice
  446: LechauveDeclic (France), encore en lice
  447: Lena44yzel (France), encore en lice
  448: Lev2913 (Espagne), encore en lice
  449: Lewan1997 (Espagne), encore en lice
  450: Libellule90 (France), encore en lice
  451: Lilcrack14 (France), encore en lice
  452: Lisavalentin (France), encore en lice
  453: LittleBuddha0 (France), encore en lice
  454: Lizi92220 (France), encore en lice
  455: LlanerasP (Espagne), encore en lice
  456: Lobelu (Espagne), encore en lice
  457: Loli1956 (Espagne), encore en lice
  458: Loose Finder (France), encore en lice
  459: Lord MRG (Portugal), encore en lice
  460: Lore1489 (Espagne), encore en lice
  461: Lorengang4 (Espagne), encore en lice
  462: Louksor410 (France), encore en lice
  463: Lovinfantastic (Espagne), encore en lice
  464: Loxaqueio (France), encore en lice
  465: Lubin23 (France), encore en lice
  466: Lucatumba (Portugal), encore en lice
  467: LuckyQueen1607 (France), encore en lice
  468: LudoD79 (France), encore en lice
  469: Luiisred (Espagne), encore en lice
  470: Lukitas0809 (Espagne), encore en lice
  471: Luvina123 (Espagne), encore en lice
  472: Lynka2J (France), encore en lice
  473: M-MIRANDA72 (Espagne), encore en lice
  474: M4k4fon92 (France), encore en lice
  475: M4xO69 (France), encore en lice
  476: MACBERNIK64 (France), encore en lice
  477: MALA1415 (Espagne), encore en lice
  478: MARCIOSUPER (Portugal), encore en lice
  479: MCPSCruz (Portugal), encore en lice
  480: MIMIOSPKR (Portugal), encore en lice
  481: MINH-HOA (France), encore en lice
  482: MISTERARA78 (Espagne), encore en lice
  483: MITCHINI37 (France), encore en lice
  484: MOH rotter.. (Espagne), encore en lice
  485: MOTHERFUC902 (France), encore en lice
  486: MRNB11150 (France), encore en lice
  487: MVCAR (Portugal), encore en lice
  488: MYeroud10 (Espagne), encore en lice
  489: Ma3s92 (Espagne), encore en lice
  490: Macaco127 (Portugal), encore en lice
  491: Machiavegli777 (France), encore en lice
  492: Maeschi16 (Espagne), encore en lice
  493: Mago mangon (Espagne), encore en lice
  494: Maikkk15 (Espagne), encore en lice
  495: Maille135 (France), encore en lice
  496: Maksfull33 (France), encore en lice
  497: Mami5678 (France), encore en lice
  498: Manolo9361 (Espagne), encore en lice
  499: ManuxDuartux (Portugal), encore en lice
  500: Marcello_pant (Espagne), encore en lice
  501: Markiu10 (Espagne), encore en lice
  502: Martinus1968 (France), encore en lice
  503: MassTree (France), encore en lice
  504: MasterSaias (Portugal), encore en lice
  505: Matias JdrK (Espagne), encore en lice
  506: Mattlabatt (France), encore en lice
  507: Mattpok (Martinique), encore en lice
  508: Maurice2359 (France), encore en lice
  509: Mayimage (France), encore en lice
  510: McGrillin10 (Espagne), encore en lice
  511: Mct1986 (Espagne), encore en lice
  512: Medina7117 (Espagne), encore en lice
  513: Mejri10 (France), encore en lice
  514: Melilla86 (Espagne), encore en lice
  515: Melissablabla (France), encore en lice
  516: MenGlazzz (France), encore en lice
  517: Merlaes3730 (France), encore en lice
  518: MessireGodefroy (France), encore en lice
  519: MetazEv (France), encore en lice
  520: Method87 (Espagne), encore en lice
  521: MiAlix (France), encore en lice
  522: MiGuE_V12P (Espagne), encore en lice
  523: Mihawk One (Espagne), encore en lice
  524: Mika0504 (France), encore en lice
  525: MikeGreo (France), encore en lice
  526: Mikimik004 (Espagne), encore en lice
  527: Mikky_santos (Portugal), encore en lice
  528: Milo1977 (France), encore en lice
  529: Milosavastano89 (France), encore en lice
  530: MindoCosta (Portugal), encore en lice
  531: Mireille15 (France), encore en lice
  532: Mirocaze (France), encore en lice
  533: Missié Bison (Guadeloupe), encore en lice
  534: Mkstars78 (France), encore en lice
  535: Ml84m (Portugal), encore en lice
  536: MlleOlilie (France), encore en lice
  537: Mochuelamen (Espagne), encore en lice
  538: Moisso LZ (Espagne), encore en lice
  539: Moner09 (Espagne), encore en lice
  540: Moneyjust4me (Portugal), encore en lice
  541: Monfe1_SPA (Espagne), encore en lice
  542: Monirichar (Espagne), encore en lice
  543: Monsieur Toi (France), encore en lice
  544: MorciGoat (Espagne), encore en lice
  545: Morgan01630 (France), encore en lice
  546: Moterogargo (Espagne), encore en lice
  547: Mr.Nutz897 (Portugal), encore en lice
  548: MrBala_26 (Espagne), encore en lice
  549: MrBedmar (Espagne), encore en lice
  550: MrJayBezo (Espagne), encore en lice
  551: MrJoBangles (France), encore en lice
  552: MrSagger (Espagne), encore en lice
  553: MrThibault83 (France), encore en lice
  554: Mr_OgroBill (Espagne), encore en lice
  555: MrrLorde (France), encore en lice
  556: Murgaño28 (Espagne), encore en lice
  557: MvCk07 (France), encore en lice
  558: MÓNEYMAKERS (Espagne), encore en lice
  559: NABEGAA (Portugal), encore en lice
  560: NACH TAIYO (Espagne), encore en lice
  561: NSP91 (France), encore en lice
  562: NTSD189379 (France), encore en lice
  563: Nachomr92 (Espagne), encore en lice
  564: Nadege53000 (France), encore en lice
  565: Nahelgil (Espagne), encore en lice
  566: Nahoki (Portugal), encore en lice
  567: Nakerdev (Espagne), encore en lice
  568: NandoUltra (Portugal), encore en lice
  569: NathanDup (France), encore en lice
  570: Nathtouz (France), encore en lice
  571: Natte27 (France), encore en lice
  572: NeNe_MaD_84 (Espagne), encore en lice
  573: Nefrotribe56 (France), encore en lice
  574: Nerve616 (Portugal), encore en lice
  575: NeusSJ (Espagne), encore en lice
  576: NeverFold59270 (France), encore en lice
  577: New_Tuga (Portugal), encore en lice
  578: NickArdon (France), encore en lice
  579: Niinu88 (Espagne), encore en lice
  580: Nilam2 (Espagne), encore en lice
  581: Nilshardy50 (France), encore en lice
  582: Nineune (Espagne), encore en lice
  583: Nino66125 (Espagne), encore en lice
  584: Niokidams (France), encore en lice
  585: Niru277 (Espagne), encore en lice
  586: No6oN (France), encore en lice
  587: NoBraClub (France), encore en lice
  588: Noham80000 (France), encore en lice
  589: Noljad1820 (France), encore en lice
  590: NonoTurboLove (France), encore en lice
  591: NovaDotPt (Portugal), encore en lice
  592: Nuko26 (France), encore en lice
  593: NunesOpato (Portugal), encore en lice
  594: Nunmendsh (Portugal), encore en lice
  595: Nypuu (Espagne), encore en lice
  596: OSanchezG (Espagne), encore en lice
  597: Odin1809 (Espagne), encore en lice
  598: Oeil2LynxK (France), encore en lice
  599: OhDoddoli (France), encore en lice
  600: OksanaM554 (Espagne), encore en lice
  601: OliverMotown (France), encore en lice
  602: Olokausto (Espagne), encore en lice
  603: OpywolfKenObi (France), encore en lice
  604: Oriblamii (France), encore en lice
  605: OscarCastel04 (Espagne), encore en lice
  606: OsvaldoD1955 (Espagne), encore en lice
  607: PABLOBARÇA (Espagne), encore en lice
  608: PADMM (France), encore en lice
  609: PAKONO374 (Espagne), encore en lice
  610: PALT64 (France), encore en lice
  611: PAPECH66690 (France), encore en lice
  612: PARAMOUNT1 (Espagne), encore en lice
  613: PATRICKGP (Guadeloupe), encore en lice
  614: PERS0NN3 (France), encore en lice
  615: PIMPINELA2 (Espagne), encore en lice
  616: PJHC1961 (Portugal), encore en lice
  617: PJMS2017 (Portugal), encore en lice
  618: PSilva205 (Portugal), encore en lice
  619: PTLEETZAO (Portugal), encore en lice
  620: PaPayaBlexx (France), encore en lice
  621: Pablosunda12 (Espagne), encore en lice
  622: Paco_AKQJ (France), encore en lice
  623: Pacos415 (France), encore en lice
  624: Paella01 (Portugal), encore en lice
  625: Pamela1472 (Portugal), encore en lice
  626: Papadopoulos14 (Espagne), encore en lice
  627: Papilangi6 (Espagne), encore en lice
  628: Pary89 (Espagne), encore en lice
  629: PashOk44 (Portugal), encore en lice
  630: Pattochon (France), encore en lice
  631: PaulinhoPT69 (Portugal), encore en lice
  632: PaupauGranino (France), encore en lice
  633: PawBoss (Espagne), encore en lice
  634: Peanpoker (France), encore en lice
  635: Pedrovsc21 (Portugal), encore en lice
  636: Pedrrrr (Portugal), encore en lice
  637: Pelaire25 (Espagne), encore en lice
  638: Pelic21 (France), encore en lice
  639: PepsFromPeps (France), encore en lice
  640: Phippow (Portugal), encore en lice
  641: Picsou2408 (France), encore en lice
  642: Piella87 (Espagne), encore en lice
  643: Pilberry (Espagne), encore en lice
  644: Pilocha7 (Espagne), encore en lice
  645: Pilul2801 (France), encore en lice
  646: Pimpampoum18 (France), encore en lice
  647: Pinos60 (Espagne), encore en lice
  648: Pistolete16 (Espagne), encore en lice
  649: Pitch0une850 (France), encore en lice
  650: Pkr_original (Portugal), encore en lice
  651: Plackirii (Espagne), encore en lice
  652: Platero7 (Espagne), encore en lice
  653: Play4Funhf (Portugal), encore en lice
  654: Pleky08 (France), encore en lice
  655: PokerAlho510 (Portugal), encore en lice
  656: Poker_Storm007 (Espagne), encore en lice
  657: Pooocci (France), encore en lice
  658: Popito203 (Espagne), encore en lice
  659: Pouder4 (France), encore en lice
  660: PrendsCa (France), encore en lice
  661: Prietoline (Espagne), encore en lice
  662: Profesioneti (Espagne), encore en lice
  663: Prom3th33 (France), encore en lice
  664: Ptilu01 (France), encore en lice
  665: Ptitlouis866 (France), encore en lice
  666: Queytix_Pokr (France), encore en lice
  667: QuiSiCall (France), encore en lice
  668: R futur123 (France), encore en lice
  669: R.Deschain26 (Espagne), encore en lice
  670: REYES20KKKK (Espagne), encore en lice
  671: RN32175 (France), encore en lice
  672: ROBBIE259 (Espagne), encore en lice
  673: RODLUC48 (France), encore en lice
  674: ROSCO559 (France), encore en lice
  675: RPoeiras90 (Portugal), encore en lice
  676: RaBoKoP (Espagne), encore en lice
  677: Raaazsss (France), encore en lice
  678: RaasmusMunkk (France), encore en lice
  679: RaiseYourAll (Portugal), encore en lice
  680: Raktor17 (Espagne), encore en lice
