PokerStars Tournoi #3861345542, No Limit Hold'em
Super Satellite
Buy-in : €0.90/€0.10 EUR
210 joueurs
Dotation totale : €189.00 EUR 
Tournoi cible #3861345448 Buy-in : €10.00 EUR
Tournoi commencé 25/02/2025 15:05:00 CET [25/02/2025 9:05:00 ET]

  1: 51Peuch (France),  (qualifiés pour le tournoi cible)
  2: AcacioF (Portugal),  (qualifiés pour le tournoi cible)
  3: Adyfa120 (France),  (qualifiés pour le tournoi cible)
  4: BIG2CHACAL (France),  (qualifiés pour le tournoi cible)
  5: BuonaLettura (France),  (qualifiés pour le tournoi cible)
  6: MOUSTOUBIOU (France),  (qualifiés pour le tournoi cible)
  7: MiguelF4747 (Portugal),  (qualifiés pour le tournoi cible)
  8: PtitGillou (France),  (qualifiés pour le tournoi cible)
  9: alibaboua (France),  (qualifiés pour le tournoi cible)
  10: denistier (Espagne),  (qualifiés pour le tournoi cible)
  11: ivanvk1 (Espagne),  (qualifiés pour le tournoi cible)
  12: killofpok (France),  (qualifiés pour le tournoi cible)
  13: leyab1805 [2] (France),  (qualifiés pour le tournoi cible)
  14: pedroal22 (Portugal),  (qualifiés pour le tournoi cible)
  15: piru3670 (Espagne),  (qualifiés pour le tournoi cible)
  16: psychoman59 (France),  (qualifiés pour le tournoi cible)
  17: sashaqs (Espagne),  (qualifiés pour le tournoi cible)
  18: wakeuphumanity (France),  (qualifiés pour le tournoi cible)
  19: Monette570 (France), €5,00
  20: andrejoseph1954 (France), €4,00
  21: kikon09859 (Espagne), 
  22: wuakou (Espagne), 
  23: PASMAVUGAR (Espagne), 
  24: Apv37 (Espagne), 
  25: sikkita (Espagne), 
  26: marallmor [2] (Portugal), 
  27: Guipintto (Portugal), 
  28: vito28612 (France), 
  29: samzak232 (France), 
  30: ZUB777490 (France), 
  31: miguelzu (Espagne), 
  32: Zferreira20 (Portugal), 
  33: HENHUNTER50 (France), 
  34: JPH74 (France), 
  35: papouna38 (France), 
  36: millechibres (France), 
  37: dagueira [2] (Portugal), 
  38: jac5454 (Espagne), 
  39: vpgc13 (France), 
  40: Poutre2boAA (France), 
  41: carlosmolinicos (Espagne), 
  42: ironjoff (France), 
  43: 351MES (France), 
  44: LEGANES666MC (Espagne), 
  45: edgras (Espagne), 
  46: ciccioburger (France), 
  47: javi2487 (Espagne), 
  48: Andres171128 (Espagne), 
  49: titorock84 (Espagne), 
  50: insituda (France), 
  51: fileo329 (Portugal), 
  52: pfr33600 [2] (France), 
  53: Deuxcartes2K (France), 
  54: TheMorse22 (Espagne), 
  55: POLIPASTO (Espagne), 
  56: pipino500 (Espagne), 
  57: aldetoulon (France), 
  58: BrunofLop426 (Portugal), 
  59: papou0851 (France), 
  60: king5995013 (France), 
  61: mous84700 (France), 
  62: nathaflex (France), 
  63: ping192 (France), 
  64: israeltatito [2] (Espagne), 
  65: TheFounch (France), 
  66: persagat (Espagne), 
  67: kryminominal (France), 
  68: KEKE6440 (France), 
  69: RulsMan (Espagne), 
  70: Player00798 (Portugal), 
  71: SiGMA1337 (Portugal), 
  72: pedrojose831 [2] (Espagne), 
  73: azabache70 (Espagne), 
  74: Pikman58 [2] (Espagne), 
  75: Killian2655 (France), 
  76: geropay (Espagne), 
  77: AfricaSes (Espagne), 
  78: tiagomike18 (Portugal), 
  79: jeshulk [2] (Espagne), 
  80: gaereset (France), 
  81: saray633 (Espagne), 
  82: Tjpp544@ [2] (Portugal), 
  83: ernestito32 (Espagne), 
  84: Beatoo10 (Espagne), 
  85: sami348 (France), 
  86: Wilnoe999 (Espagne), 
  87: Explotau (Espagne), 
  88: titoteam2013 (Espagne), 
  89: BenPadbol (France), 
  90: Sther203 (Espagne), 
  91: Titou 82220 (France), 
  92: elfons83 (Espagne), 
  93: poviej (Kazakhstan), 
  94: PJHC1961 (Portugal), 
  95: rojumilo (France), 
  96: tysonmk4 (Espagne), 
  97: frekson22 (Espagne), 
  98: Xabi1977 (Espagne), 
  99: castefa669 (Espagne), 
  100: POLO.JPS (France), 
  101: Mlnm57 (France), 
  102: ferga001 (Espagne), 
  103: mariuchAA (Espagne), 
  104: VITORDIAS1977 (Portugal), 
  105: Hermene2526 (Espagne), 
  106: Mcornella (Espagne), 
  107: BOUNAFK (France), 
  108: Ayanokoji33 (Espagne), 
  109: Cyranides (France), 
  110: ChevXelios (Espagne), 
  111: imaguerrag__ (Espagne), 
  112: ana1748 (Espagne), 
  113: Supreme Star (Portugal), 
  114: bridgtel (France), 
  115: Capo2727 (France), 
  116: popovitch84 (France), 
  117: p@ddysunn (France), 
  118: elpiratasinpata (Espagne), 
  119: COSITA140 [2] (Espagne), 
  120: PaPaDoKKs [2] (Espagne), 
  121: WILLY44850 [2] (France), 
  122: jeshulk (Espagne), 
  123: Burn108 (Espagne), 
  124: AnnaKronism (France), 
  125: Vagner10125 (Portugal), 
  126: SABRA83 (France), 
  127: whoiam7591 [2] (France), 
  128: COSITA140 (Espagne), 
  129: kanario89 (Espagne), 
  130: bitagabri (Espagne), 
  131: Dieumercy [2] (France), 
  132: RtMainRivers (Portugal), 
  133: dagueira (Portugal), 
  134: Kyliequeen (France), 
  135: Pseudo66666 (Espagne), 
  136: uncle57000 (France), 
  137: Dyehuty (Espagne), 
  138: dext23410 (Espagne), 
  139: pfr33600 (France), 
  140: domeram13 (France), 
  141: pedrojose831 (Espagne), 
  142: bibule01 (France), 
  143: whoiam7591 (France), 
  144: agathois [2] (France), 
  145: danes34 (Espagne), 
  146: maurad21 (France), 
  147: adolfocorrea (Espagne), 
  148: manuelsoriano (Espagne), 
  149: asvca (Portugal), 
  150: chpmtp (France), 
  151: fernando7593 (Espagne), 
  152: vao_supreme (France), 
  153: Vieira_05167 (Espagne), 
  154: tuconsultor (Espagne), 
  155: FRANSALAS35 (Espagne), 
  156: cec.villar (Espagne), 
  157: WILLY44850 (France), 
  158: marallmor (Portugal), 
  159: Dieumercy (France), 
  160: janque777 (Espagne), 
  161: tiane56920 (France), 
  162: laloleilo97 (Espagne), 
