PokerStars Tournoi #3508977758, No Limit Hold'em
  135: Patinha24 (Portugal), encore en lice
  136: Peixe Aranha (Portugal), encore en lice
  137: Perdido267 (Portugal), encore en lice
  138: Perosovitch (France), encore en lice
  139: Pletten97 (Espagne), encore en lice
  140: PoWeRNNSLB (Portugal), encore en lice
  141: QQMinako (France), encore en lice
  142: QuiAzar (Brésil), encore en lice
  143: ROS5WDC (Espagne), encore en lice
  144: ROXXOR 10 [2] (France), encore en lice
  145: Racha-Skhvava (France), encore en lice
  146: Raimondoooo (Moldavie), encore en lice
  147: RaimundGPS (Portugal), encore en lice
  148: RaistlinAzul (Espagne), encore en lice
  149: Rasputin744 (Espagne), encore en lice
  150: RedApplePKR (France), encore en lice
  151: Regazzoni51 (France), encore en lice
  152: Ri0017 (Ukraine), encore en lice
  153: RicardoMoreira1 (Portugal), encore en lice
  154: Richi785 (Espagne), encore en lice
  155: Rjsilva14 (Portugal), encore en lice
  156: Roko19999 (France), encore en lice
  157: Romba094 [2] (Portugal), encore en lice
  158: Rosendall (Espagne), encore en lice
  159: RosiñaLaza [2] (Espagne), encore en lice
  160: RoyalKuush (France), encore en lice
  161: Rulon&EVRO (Ukraine), encore en lice
  162: S4M1S4M (France), encore en lice
  163: SPÑtamara (Espagne), encore en lice
  164: Saras2rei (France), encore en lice
  165: SashaNebolei (Kazakhstan), encore en lice
  166: Schmol (France), encore en lice
  167: SebParty (France), encore en lice
  168: Sinieiro (Espagne), encore en lice
  169: SkyRideer8 (Espagne), encore en lice
  170: Soer001 (France), encore en lice
  171: SoltosNoMundo (Brésil), encore en lice
  172: Sr.Muerte223 (Espagne), encore en lice
  173: SsheL1 (Bélarus), encore en lice
  174: Sutil09 (Espagne), encore en lice
  175: SwidzHS (France), encore en lice
  176: THERITE19 (France), encore en lice
  177: THIPAJU (Espagne), encore en lice
  178: Takafolder (France), encore en lice
  179: Tania06GG (France), encore en lice
  180: TeddyBear1987 (Lettonie), encore en lice
  181: Tegenaria97 (France), encore en lice
  182: Th0rgii [2] (France), encore en lice
  183: TheBest60s (Portugal), encore en lice
  184: TheKraken77 (Portugal), encore en lice
  185: Thuzek (Portugal), encore en lice
  186: Tite10 (Espagne), encore en lice
  187: Tlou_16 (France), encore en lice
  188: Tonas_10 (Portugal), encore en lice
  189: Tony974974 (France), encore en lice
  190: Trujywalker (Espagne), encore en lice
  191: Trykhalifa (Espagne), encore en lice
  192: Tucho9330 (Espagne), encore en lice
  193: VEROX111 [2] (Espagne), encore en lice
  194: Vianney48 (France), encore en lice
  195: Vitalik607r (Bélarus), encore en lice
  196: WiiChH655 [2] (France), encore en lice
  197: WilEveryHand (Portugal), encore en lice
  198: WizzleGizzle (Portugal), encore en lice
  199: XeLz555 (Portugal), encore en lice
  200: XmeikoX (France), encore en lice
  201: XxCiNcInNaTixX (France), encore en lice
  202: Yulss AA (Espagne), encore en lice
  203: Zan1k777ES (Lettonie), encore en lice
  204: ZanGusto (Irlande), encore en lice
  205: Zetto1964 (Espagne), encore en lice
  206: Zurzur54 (Espagne), encore en lice
  207: adri1111925 (Espagne), encore en lice
  208: adrianekiss (Espagne), encore en lice
  209: aitovisor5 (Espagne), encore en lice
  210: alamm26 (Espagne), encore en lice
  211: albakora [2] (Espagne), encore en lice
  212: alexpeluca39 (Espagne), encore en lice
  213: alicuercalo (Espagne), encore en lice
  214: alvescarneir (Portugal), encore en lice
  215: alxstr87 [2] (Espagne), encore en lice
  216: angelo8001 (Portugal), encore en lice
  217: app19611 (Kazakhstan), encore en lice
  218: aprendis79 (Portugal), encore en lice
  219: aquepierdo (Espagne), encore en lice
  220: azahara144 (Espagne), encore en lice
  221: baboun741000 (France), encore en lice
  222: bagdadcafe66 (France), encore en lice
  223: baleu63 [2] (Portugal), encore en lice
  224: balou28604 (France), encore en lice
  225: barphile [2] (France), encore en lice
  226: barrabale372 (Argentine), encore en lice
  227: barrywithe (France), encore en lice
  228: berber703 (France), encore en lice
  229: berru89 (France), encore en lice
  230: besio91 (Pologne), encore en lice
  231: biggab76 (Portugal), encore en lice
  232: bikinipower (Espagne), encore en lice
  233: blAckcAtpwr (France), encore en lice
  234: blufeando17 (Espagne), encore en lice
  235: bobvegàs (France), encore en lice
  236: bouboux92 [2] (France), encore en lice
  237: bouledogu665 [2] (France), encore en lice
  238: brieri (Espagne), encore en lice
  239: bug4tti (Espagne), encore en lice
  240: burunda (Espagne), encore en lice
  241: camaronmarly (Espagne), encore en lice
  242: canbimbo (Espagne), encore en lice
  243: carlostar120 (Espagne), encore en lice
  244: chipie1962 (France), encore en lice
  245: cigalou31410 (France), encore en lice
  246: coconute001 [2] (Espagne), encore en lice
  247: coke1415 (Espagne), encore en lice
  248: coloneldaniel (France), encore en lice
  249: crazyak87 (Ouzbékistan), encore en lice
  250: dRamos_10 (Espagne), encore en lice
  251: daviddsr30 (Espagne), encore en lice
  252: davidelcranc (Espagne), encore en lice
  253: dedess93 (France), encore en lice
  254: dekol13 (France), encore en lice
  255: dessos369 (France), encore en lice
  256: destral (Espagne), encore en lice
  257: deudeulofeu [2] (Espagne), encore en lice
  258: didystorm (France), encore en lice
  259: diegolondon2 [2] (Espagne), encore en lice
  260: dimus34 (France), encore en lice
  261: dja06 (France), encore en lice
  262: djoko37 (France), encore en lice
  263: domino250464 [2] (France), encore en lice
  264: doubleoffsuited (Ouzbékistan), encore en lice
  265: durzzz (Espagne), encore en lice
  266: edson7xx [2] (France), encore en lice
  267: electr00n1 (France), encore en lice
  268: emiliomuriel [2] (Espagne), encore en lice
  269: espi5169 [2] (Espagne), encore en lice
  270: faceupme (Ukraine), encore en lice
  271: ferofu (Espagne), encore en lice
  272: filou2209 (France), encore en lice
  273: flipfarinhaa (Portugal), encore en lice
  274: flowerpow697 (Espagne), encore en lice
  275: francky614 (France), encore en lice
  276: francky92i (France), encore en lice
  277: franfistro97 (Espagne), encore en lice
  278: frank315 (Espagne), encore en lice
  279: frankmas91 (Espagne), encore en lice
  280: frk7@ (France), encore en lice
  281: fulldestam (Espagne), encore en lice
  282: gardou51 (France), encore en lice
  283: garriga1959 (Espagne), encore en lice
  284: gege193702 (France), encore en lice
  285: ggeremiasgg (Portugal), encore en lice
  286: ggtemplado (Espagne), encore en lice
  287: giltri55 (France), encore en lice
  288: globbal (Espagne), encore en lice
  289: godbgd (Espagne), encore en lice
  290: goveg1202 (Portugal), encore en lice
  291: guyges67 [2] (France), encore en lice
  292: hatpokers (Espagne), encore en lice
  293: headofcat777 (France), encore en lice
  294: huelebichoo (Espagne), encore en lice
  295: husoca [2] (France), encore en lice
  296: icascajo13 (Espagne), encore en lice
  297: icata (Espagne), encore en lice
  298: imaguu (Espagne), encore en lice
  299: iraelalamo (Espagne), encore en lice
  300: irolmo (Espagne), encore en lice
  301: isapropoker [2] (France), encore en lice
  302: ivananita (Espagne), encore en lice
  303: izaron11 (Espagne), encore en lice
  304: jack.herer73 (France), encore en lice
  305: jackotavio-ES (Brésil), encore en lice
  306: jahdri_13 (Espagne), encore en lice
  307: jaipaltor (Espagne), encore en lice
  308: jasonjarlaxe (Espagne), encore en lice
  309: jcondelo (Espagne), encore en lice
  310: jcvegabarry (Espagne), encore en lice
  311: jimanaxpok (France), encore en lice
  312: jmbmjmbm (Portugal), encore en lice
  313: jmhz2002 (Espagne), encore en lice
  314: jnebator (France), encore en lice
  315: joker121995 (Espagne), encore en lice
  316: juandd30847 (Espagne), encore en lice
  317: juanjette777 (Espagne), encore en lice
  318: julitopoket (Espagne), encore en lice
  319: juristanlqcd (Espagne), encore en lice
  320: k1ng*BRA (Brésil), encore en lice
  321: kanekistar1 (France), encore en lice
  322: kcdq45 (France), encore en lice
  323: kenci978 (Espagne), encore en lice
  324: khalid83300 (France), encore en lice
  325: kishador (France), encore en lice
  326: kovatch41 (France), encore en lice
  327: l'affiche 74 (France), encore en lice
  328: laryco93 (France), encore en lice
  329: lasdeslas21 (France), encore en lice
  330: lcNbkk (France), encore en lice
  331: le maquis 34 (France), encore en lice
  332: lgc128 (France), encore en lice
  333: lifeisallin (Espagne), encore en lice
  334: lois7788 (Portugal), encore en lice
  335: loveweed22 (Espagne), encore en lice
  336: luispinheiro7 (Portugal), encore en lice
  337: luluberlue22 (France), encore en lice
  338: lysa92370 (France), encore en lice
  339: madu80 (Portugal), encore en lice
  340: malawita (Espagne), encore en lice
  341: manuacha (Espagne), encore en lice
  342: manuterium (Espagne), encore en lice
  343: margosha1990 (Moldavie), encore en lice
  344: mariaycosta (Espagne), encore en lice
  345: mariorayoni [2] (Espagne), encore en lice
  346: martimreis (Portugal), encore en lice
  347: matchap26 (France), encore en lice
  348: matlik6 (France), encore en lice
  349: mau5556 (Portugal), encore en lice
  350: maugeais (France), encore en lice
  351: maxritchie442 (France), encore en lice
  352: mehdigris56 (France), encore en lice
  353: mellitisylvaine (France), encore en lice
  354: meloeiro (Portugal), encore en lice
  355: men_hsantos (Portugal), encore en lice
  356: meninasafada (Espagne), encore en lice
  357: mimounet73 (France), encore en lice
  358: missdizii [2] (France), encore en lice
  359: moll11 (Espagne), encore en lice
  360: murcianillo (Espagne), encore en lice
  361: naotiltes (Portugal), encore en lice
  362: nessane13 (Portugal), encore en lice
  363: ogibus (France), encore en lice
  364: okagua (Espagne), encore en lice
  365: oksanita08 (Ukraine), encore en lice
  366: olezha5555 (Ukraine), encore en lice
  367: olijmandrea (Espagne), encore en lice
  368: olikra (France), encore en lice
  369: otvargoblina (Bélarus), encore en lice
  370: pacafer96 (Espagne), encore en lice
  371: palopwsy (Espagne), encore en lice
  372: papapitufo3400 (Espagne), encore en lice
  373: papeita [2] (Espagne), encore en lice
  374: papy831 (Espagne), encore en lice
  375: paulhino77 (France), encore en lice
  376: paxku95 (Espagne), encore en lice
  377: perfectbeing (Lettonie), encore en lice
  378: picarus (Espagne), encore en lice
  379: pierrot62933 (France), encore en lice
  380: ptitjo319916 (France), encore en lice
  381: pucelano133 (Espagne), encore en lice
  382: quenteen (Espagne), encore en lice
  383: rachid196162 (France), encore en lice
  384: rafa339 (Espagne), encore en lice
  385: ramzizou95360 (France), encore en lice
  386: raroraro04 (Espagne), encore en lice
  387: rasdlibre (Espagne), encore en lice
  388: ricardo9mm (Portugal), encore en lice
  389: ricardofsc10 (Portugal), encore en lice
  390: ricardovinog.es (Brésil), encore en lice
  391: rncassamo (Portugal), encore en lice
  392: rnm17 (Espagne), encore en lice
  393: romabaslyk1992 (Bélarus), encore en lice
  394: ruben16_01_01 (Espagne), encore en lice
  395: saez90 (Espagne), encore en lice
  396: sch065501 [2] (Espagne), encore en lice
  397: scpbarnabe.e (Portugal), encore en lice
  398: sebou83310 (France), encore en lice
  399: serpentarius13 (Bélarus), encore en lice
  400: serveriusss (Espagne), encore en lice
  401: sitandgo22 (Espagne), encore en lice
  402: sitosanchez5 [2] (Espagne), encore en lice
  403: songoku1970 (Espagne), encore en lice
  404: songoten73 (Espagne), encore en lice
  405: sosslebogoss (France), encore en lice
  406: sousfish (France), encore en lice
  407: stooggy [2] (France), encore en lice
  408: tartarin1366 (France), encore en lice
  409: tascinko (Espagne), encore en lice
  410: telmosilva8 (Portugal), encore en lice
  411: tenerifematt (Espagne), encore en lice
  412: tgsemedo*PT (Portugal), encore en lice
  413: theprince2424 (France), encore en lice
  414: thibaut59910 (France), encore en lice
  415: thibax (France), encore en lice
  416: thisma28 (France), encore en lice
  417: titimez (France), encore en lice
  418: titolaka (Espagne), encore en lice
  419: todasnopano (Portugal), encore en lice
  420: toshkogochev (Espagne), encore en lice
  421: tp123987 (Espagne), encore en lice
  422: traelo (Espagne), encore en lice
  423: traposillo [2] (Espagne), encore en lice
  424: tuamotu89 (France), encore en lice
  425: tuttofalso00 (Espagne), encore en lice
  426: vanno407 (Réunion), encore en lice
  427: veolucky (France), encore en lice
  428: verostars87 (Espagne), encore en lice
  429: vicentin23 (Espagne), encore en lice
  430: vitoca1904 (Portugal), encore en lice
  431: vovanho (Bélarus), encore en lice
  432: vsenazavod (Lituanie), encore en lice
  433: vulnerable92 (Espagne), encore en lice
  434: xMICMAC (France), encore en lice
  435: xameson (Espagne), encore en lice
  436: xavatar92 (France), encore en lice
  437: yagohcf (Espagne), encore en lice
  438: yanss77 (France), encore en lice
  439: yassboubou (France), encore en lice
  440: yembajugona (Espagne), encore en lice
  441: yescode19 (France), encore en lice
  442: zehfiouLaTrix (France), encore en lice
  443: zephira77 (France), encore en lice
  444: zubrov (France), encore en lice
  445: zxcvczxcvc (Bélarus), encore en lice
  446: ÓscarSsilva (Portugal), encore en lice
  447: psychoman59 (France), 
  448: Danielcoctel (Espagne), 
  449: SiiSo (France), 
  450: sinho07 (Espagne), 
  451: acru44 (France), 
  452: albakora (Espagne), 
  453: emiliomuriel (Espagne), 
  454: OndeSeFolda? (Portugal), 
  455: Grégory 62 (France), 
  456: PedroNovais10 (Portugal), 
  457: NoLuckJustSkil (France), 
  458: papeita (Espagne), 
  459: timschel86 (France), 
  460: GorDoMnesota (Espagne), 
  461: PALYNDROME21 (France), 
  462: coconute001 (Espagne), 
  463: bellaOff (France), 
  464: parigoo92240 (France), 
  465: pokpok76100 (France), 
  466: 1RomaShka3 [2] (Bélarus), 
  467: Valkan33 [2] (Espagne), 
  468: JonyBartolo [2] (Espagne), 
  469: Claude54000 (France), 
  470: PierreDunn277 (Lettonie), 
  471: Favorness (Ukraine), 
  472: Dr.W1z4rD [2] (Espagne), 
  473: husoca (France), 
  474: RosiñaLaza (Espagne), 
  475: MaNiAcK131 [2] (France), 
  476: domino250464 (France), 
  477: bouboux92 (France), 
  478: guyges67 (France), 
  479: luishbc-20 (Portugal), 
  480: Flush93100 (France), 
  481: acrom288 [2] (Espagne), 
  482: micka94000 (France), 
  483: Ruflym (Espagne), 
  484: fulletasopa (Espagne), 
  485: cliper0305 (Espagne), 
  486: bouledogu665 (France), 
  487: jokobo (France), 
  488: Marestphil (France), 
  489: concat401 (France), 
  490: dlamentar (Portugal), 
  491: Ese mocho (Espagne), 
  492: Patixu1991 (Portugal), 
  493: brina5555 (Portugal), 
  494: Krishus (Espagne), 
  495: mounstar62 (France), 
  496: Marito1014 [2] (Espagne), 
  497: dovalebranco (Portugal), 
  498: sextyrone (Espagne), 
  499: EDI1979pl (Irlande), 
  500: Lagavulin113 (Espagne), 
  501: 2360Babut (France), 
  502: WiiChH655 (France), 
  503: deudeulofeu (Espagne), 
  504: deeptrone69 (France), 
  505: Romba094 (Portugal), 
  506: kanoute77 (Espagne), 
  507: dejavuxpq (Espagne), 
  508: **N3RU5** (Espagne), 
  509: espi5169 (Espagne), 
  510: acrom288 (Espagne), 
  511: dellys121 [2] (France), 
  512: Unicrónica [2] (Portugal), 
  513: edson7xx (France), 
  514: B757200 (Espagne), 
  515: Erick202176 (Espagne), 
  516: mariorayoni (Espagne), 
  517: MaNiAcK131 (France), 
  518: 1RomaShka3 (Bélarus), 
  519: isapropoker (France), 
  520: Th0rgii (France), 
  521: Punaise44 (France), 
  522: AtariK08 (Espagne), 
  523: diegolondon2 (Espagne), 
  524: missdizii (France), 
  525: VEROX111 (Espagne), 
  526: Wenciito (Espagne), 
  527: Unicrónica (Portugal), 
  528: Jeylon (Espagne), 
  529: baleu63 (Portugal), 
  530: FEChampion (Espagne), 
  531: traposillo (Espagne), 
  532: Dafolhaseca (Portugal), 
  533: Nostroomo (Espagne), 
  534: NoPassNo (France), 
  535: DG#1989#34 (France), 
  536: JonyBartolo (Espagne), 
  537: 4ddic7ed (Espagne), 
  538: pepetejalv (Espagne), 
  539: damienkl83 (France), 
  540: barphile (France), 
  541: alxstr87 (Espagne), 
  542: sch065501 (Espagne), 
  543: Valkan33 (Espagne), 
  544: stooggy (France), 
  545: dellys121 (France), 
  546: andregg40 (Portugal), 
  547: Dr.W1z4rD (Espagne), 
  548: ROXXOR 10 (France), 
  549: sitosanchez5 (Espagne), 
  550: Alienvalue (France), 
  551: Marito1014 (Espagne), 
  552: 66RERE (France), 
Vous avez terminé le tournoi (éliminé lors de la main #240315782120).


