PokerStars Tournoi #3531223546, No Limit Hold'em
  74: Qùasares (Espagne), encore en lice
  75: RAYITO333 (Espagne), encore en lice
  76: RimskiyTV (Azerbaïdjan), encore en lice
  77: Rixxjoz (Espagne), encore en lice
  78: Roman77Roman (Espagne), encore en lice
  79: RophanElUnanime (Espagne), encore en lice
  80: Rounder23320 (France), encore en lice
  81: SHEED74 (France), encore en lice
  82: Sacalaabailar85 (Espagne), encore en lice
  83: Saganoa (Portugal), encore en lice
  84: ShivasWisdom (Espagne), encore en lice
  85: SkonkOne94 (France), encore en lice
  86: StephMissa (France), encore en lice
  87: TheJuint (Espagne), encore en lice
  88: Tinssou92 (France), encore en lice
  89: Unlucky Czar (Portugal), encore en lice
  90: Vajelu1 (France), encore en lice
  91: Waith974 (Réunion), encore en lice
  92: Winable18 (Espagne), encore en lice
  93: adriancortes98 (Espagne), encore en lice
  94: africa_88990 (Espagne), encore en lice
  95: airreverse_1 (Espagne), encore en lice
  96: alexandraa4134 (France), encore en lice
  97: alexpeluca39 (Espagne), encore en lice
  98: altanero123 (Espagne), encore en lice
  99: amnesiagas0077 (France), encore en lice
  100: amorphis36 (France), encore en lice
  101: amparo63 (Espagne), encore en lice
  102: amr1126 (France), encore en lice
  103: andiable (France), encore en lice
  104: apoulit83 (France), encore en lice
  105: ayp69 (Espagne), encore en lice
  106: baccardi64 (France), encore en lice
  107: balaak47 (Espagne), encore en lice
  108: barbate 18 (Espagne), encore en lice
  109: bartoche70 (France), encore en lice
  110: basu23 (Espagne), encore en lice
  111: benguelastb (Portugal), encore en lice
  112: benji276 (France), encore en lice
  113: beurir (Espagne), encore en lice
  114: bmps2293 (Portugal), encore en lice
  115: bouda96 (Espagne), encore en lice
  116: boulette1311 (France), encore en lice
  117: bunelolo (France), encore en lice
  118: caimanss (Espagne), encore en lice
  119: carlamagic (Portugal), encore en lice
  120: cavalomachad [2] (Portugal), encore en lice
  121: cesi2014 (Espagne), encore en lice
  122: ch0gatxi (Portugal), encore en lice
  123: chamartotz (France), encore en lice
  124: chocolape (Espagne), encore en lice
  125: cletinhu1 (Portugal), encore en lice
  126: coucoug56 [2] (France), encore en lice
  127: cpujol AK (Espagne), encore en lice
  128: crayse123 (Portugal), encore en lice
  129: creubzapp (France), encore en lice
  130: danielmano22 (Portugal), encore en lice
  131: danielou31 (France), encore en lice
  132: davili16 (France), encore en lice
  133: desnivel9 (Portugal), encore en lice
  134: dneves123 (Portugal), encore en lice
  135: docasbb (Portugal), encore en lice
  136: ecua517 (Espagne), encore en lice
  137: edueverywhere (Espagne), encore en lice
  138: elguarrosi (Espagne), encore en lice
  139: elsetero901 (Espagne), encore en lice
  140: ese_webas (Espagne), encore en lice
  141: fanaia55 (Portugal), encore en lice
  142: fido-alexand (Espagne), encore en lice
  143: fredvivi333 (France), encore en lice
  144: garriga1959 (Espagne), encore en lice
  145: ggtemplado (Espagne), encore en lice
  146: ghb2005 (France), encore en lice
  147: godbgd (Espagne), encore en lice
  148: gregouval144 (France), encore en lice
  149: gusterul (Espagne), encore en lice
  150: herculano22 (Espagne), encore en lice
  151: iojiro (Brésil), encore en lice
  152: irolmo (Espagne), encore en lice
  153: jacotte63 (France), encore en lice
  154: jali55 (France), encore en lice
  155: javi.t.g (Espagne), encore en lice
  156: jcl63 (France), encore en lice
  157: jeanphilippe59 (France), encore en lice
  158: jiji 5t (France), encore en lice
  159: jjbjerez (Espagne), encore en lice
  160: joaosousa2020 (Portugal), encore en lice
  161: johnno13160 (France), encore en lice
  162: jojomach2012 (France), encore en lice
  163: jordan93300 (France), encore en lice
  164: jorolga (Espagne), encore en lice
  165: jtm8 (Espagne), encore en lice
  166: juandd30847 (Espagne), encore en lice
  167: juanfran3333 [2] (Espagne), encore en lice
  168: jvm46 (Espagne), encore en lice
  169: kenchiro27 (France), encore en lice
  170: lastek11 (France), encore en lice
  171: laurent puma (France), encore en lice
  172: lechegj (France), encore en lice
  173: legno_2006 (Espagne), encore en lice
  174: leyderson357 [2] (Espagne), encore en lice
  175: linxrapide (France), encore en lice
  176: louisdestouches (France), encore en lice
  177: louisgp38 (France), encore en lice
  178: louna421 (France), encore en lice
  179: lyanto747 (France), encore en lice
  180: mabi1012 (Espagne), encore en lice
  181: maclanic (France), encore en lice
  182: maeva163 (France), encore en lice
  183: mafega86 (Espagne), encore en lice
  184: manoliyo53 [2] (Espagne), encore en lice
  185: manu54310 (France), encore en lice
  186: marcofilipec (Portugal), encore en lice
  187: mattheshark (France), encore en lice
  188: melera67 (Espagne), encore en lice
  189: men_hsantos (Portugal), encore en lice
  190: mickiller38 (France), encore en lice
  191: miguelzu (Espagne), encore en lice
  192: mikejoypires (Portugal), encore en lice
  193: minijig734 (France), encore en lice
  194: moroman99 (Espagne), encore en lice
  195: morrosquin (Espagne), encore en lice
  196: most9476 [2] (Espagne), encore en lice
  197: muskarius (Espagne), encore en lice
  198: natlotus (Portugal), encore en lice
  199: nazamopden (Ukraine), encore en lice
  200: nicosrod [2] (France), encore en lice
  201: nono44284 (France), encore en lice
  202: olemicoño (Espagne), encore en lice
  203: olijmandrea (Espagne), encore en lice
  204: p.sr sergio (Espagne), encore en lice
  205: pelador47 (Espagne), encore en lice
  206: pimpon74 (France), encore en lice
  207: pingala11 (France), encore en lice
  208: poinot83 (France), encore en lice
  209: pokpechercs (France), encore en lice
  210: ponse54 (France), encore en lice
  211: porto40210 [2] (France), encore en lice
  212: punicher62 (France), encore en lice
  213: ratepenad (France), encore en lice
  214: red canvas (Portugal), encore en lice
  215: rockomokoloko (Portugal), encore en lice
  216: rodrigues5@g (Portugal), encore en lice
  217: rubenherre (Espagne), encore en lice
  218: rubmiq (Portugal), encore en lice
  219: santostada (Espagne), encore en lice
  220: scorpionime [2] (France), encore en lice
  221: scoubidou57 (France), encore en lice
  222: sergueiboss (Espagne), encore en lice
  223: seriyyy38 (Lituanie), encore en lice
  224: señorcarleto (Espagne), encore en lice
  225: socio67 (Espagne), encore en lice
  226: soydragon64 (Espagne), encore en lice
  227: staryves (France), encore en lice
  228: stephl85 (France), encore en lice
  229: strivio3 (Espagne), encore en lice
  230: theotoilet22 (France), encore en lice
  231: tipeper (France), encore en lice
  232: tof677 (France), encore en lice
  233: tointman (France), encore en lice
  234: torpedo171017 (Espagne), encore en lice
  235: trebol1966 (Espagne), encore en lice
  236: tuco545 (Espagne), encore en lice
  237: virus732 (Espagne), encore en lice
  238: wifi26 (France), encore en lice
  239: willy57940 (France), encore en lice
  240: woodend16 (France), encore en lice
  241: worksmart76 [2] (France), encore en lice
  242: xLousadax (Portugal), encore en lice
  243: xabarín7 (Espagne), encore en lice
  244: yescode19 (France), encore en lice
  245: zackbenelie (France), encore en lice
  246: zitzit1109 (France), encore en lice
  247: zizou93524 (France), encore en lice
  248: zombi.123est (Espagne), encore en lice
  249: zurab11211 (Azerbaïdjan), encore en lice
  250: psychoman59 (France), 
  251: SILVANO205 (France), 
  252: manoliyo53 (Espagne), 
  253: scorpionime (France), 
  254: Nunespvz (Portugal), 
  255: worksmart76 (France), 
  256: Xcreeks (France), 
  257: PER1C0 (Espagne), 
  258: coucoug56 (France), 
  259: leyderson357 (Espagne), 
  260: porto40210 (France), 
  261: ymerej 59 (France), 
  262: Mamaduri (Portugal), 
  263: cavalomachad (Portugal), 
  264: Oriol1602 (Espagne), 
  265: JOANTURRAI (Espagne), 
  266: most9476 (Espagne), 
  267: 12an123 (Portugal), 
  268: PsychoMax416 [2] (France), 
  269: nicosrod (France), 
  270: Germano1904 (Portugal), 
  271: PsychoMax416 (France), 
  272: juanfran3333 (Espagne), 
  273: jules29071984 (France), 
Vous avez terminé le tournoi (éliminé lors de la main #241228741307).


