PokerStars Tournoi #3942832453, No Limit Hold'em
Super Satellite
Buy-in : €0.90/€0.10 EUR
139 joueurs
Dotation totale : €125.10 EUR 
Tournoi cible #3942832379 Buy-in : €10.00 EUR
Tournoi commencé 03/11/2025 15:05:00 CET [03/11/2025 9:05:00 ET]
Tournoi fini 03/11/2025 16:10:44 CET [03/11/2025 10:10:44 ET]
  1: Cyrval (France),  (qualifiés pour le tournoi cible)
  2: Josepemeasa (Espagne),  (qualifiés pour le tournoi cible)
  3: Nelio68500 (France),  (qualifiés pour le tournoi cible)
  4: bestia2001 (Espagne),  (qualifiés pour le tournoi cible)
  5: boucloss [2] (France),  (qualifiés pour le tournoi cible)
  6: jacg440 (France),  (qualifiés pour le tournoi cible)
  7: lambadr92 (Espagne),  (qualifiés pour le tournoi cible)
  8: maitreyoda59 (France),  (qualifiés pour le tournoi cible)
  9: pequeelx [2] (Espagne),  (qualifiés pour le tournoi cible)
  10: pokerfacee9806 (Espagne),  (qualifiés pour le tournoi cible)
  11: psychoman59 (France),  (qualifiés pour le tournoi cible)
  12: thesnake75014 (France),  (qualifiés pour le tournoi cible)
  13: chris197078 (France), €5,00
  14: PATROCINIO23 [2] (Portugal), €0,10
  15: TiagoAmaro83 (Portugal), 
  16: bolska (Espagne), 
  17: vesti7678 (France), 
  18: mous84700 (France), 
  19: Mcornella (Espagne), 
  20: pepeelpelao (Espagne), 
  21: citor13 (Espagne), 
  22: mayasone (Espagne), 
  23: lagoupille51 (France), 
  24: bigphil735 (France), 
  25: CasiVera [2] (Espagne), 
  26: Octave993 [2] (France), 
  27: chocolape (Espagne), 
  28: toñetti7 (Espagne), 
  29: chelinni414 (Espagne), 
  30: josepapi666 (Espagne), 
  31: boulys636613 [2] (France), 
  32: ros1606 (Espagne), 
  33: giogio23dr (Espagne), 
  34: OSKARBI01 (Espagne), 
  35: LADRON313 (France), 
  36: DimKI876 (France), 
  37: umtiti777 (Espagne), 
  38: braquo200 (France), 
  39: NelsonOliver (Portugal), 
  40: jacimario (Portugal), 
  41: lud6980 [2] (France), 
  42: GioBiagioNoce (Espagne), 
  43: GabriTractor (Espagne), 
  44: liham75014 (France), 
  45: Gaspard2901 (France), 
  46: antonio8308 (Espagne), 
  47: crazyfrancis (Portugal), 
  48: millechibres (France), 
  49: pdeorueta (Espagne), 
  50: Hermes19681968 (Espagne), 
  51: Jpp1410 (France), 
  52: sarahryan5174 [2] (France), 
  53: teves7777 (Portugal), 
  54: BestBoby51 (France), 
  55: claudque (France), 
  56: martine4839 (France), 
  57: DiagTipaTipa (France), 
  58: RaMiRaiS (France), 
  59: migue1109 [2] (Espagne), 
  60: angel-00-24-18 (Espagne), 
  61: Sapiris (Portugal), 
  62: Leitao102 (Portugal), 
  63: raodao (France), 
  64: Rebleuchon (France), 
  65: eljotasobozal (Espagne), 
  66: robby6971 (France), 
  67: ajg1292 (Espagne), 
  68: vr120396 (Espagne), 
  69: PierreAnt22 (France), 
  70: XElfliX (Espagne), 
  71: piochest (France), 
  72: ayuwoke [2] (Espagne), 
  73: pablo_aphe [2] (Espagne), 
  74: galampa (Espagne), 
  75: blondin5612 (France), 
  76: Saludoedomanu19 (Espagne), 
  77: AUGUSTE 1806 (France), 
  78: ayuwoke (Espagne), 
  79: WilliamWolf03 [2] (Espagne), 
  80: oeildtigre (France), 
  81: mariqilla1969 (Espagne), 
  82: lud6980 (France), 
  83: Fraanmoreno [2] (Espagne), 
  84: luisianapiva (Espagne), 
  85: cvc1962 (Espagne), 
  86: Zuhagarcii (Espagne), 
  87: Octave993 (France), 
  88: Fraanmoreno (Espagne), 
  89: WilliamWolf03 (Espagne), 
  90: sale gosse33 (France), 
  91: maysselp (Portugal), 
  92: RKilloZ0712 (France), 
  93: estelita121 (Espagne), 
  94: zokerbond (France), 
  95: SandraCaastro (Espagne), 
  96: pequeelx (Espagne), 
  97: watchme1shotyoy (Portugal), 
  98: Froilan21 (Espagne), 
  99: joel peinado (Espagne), 
  100: tattoo6139 (Espagne), 
  101: NVAL93 (Portugal), 
  102: MarceloZacaPT (Portugal), 
  103: migue1109 (Espagne), 
  104: juanil33 (Espagne), 
  105: pablo_aphe (Espagne), 
  106: CasiVera (Espagne), 
  107: mars77400 (France), 
  108: juanjoymari (Espagne), 
  109: I200989A (Espagne), 
  110: AlexandrePeiro1 (Espagne), 
  111: Guilherme Amara (Portugal), 
  112: boucloss (France), 
  113: jcbp503 (Espagne), 
  114: COLECIONISTA (Espagne), 
  115: Jonay_155 (Espagne), 
  116: 3RVR3 (Espagne), 
  117: sarahryan5174 (France), 
  118: fireflush26 [2] (Espagne), 
  119: ykcycer (Portugal), 
  120: HoneyMoney10 (Espagne), 
  121: MiriCortes7 (Espagne), 
  122: boulys636613 (France), 
  123: Rodrigo12506 (Portugal), 
  124: Werok1982 [2] (Espagne), 
  125: ant1mic (France), 
  126: davitiko37 (Espagne), 
  127: fireflush26 (Espagne), 
  128: maicol jm (Espagne), 
  129: PATROCINIO23 (Portugal), 
  130: salas4lx (Espagne), 
  131: alexisdaniel95 (Espagne), 
  132: fruti28shark (Espagne), 
  133: Werok1982 (Espagne), 
  134: raquel_14351 (Espagne), 
  135: Mgmarcos186 (Espagne), 
  136: JPCF77 (Portugal), 
  137: 12oleee12 (Espagne), 
  138: el diablo919 (France), 
  139: korekage (France), 

Vous avez terminé à la 1er place (éliminé lors de la main #258370003384).


