PokerStars Tournoi #3957392686, No Limit Hold'em
Super Satellite
Buy-in : €0.90/€0.10 EUR
109 joueurs
Dotation totale : €98.10 EUR 
Tournoi cible #3957392575 Buy-in : €10.00 EUR
Tournoi commencé 01/01/2026 10:05:00 CET [01/01/2026 4:05:00 ET]

  1: -Pty-James- (France), encore en lice
  2: AA.28.12.09 (Portugal), encore en lice
  3: Angel68390 (France), encore en lice
  4: DDefensor (Espagne), encore en lice
  5: JmCa47 (France), encore en lice
  6: Losmesoneros12 (Espagne), encore en lice
  7: SOYHAMLET (Espagne), encore en lice
  8: WhisperingAR (France), encore en lice
  9: andre2a2a (France), encore en lice
  10: apetyky (Espagne), encore en lice
  11: benpita2 [2] (France), encore en lice
  12: christian50240 (France), encore en lice
  13: drzf (France), encore en lice
  14: fos1961 (Espagne), encore en lice
  15: games13140 [2] (France), encore en lice
  16: huluhu (France), encore en lice
  17: jalzaga88 (Espagne), encore en lice
  18: jeje31450 (France), encore en lice
  19: legnol (France), encore en lice
  20: parazozo [2] (Espagne), encore en lice
  21: yepawill (Espagne), encore en lice
  22: psychoman59 (France), 
  23: CooWooDoo (Portugal), 
  24: tassin77710 (France), 
  25: MARQUICARTE (France), 
  26: tifite (France), 
  27: AA132430KK (France), 
  28: Fabherge80 (France), 
  29: ruben16gulu (Espagne), 
  30: MedocH2004 (France), 
  31: tete010578 (Espagne), 
  32: Pincelin1970 (Espagne), 
  33: 38yves38 (France), 
  34: silvaca02 [2] (Espagne), 
  35: joaoscf00 (Portugal), 
  36: Tonya858 (Espagne), 
  37: MONKEYKINGn1 [2] (France), 
  38: COOLPAY [2] (France), 
  39: braquo200 (France), 
  40: alex big car (France), 
  41: nicomaud (France), 
  42: Rapha_81_per (Portugal), 
  43: poypoydz (France), 
  44: webscalp (France), 
  45: domdom32845 [2] (France), 
  46: hannibaltun38 (France), 
  47: lalouverouge (France), 
  48: kevg2019 [2] (France), 
  49: 1982105 (France), 
  50: fuscoPNT (Portugal), 
  51: Tono_75344 (Espagne), 
  52: babass 18r (France), 
  53: moonmen29 (Espagne), 
  54: Mikel_Nikee [2] (Espagne), 
  55: Evansdiyou (Espagne), 
  56: Velvetae (France), 
  57: COOLPAY (France), 
  58: zumbao11 (Espagne), 
  59: aKaBoTa (Espagne), 
  60: POLORIS (France), 
  61: MONKEYKINGn1 (France), 
  62: $tonino$774 (Espagne), 
  63: silvaca02 (Espagne), 
  64: Peet7504 [2] (Espagne), 
  65: JimyCarter90 (Espagne), 
  66: albititia (Espagne), 
  67: kanomd (Espagne), 
  68: kevg2019 (France), 
  69: khito (Espagne), 
  70: danimar04 [2] (Espagne), 
  71: atpea02 (France), 
  72: domdom32845 (France), 
  73: preciosa41 (Espagne), 
  74: beatle76110 (France), 
  75: parazozo (Espagne), 
  76: Juli_Lo07 (Espagne), 
  77: Mariotex5 (Espagne), 
  78: lorilen51 (France), 
  79: hohohogotata (France), 
  80: Reepiz (France), 
  81: delphseb2015 (France), 
  82: Tigreton777 (Espagne), 
  83: games13140 (France), 
  84: Mikel_Nikee (Espagne), 
  85: danimar04 (Espagne), 
  86: LeRouge1717 (France), 
  87: FabioPane90 (Espagne), 
  88: taurus8541 (Espagne), 
  89: benpita2 (France), 
  90: bourdon84000 (France), 
  91: alhyace (France), 
  92: LASSL1 (France), 
  93: bergalo80 (Espagne), 
  94: djedje123456 (France), 
  95: Carloshero34 (France), 
  96: robe107 (Espagne), 
  97: spino7515 (France), 
  98: Martinax31 (France), 
  99: Lotus898 (Portugal), 
  100: madlad72 [2] (Espagne), 
  101: Peet7504 (Espagne), 
  102: diegos 13800 (France), 
  103: So937523 (France), 
  104: HysteriaPT (Portugal), 
  105: DuartePRP (Portugal), 
  106: madlad72 (Espagne), 
  107: tournesol73 (France), 
  108: Diogenes DT (Espagne), 
  109: canallla (Espagne), 

Vous avez terminé à la 22e place (éliminé lors de la main #259123965665).


