PokerStars Tournoi #3696411620, No Limit Hold'em
Super Satellite
Buy-in : €0.90/€0.10 EUR
220 joueurs
Dotation totale : €198.00 EUR 
Tournoi cible #3696374145 Buy-in : €10.00 EUR
Tournoi commencé 13/01/2024 10:15:00 CET [13/01/2024 4:15:00 ET]

  1: 38yves38 (France), encore en lice
  2: Altoun4566 (France), encore en lice
  3: Big2Show615 (Portugal), encore en lice
  4: DeBareta (Espagne), encore en lice
  5: HoKusai_Fami (France), encore en lice
  6: JaviMetal77 (Espagne), encore en lice
  7: Kooobaa (France), encore en lice
  8: LastObs33 (France), encore en lice
  9: NHBROOO (France), encore en lice
  10: Noam2106 [2] (France), encore en lice
  11: Reimsmtz44 [2] (Espagne), encore en lice
  12: Roby0547 (France), encore en lice
  13: SunnySix211 (France), encore en lice
  14: ToGreendoG (France), encore en lice
  15: UfatherS (France), encore en lice
  16: Worf31130 (France), encore en lice
  17: ZIPY2016 (Portugal), encore en lice
  18: ZLATANAS_57 [2] (France), encore en lice
  19: anaconda5211 (France), encore en lice
  20: calude1 (France), encore en lice
  21: carmen405 (Espagne), encore en lice
  22: charl72360 (France), encore en lice
  23: chasseur3187 (France), encore en lice
  24: danibone (Espagne), encore en lice
  25: davimatraka (Espagne), encore en lice
  26: erickvera10 (Espagne), encore en lice
  27: germenes (Espagne), encore en lice
  28: kikru (Espagne), encore en lice
  29: lecalm (France), encore en lice
  30: leloo94 (France), encore en lice
  31: leyafi (Espagne), encore en lice
  32: mariogg120 [2] (Espagne), encore en lice
  33: mikelangeloc (Espagne), encore en lice
  34: minitorio [2] (Espagne), encore en lice
  35: pescapoco0 (Espagne), encore en lice
  36: samu692 (Espagne), encore en lice
  37: siillvvaa88 [2] (Portugal), encore en lice
  38: terrificlola (France), encore en lice
  39: walleguenne8 (France), encore en lice
  40: psychoman59 (France), 
  41: crack6555 [2] (Espagne), 
  42: petitoiseaux93 (France), 
  43: Athisse (France), 
  44: The SaintJok (France), 
  45: irv2212 [2] (Espagne), 
  46: SpIr0x (Espagne), 
  47: Lupixere (Espagne), 
  48: yonki917 (Espagne), 
  49: belenjma (Espagne), 
  50: gmbc69 (Portugal), 
  51: amudale (Espagne), 
  52: acac37 (Espagne), 
  53: ladjerbienne [2] (France), 
  54: silvamps (Portugal), 
  55: cartuli66 [2] (Espagne), 
  56: ChOuChOu2810 (France), 
  57: dasefe (Espagne), 
  58: **sergi**117 (France), 
  59: dlodachin [2] (France), 
  60: AliciaRS (Espagne), 
  61: nissart1964 (France), 
  62: alex54842 (France), 
  63: mariomarek03 (Portugal), 
  64: serranykoh16 (Espagne), 
  65: aureliendemo (France), 
  66: VikoRid (Espagne), 
  67: Lunita42 (France), 
  68: RomHs (France), 
  69: LADRON313 (France), 
  70: Lecroquemais (France), 
  71: SEB Dgrind (France), 
  72: crougz83 (France), 
  73: teghjale (France), 
  74: cardoneli (Espagne), 
  75: Neftali1513 (Espagne), 
  76: nadia56116 (France), 
  77: Piolita31 (France), 
  78: polo727 (Espagne), 
  79: PikNikolai [2] (Espagne), 
  80: PhamGus93 (France), 
  81: kcoucoux (France), 
  82: Cortaseto (Espagne), 
  83: oOVitaNovaOo (France), 
  84: aaTARZANOaa (France), 
  85: Patrickoner (Espagne), 
  86: Dustin Vegas [2] (France), 
  87: Grovii353 (Espagne), 
  88: Bouledefeu02 (France), 
  89: roseroya (France), 
  90: Mimo47240 [2] (France), 
  91: JayGuillot (Réunion), 
  92: Daouaj0134 (France), 
  93: albelillolee (Espagne), 
  94: Whinry09 [2] (Espagne), 
  95: fabreunion (France), 
  96: fashiontugal (France), 
  97: VLVC13 (France), 
  98: kikeel23 (Espagne), 
  99: l'asticotdu03 (France), 
  100: pipolakis34 (Espagne), 
  101: moreno67194 (Espagne), 
  102: george017 (Espagne), 
  103: cafeoro99 (Espagne), 
  104: pit12r57 (France), 
  105: rebordinz14 (Portugal), 
  106: manuanaya (Espagne), 
  107: decadiz5* (Espagne), 
  108: 2NDCHANCE24 (Portugal), 
  109: DESASTRE75 (Espagne), 
  110: Pokeristu1983 (Espagne), 
  111: nurterio (Espagne), 
  112: benjaminc140 (France), 
  113: antoni199285 (Espagne), 
  114: ugarte45 (Espagne), 
  115: duguedelons (France), 
  116: faucheuse41 (France), 
  117: cristete2018 (Portugal), 
  118: DernierSauvage (France), 
  119: jonmaster86 (Espagne), 
  120: MaBaker367 (France), 
  121: zanzan33 (France), 
  122: Quenelleur73 (France), 
  123: chewbaka74 (France), 
  124: crack6555 (Espagne), 
  125: Lisiim7 (Portugal), 
  126: barade cedric (France), 
  127: anluarpa (Espagne), 
  128: feizhou (France), 
  129: Titeuch09 (France), 
  130: Hdangely (Espagne), 
  131: yomobile79 (France), 
  132: OG75AR (France), 
  133: ikerfdezz [2] (Espagne), 
  134: paul123xxxx (France), 
  135: Reimsmtz44 (Espagne), 
  136: JustinPari [2] (France), 
  137: loudydrix (Portugal), 
  138: Nebularstorm (France), 
  139: Whinry09 (Espagne), 
  140: frd075 (France), 
  141: jobart46 [2] (France), 
  142: maya33620 (France), 
  143: pile1418 (France), 
  144: FURAX69170 (France), 
  145: spac3man7 (Portugal), 
  146: Dustin Vegas (France), 
  147: gu2021 (Portugal), 
  148: JRBOSS92 (France), 
  149: nabat1 (France), 
  150: minitorio (Espagne), 
  151: ultralyon54000 (France), 
  152: jacquie kim jif (France), 
  153: FKHAN28 [2] (France), 
  154: maryline3119 (France), 
  155: PikNikolai (Espagne), 
  156: dlodachin (France), 
  157: sumatra78 (Espagne), 
  158: Azerty59505 (France), 
  159: jobart46 (France), 
  160: 2Jm2 (Espagne), 
  161: DrDolittle6 (France), 
  162: mariogg120 (Espagne), 
  163: alsama172717 [2] (Espagne), 
  164: corcogol (Espagne), 
  165: JustinPari (France), 
  166: FKHAN28 (France), 
  167: Soulabar (France), 
  168: ikerfdezz (Espagne), 
  169: BertaSantos123 (Portugal), 
  170: narcilouca (Portugal), 
  171: pacha68 (France), 
