PokerStars Tournoi #3527082363, No Limit Hold'em
Buy-in : €0.90/€0.10 EUR
564 joueurs
Dotation totale : €507.60 EUR 
Tournoi commencé 14/01/2023 10:30:00 CET [14/01/2023 4:30:00 ET]

  1: 666Marilyn (Espagne), encore en lice
  2: @evanani8 (Portugal), encore en lice
  3: ARIEL836 [2] (France), encore en lice
  4: Anonymous JP (Portugal), encore en lice
  5: AnthoninM (France), encore en lice
  6: Biscoitos89 [2] (Portugal), encore en lice
  7: CallMeTheRiver (Espagne), encore en lice
  8: Dallama2 (Espagne), encore en lice
  9: Darky974 (Réunion), encore en lice
  10: DiaboloNantes [2] (France), encore en lice
  11: Djoulo13 (France), encore en lice
  12: DrValdi (Espagne), encore en lice
  13: Draghan74 [2] (France), encore en lice
  14: Elegantecabo (Espagne), encore en lice
  15: Freee126 (France), encore en lice
  16: Hglg26 (France), encore en lice
  17: IsoraTak [2] (Portugal), encore en lice
  18: J.S.Maria (Espagne), encore en lice
  19: J4kR (Espagne), encore en lice
  20: JETALOEIL666 (France), encore en lice
  21: JPhiRoy (France), encore en lice
  22: JonyBigman (France), encore en lice
  23: Kostricio (Espagne), encore en lice
  24: Kr@sse82 [2] (France), encore en lice
  25: LeCristolien (France), encore en lice
  26: Litos5 (Espagne), encore en lice
  27: MAZHIMGERZ (Espagne), encore en lice
  28: MayanSays (Espagne), encore en lice
  29: MrBump34 (France), encore en lice
  30: Mugiwaraaxx (France), encore en lice
  31: Nachomr92 [2] (Espagne), encore en lice
  32: Perceval87 (France), encore en lice
  33: R.S.PtPoker (Portugal), encore en lice
  34: Rico21963510 (France), encore en lice
  35: RyoSaeba19 (France), encore en lice
  36: SHARKOS54 (France), encore en lice
  37: Samu2771981 (Espagne), encore en lice
  38: ShinnChann (Portugal), encore en lice
  39: St@rspoker13 (France), encore en lice
  40: TheBest60s (Portugal), encore en lice
  41: YungLuPk [2] (Portugal), encore en lice
  42: abutretusa (Portugal), encore en lice
  43: alfonsi33 (Espagne), encore en lice
  44: anj.gabriel (Portugal), encore en lice
  45: babylone_jah (France), encore en lice
  46: badgirl7791 (Portugal), encore en lice
  47: belt384 (Portugal), encore en lice
  48: betico wapo (Espagne), encore en lice
  49: beurir (Espagne), encore en lice
  50: cefero (Espagne), encore en lice
  51: dani195813 [2] (France), encore en lice
  52: danielou31 (France), encore en lice
  53: dolu1780 (France), encore en lice
  54: emilito266 (Espagne), encore en lice
  55: eric77130 (France), encore en lice
  56: flo44550 [2] (France), encore en lice
  57: gascarpt (Espagne), encore en lice
  58: gitan66sw (France), encore en lice
  59: glupaviat (Espagne), encore en lice
  60: grenha1972 (Portugal), encore en lice
  61: guether (France), encore en lice
  62: hercoca31 (France), encore en lice
  63: hfgsp (Portugal), encore en lice
  64: jean-mi83000 [2] (France), encore en lice
  65: jeycancoon (France), encore en lice
  66: johnno13160 (France), encore en lice
  67: joselujlcl [2] (Espagne), encore en lice
  68: kimi_Raik9 (Espagne), encore en lice
  69: kougol (France), encore en lice
  70: la medusefg (France), encore en lice
  71: lidav974 (Réunion), encore en lice
  72: lolacorazon [2] (Espagne), encore en lice
  73: lostibiano (Portugal), encore en lice
  74: loustalou13 (France), encore en lice
  75: luicastorfer (Espagne), encore en lice
  76: luisporting (Portugal), encore en lice
  77: matpsg1989 (France), encore en lice
  78: minijig734 [2] (France), encore en lice
  79: moll11 (Espagne), encore en lice
  80: moorea666 (France), encore en lice
  81: mourad271 (France), encore en lice
  82: muskarius (Espagne), encore en lice
  83: mykilags [2] (France), encore en lice
  84: naise82 (Espagne), encore en lice
  85: naxort (Espagne), encore en lice
  86: pakeras28 (Espagne), encore en lice
  87: papydany984 (France), encore en lice
  88: pedroppr [2] (Espagne), encore en lice
  89: pey_97 (Espagne), encore en lice
  90: pierrot62933 (France), encore en lice
  91: reydetarima [2] (Espagne), encore en lice
  92: ribas2803 (Portugal), encore en lice
  93: rikard0_x [2] (France), encore en lice
  94: saaandra_9 [2] (Espagne), encore en lice
  95: saltyPees91 (France), encore en lice
  96: soto_46 (Espagne), encore en lice
  97: stephalik (France), encore en lice
  98: stranger0489 [2] (Espagne), encore en lice
  99: supatitus (France), encore en lice
  100: tointman [2] (France), encore en lice
  101: tomtom6080075 (France), encore en lice
  102: toudou13 (France), encore en lice
  103: toñinnnn (Espagne), encore en lice
  104: trafarel9 (Espagne), encore en lice
  105: tranquille41 (France), encore en lice
  106: unodepai (Espagne), encore en lice
  107: valeyoroli [2] (France), encore en lice
  108: xouille11 (France), encore en lice
  109: yanngti (France), encore en lice
  110: zz94system [2] (France), encore en lice
  111: psychoman59 (France), 
  112: kill53dan (France), 
  113: Vaan77114 [2] (France), 
  114: pelito2222 (France), 
  115: la_maria296 (Espagne), 
  116: gaspardino (France), 
  117: bernard266 (France), 
  118: pendejo74290 [2] (France), 
  119: pelocho6789 (Espagne), 
  120: shalini16 [2] (Portugal), 
  121: osga69 (Portugal), 
  122: danweed2318 [2] (Espagne), 
  123: Jotajorg [2] (Portugal), 
  124: pablodp2000 [2] (Espagne), 
  125: Dim4fun (France), 
  126: joanysig [2] (France), 
  127: floky4070 (France), 
  128: Jameus333 (France), 
  129: Batheo74 (France), 
  130: RicardoPrat1907 (Portugal), 
  131: boutet488 (France), 
  132: vincepicus29 (France), 
  133: steph5821 (France), 
  134: Vicen199220 [2] (Espagne), 
  135: mahhdi (France), 
  136: Pyramidale (France), 
  137: larbi30900 (France), 
  138: tio-pepe-m (Espagne), 
  139: aresewz69 [2] (Espagne), 
  140: psicotico666 [2] (Espagne), 
  141: manuacha (Espagne), 
  142: 2girls1man (France), 
  143: lepec48300 [2] (France), 
  144: joker ibax (France), 
  145: zengazen (Portugal), 
  146: manuek71 (Espagne), 
  147: Buffyman (Portugal), 
  148: ethanuts (France), 
  149: diogoR85 [2] (Portugal), 
  150: Nedvedev (France), 
  151: Zenforwin (France), 
  152: magnum974s (Réunion), 
  153: Hsn219 (France), 
  154: philoup3 (France), 
  155: sentosapiña (Espagne), 
  156: apls7777 (Portugal), 
  157: Terrivel83 (Portugal), 
  158: RoyBati (Espagne), 
  159: 31totor66 (France), 
  160: ben38800 (France), 
  161: elbouricot (France), 
  162: GameOver_565 (Espagne), 
  163: ServerOCB (France), 
  164: sebou83310 [2] (France), 
  165: frutos81 [2] (Espagne), 
  166: LaClocheSonne [2] (France), 
  167: vulcanologue (France), 
  168: nilnil162 (Espagne), 
  169: pintas_aitac (Portugal), 
  170: _javivi_ar [2] (Espagne), 
  171: minec88 (France), 
  172: JohnPandaStars (France), 
  173: Bernard761 [2] (Portugal), 
  174: Alexio4033 (France), 
  175: benjioute888 (France), 
  176: Maragogi (Portugal), 
  177: pokalexy [2] (France), 
  178: ryuk318 (France), 
  179: Magicchuki [2] (Espagne), 
  180: leonhido10 (Espagne), 
  181: ivanelec (Espagne), 
  182: MalcolmAche [2] (France), 
  183: reymel (Espagne), 
  184: tybo0808 (France), 
  185: SalimEM [2] (France), 
  186: letipinca (Espagne), 
  187: aubam137 (France), 
  188: chaim33 [2] (France), 
