PokerStars Tournoi #3890275318, No Limit Hold'em
Super Satellite
Buy-in : €0.90/€0.10 EUR
117 joueurs
Dotation totale : €105.30 EUR 
Tournoi cible #3890275229 Buy-in : €10.00 EUR
Tournoi commencé 20/05/2025 10:05:00 CET [20/05/2025 4:05:00 ET]

  1: 2slow2settle (Espagne), encore en lice
  2: ALMAYNOLOL (Espagne), encore en lice
  3: Amsterdam974 (Réunion), encore en lice
  4: Billy_Lacrapule (France), encore en lice
  5: DimKI876 (France), encore en lice
  6: Edd0330 [2] (Espagne), encore en lice
  7: EltOntOn14 (France), encore en lice
  8: FuIl_Sh (France), encore en lice
  9: IOnisesaI (Espagne), encore en lice
  10: Joao Mantua (Portugal), encore en lice
  11: LeTrigreGory (France), encore en lice
  12: MONKEYKINGn1 (France), encore en lice
  13: Malallet09 (Espagne), encore en lice
  14: Moussafc [2] (Espagne), encore en lice
  15: NORTHDREAM54 (France), encore en lice
  16: PAPECH66690 (France), encore en lice
  17: RataFA/1982 (Espagne), encore en lice
  18: Rushdiew (Espagne), encore en lice
  19: TRUENO333 (Espagne), encore en lice
  20: TYO28 (France), encore en lice
  21: Thelifesp (Espagne), encore en lice
  22: Zygopock (France), encore en lice
  23: ben6382 (France), encore en lice
  24: boudha112 (France), encore en lice
  25: buzo224 (Espagne), encore en lice
  26: calude1 (France), encore en lice
  27: dagar215 (Espagne), encore en lice
  28: david boir (France), encore en lice
  29: frozen coo52 (Espagne), encore en lice
  30: gor3k (France), encore en lice
  31: grajal1055 (Espagne), encore en lice
  32: kewkew1315 (France), encore en lice
  33: keyzerzoze (France), encore en lice
  34: lecricri76 (France), encore en lice
  35: leostack (Portugal), encore en lice
  36: leroid4as [2] (France), encore en lice
  37: mgkpitel (Espagne), encore en lice
  38: myma460 (France), encore en lice
  39: oui-oui34 (France), encore en lice
  40: parazozo [2] (Espagne), encore en lice
  41: perty1987 (Espagne), encore en lice
  42: rhetgo (Espagne), encore en lice
  43: santi89628 (Espagne), encore en lice
  44: serninator (Espagne), encore en lice
  45: shapiens (Espagne), encore en lice
  46: sirob1989 (Espagne), encore en lice
  47: tontonwanou9999 (France), encore en lice
  48: tostakyn (France), encore en lice
  49: userherz (Espagne), encore en lice
  50: x_MaRLaCa_x (Espagne), encore en lice
  51: yuiu639 (Espagne), encore en lice
  52: pedroj.gomla (Espagne), 
  53: psychoman59 (France), 
  54: jacquie kim jif (France), 
  55: canichon06 (France), 
  56: a8gape66 (France), 
  57: titón (Espagne), 
  58: lidiaruizpe (Espagne), 
  59: Unaiaz07 (Espagne), 
  60: omarin93 [2] (Espagne), 
  61: tribuz95 (Espagne), 
  62: alex11292 (Espagne), 
  63: Pleky08 (France), 
  64: david_7474 (Espagne), 
  65: siljanabia (Portugal), 
  66: livin1983 (Espagne), 
  67: juancj99 (Espagne), 
  68: nemon26 (Espagne), 
  69: Adrianap23 (Espagne), 
  70: pacoparraga8 (Espagne), 
  71: LILO13127 (France), 
  72: tefan1979 (France), 
  73: donbrú [2] (Espagne), 
  74: chris6674945 (France), 
  75: LeMarionnetiste (France), 
  76: Mark11185 (France), 
  77: MiguelGE02 (Espagne), 
  78: DDesgraciao_ (Espagne), 
  79: deuceslosess (Thaïlande), 
  80: TopyRbb (Espagne), 
  81: Sr.PUA (Espagne), 
  82: senohater [2] (Espagne), 
  83: gotterdamerung6 (Espagne), 
  84: afonso382 (Portugal), 
  85: Jadoune29870 [2] (France), 
  86: SrLolailo (Espagne), 
  87: fils2703 (France), 
  88: XamouD (France), 
  89: Thejul7 (Espagne), 
  90: Junior6611 (Espagne), 
  91: Edd0330 (Espagne), 
  92: senohater (Espagne), 
  93: omarin93 (Espagne), 
  94: Vallho84 (Espagne), 
  95: Polandrus (Espagne), 
  96: Buenafee26 (Espagne), 
  97: 3lack0ut (France), 
  98: Jadoune29870 (France), 
  99: leroid4as (France), 
  100: junamartinezzz (Espagne), 
  101: manexzegama (Espagne), 
  102: Moussafc (Espagne), 
  103: tjochep (Espagne), 
  104: manag0d (Portugal), 
  105: ramirez818 (France), 
  106: borji96 (Espagne), 
  107: Alberca3 (Espagne), 
  108: Haakmossss (France), 
  109: Kxiip (France), 
  110: NICO7359100 (France), 
  111: parazozo (Espagne), 
  112: Rafael se250 (Espagne), 
  113: caribou0418 (France), 
  114: donbrú (Espagne), 
  115: floral27 (Espagne), 
  116: lordh14 (Espagne), 
  117: nuno15gois (Portugal), 

Vous avez terminé à la 53e place (éliminé lors de la main #256219825935).


