PokerStars Tournoi #3607886958, No Limit Hold'em
  48: FORREST680 (France), encore en lice
  49: Ferdinand26 (Portugal), encore en lice
  50: FiordenTexas (Espagne), encore en lice
  51: FishCoyOM (France), encore en lice
  52: Florbela1 [2] (Portugal), encore en lice
  53: Freee126 (France), encore en lice
  54: GHOSTPOKER73 (Portugal), encore en lice
  55: GZVII (Portugal), encore en lice
  56: GaMe616oVeR [2] (Espagne), encore en lice
  57: Galinhola [2] (Portugal), encore en lice
  58: GerviRex (Espagne), encore en lice
  59: GomJabbar92 (Bélarus), encore en lice
  60: HEDONYSTE (France), encore en lice
  61: HermesBcn (Espagne), encore en lice
  62: Hokage1989 (Portugal), encore en lice
  63: HumbleFable (France), encore en lice
  64: ISSNIPE (France), encore en lice
  65: Igorlcbom (Brésil), encore en lice
  66: Isturbÿs (France), encore en lice
  67: Ivvill (Ukraine), encore en lice
  68: JD334433 (France), encore en lice
  69: JMDuarte8 (Portugal), encore en lice
  70: JacintoMedeiros (Portugal), encore en lice
  71: JaimeJL76 (Espagne), encore en lice
  72: JetCab333 (France), encore en lice
  73: Jhomeyni (Espagne), encore en lice
  74: Jimmywared (Espagne), encore en lice
  75: Jorgeac30 (Espagne), encore en lice
  76: KCAZI (Brésil), encore en lice
  77: Kadosshh (Brésil), encore en lice
  78: Kapa_Rica (Portugal), encore en lice
  79: KevinVipp (Espagne), encore en lice
  80: L670BAP (France), encore en lice
  81: LARVE64 (France), encore en lice
  82: LATCA (Espagne), encore en lice
  83: LUCOTEAM (Espagne), encore en lice
  84: LULU70000 (France), encore en lice
  85: LUXY34 (France), encore en lice
  86: LeBarkss (France), encore en lice
  87: Liitea (Argentine), encore en lice
  88: Lord_Marine1986 (Portugal), encore en lice
  89: LosingIsMyStyle (Espagne), encore en lice
  90: Lucasm92100 [2] (France), encore en lice
  91: Major.pt29 (Portugal), encore en lice
  92: Manuballa (Espagne), encore en lice
  93: Manuelmadriz (Espagne), encore en lice
  94: MarkLanders17 [2] (Portugal), encore en lice
  95: MelkyFish (Bélarus), encore en lice
  96: Migas806 (Portugal), encore en lice
  97: Miguiastur (Espagne), encore en lice
  98: Mike_Taliart (Espagne), encore en lice
  99: MonacoPA (Espagne), encore en lice
  100: Mr.Batista.M (Portugal), encore en lice
  101: Mr.Freewind (Espagne), encore en lice
  102: Mr.T.Saly (France), encore en lice
  103: MrDeePly (Portugal), encore en lice
  104: MrZed33 (France), encore en lice
  105: NITN3UQ (France), encore en lice
  106: Nab92 (France), encore en lice
  107: Nach709 (Espagne), encore en lice
  108: Olithapilot (Espagne), encore en lice
  109: PIPOCA67 (Portugal), encore en lice
  110: PL50000 (Portugal), encore en lice
  111: POTYTOP (France), encore en lice
  112: Patrondelpapel (France), encore en lice
  113: Peter MacCol (France), encore en lice
  114: Pistolas24 (Portugal), encore en lice
  115: Popitor31 (France), encore en lice
  116: PortoJello (Portugal), encore en lice
  117: RICHIEPW (Espagne), encore en lice
  118: ROSSIMOD [2] (France), encore en lice
  119: RaZyy9 (France), encore en lice
  120: Relampaguin13 (Espagne), encore en lice
  121: RequinkmeBB (France), encore en lice
  122: Rippeur77390 [2] (France), encore en lice
  123: Rowfc93 (Espagne), encore en lice
  124: SAURGAL (Espagne), encore en lice
  125: SIMA0613 (Ukraine), encore en lice
  126: SR96100 (France), encore en lice
  127: Seergii (Espagne), encore en lice
  128: Sikolol92 (Espagne), encore en lice
  129: SkonkOne94 (France), encore en lice
  130: Snottygrub (Espagne), encore en lice
  131: Soffitsam (Espagne), encore en lice
  132: Ssanch3zZ (Espagne), encore en lice
  133: Str969 (Ukraine), encore en lice
  134: SupraMK4.3,0 (France), encore en lice
  135: TA/\AHUTKO (Ukraine), encore en lice
  136: Tag1999 (France), encore en lice
  137: Taxidoalem (Portugal), encore en lice
  138: TheDare78 (France), encore en lice
  139: Todochepi140 (Espagne), encore en lice
  140: TofNervieux (France), encore en lice
  141: Tokpokki (Ukraine), encore en lice
  142: TomsSL (Portugal), encore en lice
  143: Triniton13011 (France), encore en lice
  144: TwitchTVooowill (Brésil), encore en lice
  145: VIKIE VIKING [2] (Portugal), encore en lice
  146: Vouiiiii (France), encore en lice
  147: Voyou26000 (France), encore en lice
  148: Waith974 (Réunion), encore en lice
  149: WizzleGizzle (Portugal), encore en lice
  150: XLSSLX (Espagne), encore en lice
  151: XLpaivas (Portugal), encore en lice
  152: XMARS13 (France), encore en lice
  153: XY234786 (France), encore en lice
  154: Xhanor (France), encore en lice
  155: XikyMDZ [2] (Espagne), encore en lice
  156: XxSuperLopezxX (Espagne), encore en lice
  157: YERVABUENA (Espagne), encore en lice
  158: aaboga (Portugal), encore en lice
  159: abiecte (Portugal), encore en lice
  160: agmadrian (Espagne), encore en lice
  161: agromonkeys (Bélarus), encore en lice
  162: ajpsavv (Portugal), encore en lice
  163: albertopuntera1 (Espagne), encore en lice
  164: alexcosta2020 (Portugal), encore en lice
  165: alexpavel1994 [2] (Espagne), encore en lice
  166: alexpeluca39 (Espagne), encore en lice
  167: alfrsyf16 (Espagne), encore en lice
  168: almudena218 (Espagne), encore en lice
  169: ana ferna737 (Espagne), encore en lice
  170: andiaoul (France), encore en lice
  171: anhmaxime (France), encore en lice
  172: arileiros (Portugal), encore en lice
  173: assharriss (Espagne), encore en lice
  174: auda191919 (France), encore en lice
  175: baboun741000 (France), encore en lice
  176: barbaracab54 (Portugal), encore en lice
  177: bienheureux38 (France), encore en lice
  178: bijou56 (France), encore en lice
  179: blackyvit [2] (Espagne), encore en lice
  180: bottle42 (France), encore en lice
  181: brutusextrem (Espagne), encore en lice
  182: cabverd (Portugal), encore en lice
  183: camille06919 [2] (France), encore en lice
  184: caoxvivo [2] (Espagne), encore en lice
  185: capelo1963 (Espagne), encore en lice
  186: carlamagic (Portugal), encore en lice
  187: carli3425237 (France), encore en lice
  188: caxarrito (Espagne), encore en lice
  189: cedOMdu33 (France), encore en lice
  190: chams555 (France), encore en lice
  191: chanete49 (Espagne), encore en lice
  192: chenrise (Espagne), encore en lice
  193: cherinac (France), encore en lice
  194: chirii33 (Espagne), encore en lice
  195: christ07501 (France), encore en lice
  196: chusturias (Espagne), encore en lice
  197: cloupi10 (France), encore en lice
  198: cnsumorespet (Espagne), encore en lice
  199: cntenza (France), encore en lice
  200: coco191962300 (France), encore en lice
  201: corbeille865 [2] (France), encore en lice
  202: crf5 (Portugal), encore en lice
  203: cs@:p2404 (Portugal), encore en lice
  204: dani_pere646 (Espagne), encore en lice
  205: desthyd (France), encore en lice
  206: divinity1976 (France), encore en lice
  207: djepto (France), encore en lice
  208: dolores31220 [2] (Espagne), encore en lice
  209: dontplaybingo (France), encore en lice
  210: ecodat (Espagne), encore en lice
  211: ecua517 [2] (Espagne), encore en lice
  212: efdzco72 (Espagne), encore en lice
  213: elpalau [2] (Espagne), encore en lice
  214: elputopablo (France), encore en lice
  215: enki253 (France), encore en lice
  216: epepaj465 (Portugal), encore en lice
  217: ernest699 (Espagne), encore en lice
  218: ernoli (Espagne), encore en lice
  219: esguitu (Espagne), encore en lice
  220: fa-soares95 (Portugal), encore en lice
  221: fabhel34 (France), encore en lice
  222: fannyhamid (Espagne), encore en lice
  223: ferofu (Espagne), encore en lice
  224: feron le bon (France), encore en lice
  225: fervilcas (Espagne), encore en lice
  226: foliao1964 [2] (Portugal), encore en lice
  227: franck764 (France), encore en lice
  228: froutzy (France), encore en lice
  229: funebre111 [2] (Espagne), encore en lice
  230: funtrux1 (Espagne), encore en lice
  231: gainsbours62 (France), encore en lice
  232: gautier0910 (France), encore en lice
  233: grematos (Portugal), encore en lice
  234: grenha1972 (Portugal), encore en lice
  235: grizzlies208 (Espagne), encore en lice
  236: guillemst (Espagne), encore en lice
  237: guy's pub (France), encore en lice
  238: henrique9173 (Portugal), encore en lice
  239: ifif4700 (France), encore en lice
  240: ihaveagiraffe (Portugal), encore en lice
  241: inard92 (Espagne), encore en lice
  242: isaac.mut76 (Espagne), encore en lice
  243: janpol669 (Espagne), encore en lice
  244: javigb (Espagne), encore en lice
  245: jean jenny [2] (France), encore en lice
  246: jimmy5406 (France), encore en lice
  247: joaominorca (Portugal), encore en lice
  248: joebar276 (France), encore en lice
  249: johanSNL (France), encore en lice
  250: jopatate07 (France), encore en lice
  251: jopepor (Espagne), encore en lice
  252: jordiipraat17 (Espagne), encore en lice
  253: jorolga (Espagne), encore en lice
  254: joseanton215 (Espagne), encore en lice
  255: jsfcb1969 [2] (Espagne), encore en lice
  256: juanito11255 (Espagne), encore en lice
  257: juanlargo9 (Espagne), encore en lice
  258: juantheweed (Espagne), encore en lice
  259: kanda75 (France), encore en lice
  260: kaneator [2] (Espagne), encore en lice
  261: karatkid84 [2] (France), encore en lice
  262: karikaze (France), encore en lice
  263: kenny26000 (France), encore en lice
  264: kneckes (France), encore en lice
  265: korigan15 (France), encore en lice
  266: kpa626 (France), encore en lice
  267: kroozz (France), encore en lice
  268: kryssous (France), encore en lice
  269: kurtdo5 (Espagne), encore en lice
  270: lamuerta8300 [2] (France), encore en lice
  271: laphisse (France), encore en lice
  272: lareu7 (France), encore en lice
  273: lfcseabra (Portugal), encore en lice
  274: liverbird29 (France), encore en lice
  275: lmbs2 (Portugal), encore en lice
  276: loliga33 (France), encore en lice
  277: louisdestouches (France), encore en lice
  278: loule004 (France), encore en lice
  279: loustalou13 [2] (France), encore en lice
  280: lugowax (Espagne), encore en lice
  281: luiscall (Espagne), encore en lice
  282: machete56 (France), encore en lice
  283: maeva163 (France), encore en lice
  284: manoliyo53 (Espagne), encore en lice
  285: manu54310 (France), encore en lice
  286: manuacha [2] (Espagne), encore en lice
  287: manuel2849 (Portugal), encore en lice
  288: manuelxr3 [2] (Espagne), encore en lice
  289: marius_mot75 (Espagne), encore en lice
  290: martinmx5 (Espagne), encore en lice
  291: mathias51582 (France), encore en lice
  292: mattheshark (France), encore en lice
  293: matyjesu (Espagne), encore en lice
  294: maxime420287 (France), encore en lice
  295: maxou407 (France), encore en lice
  296: menacce (Portugal), encore en lice
  297: mhmh796 (Espagne), encore en lice
  298: micra8081 (France), encore en lice
  299: miniizz (France), encore en lice
  300: mishel66451 (France), encore en lice
  301: montanafull (Espagne), encore en lice
  302: mr tiburon50 (Espagne), encore en lice
  303: mr_m535 (Espagne), encore en lice
  304: murciegalilo [2] (Espagne), encore en lice
  305: musmus22 (France), encore en lice
  306: nabosman69 (Espagne), encore en lice
  307: naitlin (Moldavie), encore en lice
  308: napio777 (Espagne), encore en lice
  309: odunoxix (Espagne), encore en lice
  310: olive1312 (France), encore en lice
  311: ona86 (Espagne), encore en lice
  312: onebuck3 (France), encore en lice
  313: onucee (France), encore en lice
  314: pacoarkonada (Espagne), encore en lice
  315: papou0851 (France), encore en lice
  316: payoguiri (Espagne), encore en lice
  317: pedroppr (Espagne), encore en lice
  318: pelador47 (Espagne), encore en lice
  319: pepe 25620 (France), encore en lice
  320: pheste028 (France), encore en lice
  321: pipok0 (France), encore en lice
  322: poniu (Espagne), encore en lice
  323: qhs13 [2] (France), encore en lice
  324: radiegoj1 (Espagne), encore en lice
  325: raposeiroj69 (Espagne), encore en lice
  326: regula97 (Portugal), encore en lice
  327: reypomo (Argentine), encore en lice
  328: rosebude [2] (France), encore en lice
  329: ruizromerojuan9 (Espagne), encore en lice
  330: salmar67 (Espagne), encore en lice
  331: sechiman_92 (Espagne), encore en lice
  332: sergueiboss [2] (Espagne), encore en lice
  333: sesirt (Espagne), encore en lice
  334: severeang (France), encore en lice
  335: shahrukh974 (Réunion), encore en lice
  336: shpillerman1 (Moldavie), encore en lice
  337: skalplv (Lettonie), encore en lice
  338: soleilarum (France), encore en lice
  339: solrac426 (Espagne), encore en lice
  340: sprint2600 (Espagne), encore en lice
  341: stackbackxp (France), encore en lice
  342: staryves (France), encore en lice
  343: stephane760 [2] (France), encore en lice
  344: stratageme56 (France), encore en lice
  345: sui89175 (Espagne), encore en lice
  346: susana417 (Portugal), encore en lice
  347: suxsun (France), encore en lice
  348: tka4ES (Bélarus), encore en lice
  349: tomiranda81 (Espagne), encore en lice
  350: toocrazy54 (Portugal), encore en lice
  351: trece13negro (Espagne), encore en lice
  352: triatlon23 (Espagne), encore en lice
  353: tropiccc67 (France), encore en lice
  354: tuttofalso00 [2] (Espagne), encore en lice
  355: tyndall64 (Espagne), encore en lice
  356: unai lusa (Espagne), encore en lice
  357: victor33388 (Espagne), encore en lice
  358: vitalhigato (France), encore en lice
  359: winwin3092 (France), encore en lice
  360: wiplass (Espagne), encore en lice
  361: xLousadax (Portugal), encore en lice
  362: xMICMAC (France), encore en lice
  363: xbecasx [2] (Portugal), encore en lice
  364: xexiii999 (Espagne), encore en lice
  365: xp3C (Portugal), encore en lice
  366: xxRastaNomanxx (France), encore en lice
  367: xxxBGCxxx (Portugal), encore en lice
  368: xyoon (France), encore en lice
  369: yasnak1977 (Espagne), encore en lice
  370: yfantastique (Portugal), encore en lice
  371: youns60 (France), encore en lice
  372: ytaho (France), encore en lice
  373: zemgl89 (Portugal), encore en lice
  374: zurab11211 (Azerbaïdjan), encore en lice
  375: Ádora (Espagne), encore en lice
  376: psychoman59 (France), 
  377: jose ruiz 8 (Espagne), 
  378: viserma (Espagne), 
  379: triada_2006 (Espagne), 
  380: p9rubiop9 (Espagne), 
  381: kuozi (Portugal), 
  382: Asguire (France), 
  383: jtocaous (Espagne), 
  384: dulcearoma (Espagne), 
  385: angeliyoRM89 (Espagne), 
  386: manuelxr3 (Espagne), 
  387: stephane760 (France), 
  388: MrROO25 (Espagne), 
  389: anton67000 [2] (France), 
  390: 13 Tony 31 (Espagne), 
  391: aannaannaa (Espagne), 
  392: Full0330 (France), 
  393: camille06919 (France), 
  394: Caraps29 (Portugal), 
  395: tomtado [2] (France), 
  396: tonininot (France), 
  397: XikyMDZ (Espagne), 
  398: Matador026 [2] (Espagne), 
  399: Lucasm92100 (France), 
  400: patpatoche54 (France), 
  401: sergueiboss (Espagne), 
  402: Rippeur77390 (France), 
  403: ruipinho1 (Portugal), 
  404: Ogabot [2] (France), 
  405: anton67000 (France), 
  406: deca1310 (France), 
  407: kaneator (Espagne), 
  408: tengoundon (Espagne), 
  409: megtof22 (France), 
  410: loustalou13 (France), 
  411: menudo_lima (Espagne), 
  412: Maniiacx83 (France), 
  413: K The Savage (Espagne), 
  414: CoNKaLMa22 [2] (Espagne), 
  415: esojesojj (Espagne), 
  416: naxeiro (Espagne), 
  417: jetonfix13 [2] (France), 
  418: kuacmire981 (Espagne), 
  419: Bech55 (France), 
  420: Matador026 (Espagne), 
  421: chaim33 (France), 
  422: Amerandam [2] (France), 
  423: Ogabot (France), 
  424: dolores31220 (Espagne), 
  425: marymolina88 [2] (Espagne), 
  426: Florbela1 (Portugal), 
  427: CoNKaLMa22 (Espagne), 
  428: Migueltxo.78 (Espagne), 
  429: jetonfix13 (France), 
  430: rethios13 (France), 
  431: morta1978 (Espagne), 
  432: manitas77100 (France), 
  433: qhs13 (France), 
  434: selmoelmas [2] (Espagne), 
  435: mtm1010 (Portugal), 
  436: lechegj (France), 
  437: DULSITA1919 (Espagne), 
  438: andueza83 (Espagne), 
  439: selmoelmas (Espagne), 
  440: 57arsenio57 (Espagne), 
  441: AltesWSK (Espagne), 
  442: alexpavel1994 (Espagne), 
  443: MarkLanders17 (Portugal), 
  444: mecaniku1 (Espagne), 
  445: Leroro60 (France), 
  446: 7lukamagic (Espagne), 
  447: iDrayx [2] (Espagne), 
  448: sardinesg (France), 
  449: Torbeyinho (Espagne), 
  450: ferra o bico (Portugal), 
  451: Campos30900 (France), 
  452: 66RERE (France), 
  453: GaMe616oVeR (Espagne), 
  454: Germano1904 (Portugal), 
  455: zeenterprize (France), 
  456: murciegalilo (Espagne), 
  457: funebre111 (Espagne), 
  458: iDrayx (Espagne), 
  459: foliao1964 (Portugal), 
  460: acru44 (France), 
  461: caoxvivo (Espagne), 
  462: Go Back Train (France), 
  463: blackyvit (Espagne), 
  464: Artheogus [2] (France), 
  465: marymolina88 (Espagne), 
  466: Dhp100173% (France), 
  467: Galinhola (Portugal), 
  468: corbeille865 (France), 
  469: tuttofalso00 (Espagne), 
  470: jsfcb1969 (Espagne), 
  471: rosebude (France), 
  472: Boogeymaan_1 (France), 
  473: Amerandam (France), 
  474: ana31470 (France), 
  475: cl72000 (France), 
  476: ecua517 (Espagne), 
  477: VIKIE VIKING (Portugal), 
  478: LeMonarque74 (France), 
  479: eMune34 (Espagne), 
  480: ANG-085 (Espagne), 
  481: jjbjerez (Espagne), 
  482: elpalau (Espagne), 
  483: ximpa21 (Portugal), 
  484: CesarZz17 (Espagne), 
  485: tomtado (France), 
  486: jean jenny (France), 
  487: karatkid84 (France), 
  488: ROSSIMOD (France), 
  489: beticos13 (Espagne), 
  490: manuacha (Espagne), 
  491: Artilleur874 (France), 
  492: Artheogus (France), 
  493: lamuerta8300 (France), 
  494: xbecasx (Portugal), 
Vous avez terminé le tournoi (éliminé lors de la main #244564252221).


